HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
68804,688041,6880412,688041201,1,2,2,1,2,6,99,0,3,2,2,2,2,1,4,1,1,3,5,1,9,9,0,24,310000,1,0,9,3,3,2,43db68da,80823,22529,3_Constraints,14158,3_Constraints
109315,1093151,10931511,1093151102,2,6,1,2,1,13,2,92000,7,3,4,1,2,1,2,0,4,1,1,2,3,1,73091,24,534409,2,4,9,2,2,2,6e7f0c71,80823,15925,3_Constraints,19601,3_Constraints
49999,499991,4999911,499991102,2,3,2,3,1,5,1,86000,6,2,3,1,2,1,2,0,4,1,1,2,1,6,16000,46,180000,2,5,2,2,2,2,ee797a88,80823,22603,3_Constraints,15799,2_Core
68866,688661,6886611,688661101,1,2,2,1,1,8,3,42000,4,1,1,2,2,1,4,1,1,3,1,1,1,4,7000,35,0,1,5,6,3,3,3,ea298cd0,80856,22529,3_Constraints,11753,2_Core
118565,1185651,11856511,1185651104,2,3,2,3,1,13,1,16000,3,2,3,1,1,1,2,0,4,1,1,2,2,2,1,24,0,2,5,2,4,4,4,98d382fc,80856,24852,2_Core,17778,1_Perfect
68888,688881,6888811,688881101,2,3,1,1,1,13,2,27000,3,2,4,1,2,1,1,0,4,1,1,1,1,6,3000,35,260000,1,5,2,2,2,2,623e8b42,80870,10218,3_Constraints,21047,3_Constraints
19377,193771,1937711,193771102,2,3,1,1,1,10,4,37000,4,3,4,1,2,1,1,0,3,1,1,2,1,6,4000,35,0,3,1,2,6,6,6,fc215a64,80870,18062,3_Constraints,12533,3_Constraints
68900,689001,6890011,689001101,1,5,2,3,1,13,8,56000,4,3,3,1,2,1,1,0,1,2,1,1,1,2,8000,46,210000,1,3,2,2,2,2,923575eb,80875,13852,3_Constraints,23163,3_Constraints
63848,638481,6384811,638481103,2,1,2,1,2,13,99,1000,2,2,3,3,1,4,3,0,1,3,5,2,9,9,0,35,0,1,0,9,5,5,5,bb5bbebf,80875,18292,3_Constraints,11677,3_Constraints
68909,689091,6890911,689091101,2,5,2,3,1,13,8,15000,2,2,2,1,2,1,4,0,4,1,1,1,2,4,0,35,200000,1,5,7,2,2,2,4df971b3,80881,26512,3_Constraints,18516,3_Constraints
77325,773251,7732511,773251102,2,1,2,1,2,13,99,0,1,3,4,1,1,4,1,0,4,1,5,2,9,9,0,46,674375,1,0,9,2,2,2,ec58acc2,80881,11126,3_Constraints,23098,3_Constraints
68931,689311,6893111,689311101,2,3,1,3,1,2,7,25000,3,2,3,1,2,1,3,0,4,1,1,1,3,6,2000,24,534409,1,5,5,4,4,4,b3da2713,80891,17844,3_Constraints,10762,3_Constraints
29918,299181,2991811,299181102,2,1,2,2,2,13,99,0,1,2,2,2,1,4,3,0,4,1,5,2,9,9,0,24,0,1,0,9,3,3,3,875bfda7,80891,17169,3_Constraints,17997,3_Constraints
68940,689401,6894011,689401101,2,6,2,1,1,8,8,66000,6,2,2,2,3,2,1,0,4,1,1,1,1,4,21000,35,180000,2,5,2,2,2,2,056dcdd0,80896,10723,3_Constraints,25102,3_Constraints
76108,761081,7610811,761081103,1,1,1,1,2,13,5,2000,2,2,2,3,1,3,3,0,1,2,1,2,1,4,0,35,510000,1,1,2,5,5,5,b663518a,80896,12339,4_FailSafe,15486,3_Constraints
68941,689411,6894111,689411101,2,1,1,2,1,11,5,13000,3,2,3,3,2,1,4,0,4,1,1,1,2,1,1000,24,250000,1,5,9,3,3,3,aee3667b,80897,10191,3_Constraints,16566,2_Core
68955,689551,6895511,689551101,1,3,2,3,1,5,2,65000,5,2,2,3,1,1,2,0,2,1,1,1,1,5,14000,24,0,2,5,2,4,4,4,36ca3285,80908,19467,1_Perfect,17606,2_Core
119089,1190891,11908911,1190891102,1,4,1,2,1,9,1,-5000,1,2,3,1,2,1,1,0,4,1,1,2,1,1,0,24,300000,2,4,9,2,2,2,c5ce736f,80908,12109,3_Constraints,16133,3_Constraints
108683,1086831,10868311,1086831102,2,3,1,3,1,13,7,27000,5,2,2,1,2,1,4,0,4,1,1,2,1,2,1000,24,0,3,4,7,6,7,7,c8898a69,80908,10570,3_Constraints,12533,3_Constraints
69030,690301,6903011,690301101,2,6,2,1,1,11,7,4000,5,2,3,1,2,1,1,0,4,1,1,1,2,1,15000,10,250000,2,3,9,2,2,2,9c8eb433,80949,26929,3_Constraints,11053,3_Constraints
69077,690771,6907711,690771101,2,2,2,1,1,5,1,97000,6,3,4,1,2,1,2,0,4,1,1,1,1,4,21000,46,430000,1,7,2,2,2,2,d553d6c0,80977,15892,3_Constraints,11582,3_Constraints
9494,94941,949411,94941102,2,5,1,1,1,1,99,0,2,3,4,1,2,1,1,0,4,1,4,2,9,9,1000,10,60000,2,0,9,2,2,2,317e125b,80977,13770,3_Constraints,27287,3_Constraints
69095,690951,6909511,690951101,2,3,2,1,1,11,3,91000,6,3,4,1,2,1,4,0,3,1,1,1,1,6,22000,10,472684,1,9,2,4,4,4,5edc6f9a,80985,15721,3_Constraints,19979,3_Constraints
71803,718031,7180311,718031102,1,3,2,1,1,13,7,89000,6,2,3,3,2,1,2,0,4,1,1,2,1,5,19000,48,430000,1,6,2,4,4,4,237c3cc3,80985,10055,3_Constraints,24453,3_Constraints
69104,691041,6910411,691041101,2,5,1,1,1,11,8,15000,3,3,4,1,3,2,1,0,4,1,1,1,1,2,0,35,370000,2,4,4,2,2,2,7050036a,80991,22000,3_Constraints,23603,2_Core
69108,691081,6910811,691081101,1,3,1,1,1,6,4,82000,6,2,3,3,2,1,1,0,1,3,1,1,1,4,12000,35,910000,2,3,2,4,4,4,bd55d35d,80996,16019,3_Constraints,10806,3_Constraints
40326,403261,4032611,403261102,1,2,2,1,1,4,5,38000,3,2,3,2,2,1,4,0,4,1,2,2,1,4,3000,48,0,1,0,6,2,2,2,2dbca0ad,80996,18470,3_Constraints,19234,3_Constraints
69124,691241,6912411,691241101,1,5,2,1,1,4,1,93000,6,3,4,1,2,1,1,0,4,1,1,1,3,6,14000,35,1892400,2,7,2,4,4,4,7f729198,81009,11119,3_Constraints,27118,3_Constraints
93432,934321,9343211,934321102,2,2,1,1,1,13,8,28000,4,2,4,1,1,1,1,0,4,1,2,2,1,2,3000,46,0,1,0,2,3,3,3,92cd5841,81009,14299,3_Constraints,14716,3_Constraints
82592,825921,8259211,825921103,1,2,2,1,2,10,99,13000,2,2,3,3,1,3,4,0,1,2,4,2,9,9,0,35,0,2,0,9,4,4,4,c5d6aece,81009,19612,3_Constraints,16298,2_Core
69147,691471,6914711,691471101,2,6,2,1,1,10,99,0,6,2,3,1,2,1,2,0,4,1,4,1,9,9,13000,35,600000,1,0,9,2,2,2,d6b7d4a3,81023,20724,3_Constraints,23453,3_Constraints
69153,691531,6915311,691531101,1,5,2,3,1,13,7,99000,6,2,2,3,2,1,2,0,4,1,1,1,1,4,23000,46,0,2,5,5,2,2,2,548bd2fb,81025,12714,3_Constraints,26944,3_Constraints
94162,941621,9416211,941621102,1,4,2,3,1,13,10,51000,4,2,4,1,2,1,2,0,2,1,1,2,1,5,8000,24,400000,2,4,2,4,4,4,54b8dcc4,81025,24436,3_Constraints,17240,3_Constraints
69158,691581,6915811,691581101,1,5,2,3,1,8,8,44000,5,2,3,1,1,1,2,0,4,1,3,1,1,2,18000,24,290000,1,0,2,3,3,3,f3635542,81028,15438,3_Constraints,17754,3_Constraints
28525,285251,2852511,285251102,1,6,2,1,1,4,1,210000,7,2,4,1,1,1,4,0,4,1,1,2,1,4,58000,46,500000,1,5,2,2,2,2,354a8fbc,81028,19237,3_Constraints,18704,2_Core
69173,691731,6917311,691731101,2,6,2,1,1,6,99,0,3,2,1,2,2,1,3,0,4,1,4,1,9,9,1000,46,0,1,0,9,2,2,2,7b7e1180,81036,16490,3_Constraints,19120,3_Constraints
71733,717331,7173311,717331103,2,1,1,3,1,13,99,0,1,2,4,1,1,3,4,0,4,1,5,2,9,9,0,10,472684,1,0,9,4,4,4,ab3c701c,81036,22566,3_Constraints,22563,3_Constraints
69243,692431,6924311,692431101,2,5,2,1,1,13,8,66000,5,2,3,1,2,1,1,0,4,1,1,1,1,2,14000,35,0,1,7,2,2,2,2,66d129cb,81075,15283,3_Constraints,18327,3_Constraints
69250,692501,6925011,692501101,2,5,2,1,1,6,4,140000,7,3,4,1,2,1,3,0,4,1,1,1,3,4,37000,46,674375,1,5,2,2,2,2,b62b137b,81078,15283,3_Constraints,13787,3_Constraints
123659,1236591,12365911,1236591102,1,3,2,1,1,2,1,29000,3,3,4,1,1,4,3,0,2,1,2,2,3,2,4000,35,810000,1,0,2,3,3,3,f9e30613,81078,25039,3_Constraints,10041,2_Core
69258,692581,6925811,692581101,2,4,1,3,1,4,8,55000,6,2,2,3,1,1,2,0,4,1,1,1,1,2,23000,35,0,1,1,2,2,2,2,50adb8b5,81084,26675,2_Core,16133,2_Core
69269,692691,6926911,692691101,2,3,1,3,1,5,2,25000,3,3,2,1,3,2,4,0,4,1,1,1,1,6,0,46,380000,1,5,2,4,4,4,42d349ad,81088,22111,3_Constraints,23998,3_Constraints
84158,841581,8415811,841581102,1,3,1,1,1,13,7,39000,4,2,3,3,2,1,4,0,1,2,1,2,1,4,5000,35,460000,1,2,5,3,3,3,88fac12a,81088,20247,3_Constraints,18779,2_Core
110914,1109141,11091411,1109141102,2,4,1,1,1,13,5,19000,3,2,4,1,2,1,4,0,4,1,3,2,1,5,3000,46,320000,1,0,2,3,3,3,30fe72c3,81088,16746,3_Constraints,17325,3_Constraints
69308,693081,6930811,693081101,2,3,2,1,1,1,5,82000,6,3,4,1,2,1,3,0,4,1,1,1,1,4,12000,46,270000,3,5,2,4,4,4,d19b5397,81115,15527,3_Constraints,11552,3_Constraints
118739,1187391,11873911,1187391102,2,6,1,1,1,13,99,0,3,2,4,1,2,1,3,0,4,1,4,2,9,9,1,48,450000,1,0,9,2,2,2,3866dcb9,81115,23582,3_Constraints,19725,3_Constraints
69335,693351,6933511,693351101,1,4,1,3,1,5,2,32000,4,2,4,1,1,2,1,0,4,1,1,1,1,6,3000,24,170000,2,5,2,3,3,3,a727e675,81135,15194,2_Core,14328,2_Core
138098,1380981,13809811,1380981102,2,6,1,1,1,10,99,1000,3,2,2,2,2,1,3,1,4,1,4,2,9,9,3000,35,0,3,0,9,2,2,2,6a83064f,81135,23155,3_Constraints,24539,3_Constraints
69341,693411,6934111,693411101,2,2,1,1,1,5,2,43000,4,2,3,2,1,2,3,0,4,1,1,1,1,4,4000,10,230000,2,5,2,2,2,2,2e0c592c,81139,22289,3_Constraints,23949,2_Core
7511,75111,751111,75111102,1,6,2,1,1,13,2,0,2,2,2,2,2,1,3,1,3,1,4,2,2,2,0,24,260000,1,0,2,2,2,2,ea073b6c,81139,25193,3_Constraints,22055,3_Constraints
69351,693512,6935122,693512202,2,1,1,1,1,13,7,24000,3,2,2,1,1,2,1,0,4,1,1,1,1,4,1000,46,0,2,4,2,4,3,3,79864a3d,81145,10243,3_Constraints,22563,3_Constraints
96675,966751,9667511,966751103,2,1,1,1,2,13,7,1,2,3,4,1,1,3,3,0,3,1,3,2,1,4,0,35,913588,1,0,5,4,4,4,db86313f,81145,10243,3_Constraints,22563,3_Constraints
62761,627611,6276111,627611102,1,4,1,3,1,5,2,58000,4,2,2,2,2,1,1,0,4,1,1,2,1,4,10000,24,0,1,6,6,2,2,2,0c16cba1,81145,14809,3_Constraints,14027,3_Constraints
69357,693571,6935711,693571101,1,2,2,3,1,5,7,35000,6,3,3,1,1,1,4,0,4,1,1,1,2,1,17000,24,400000,1,8,9,3,3,3,3fb56c68,81149,18072,3_Constraints,16313,3_Constraints
22752,227521,2275211,227521102,2,5,1,1,1,13,99,1,3,3,4,1,1,1,2,0,2,1,4,2,9,9,5000,35,240000,1,0,9,2,2,2,2e68c378,81149,11795,3_Constraints,22997,3_Constraints
69373,693731,6937311,693731101,2,6,2,3,1,1,99,0,4,2,2,1,2,1,3,0,4,1,5,1,9,9,4000,24,30000,1,0,9,2,2,2,16c5f5f5,81159,21696,3_Constraints,16004,2_Core
69380,693801,6938011,693801101,1,3,1,2,1,13,1,21000,3,2,2,2,2,1,2,0,4,1,1,1,1,6,3000,24,0,1,5,2,3,3,3,d054ffed,81163,20247,3_Constraints,13808,3_Constraints
93322,933221,9332211,933221101,2,2,1,1,1,5,8,51000,4,2,4,1,1,3,2,0,4,1,1,2,1,2,8000,35,310000,1,4,2,3,3,3,a1c0a37a,81163,20038,3_Constraints,21224,2_Core
69148,691481,6914811,691481104,1,3,1,1,1,13,99,5000,6,2,4,2,2,1,4,0,1,2,5,2,9,9,5000,48,3256750,1,0,9,4,4,4,c91510ef,81163,17844,3_Constraints,12550,3_Constraints
69392,693921,6939211,693921101,1,6,2,1,1,13,8,95000,7,2,3,3,1,1,3,0,1,2,2,1,1,2,24000,46,140000,1,0,2,2,2,2,fbe8b954,81171,19772,3_Constraints,24850,3_Constraints
42450,424501,4245011,424501102,2,5,1,1,1,5,6,0,4,3,4,2,2,1,1,0,2,1,1,2,3,1,1,35,913588,1,2,9,2,2,2,6f7df4b5,81171,27190,3_Constraints,21837,3_Constraints
69400,694001,6940011,694001101,2,6,2,1,1,1,5,11000,4,2,2,3,2,1,4,1,3,1,3,1,1,4,7000,48,290000,1,0,2,2,2,2,7bd78158,81176,24616,3_Constraints,19973,3_Constraints
36535,365351,3653511,365351102,2,5,1,1,1,13,2,8000,3,3,3,1,2,1,1,0,4,1,1,2,1,1,5000,46,250000,1,2,9,2,2,2,8fa4c382,81176,24884,3_Constraints,21837,3_Constraints
69430,694301,6943011,694301101,2,4,1,2,1,13,6,11000,2,3,3,1,1,1,4,0,4,1,1,1,2,6,0,24,290000,1,5,2,2,2,2,7b89f32b,81194,12109,3_Constraints,25550,2_Core
87309,873091,8730911,873091102,1,4,1,1,1,5,1,140000,7,2,4,3,2,1,1,0,2,1,1,2,1,4,51000,35,910000,1,7,1,4,4,4,57cf43d2,81194,12791,3_Constraints,10926,3_Constraints
69432,694321,6943211,694321101,2,2,2,1,1,10,5,36000,3,1,2,2,1,1,2,1,4,1,1,1,1,4,5000,46,160000,1,5,2,2,2,2,da3abb02,81195,11822,3_Constraints,27377,2_Core
69482,694821,6948211,694821101,2,2,2,1,1,8,8,89000,6,2,3,1,1,1,3,0,4,1,1,1,1,2,14000,35,430000,2,5,2,2,2,2,c17df0d9,81221,18470,2_Core,21501,2_Core
63677,636771,6367711,636771102,2,4,1,1,1,1,5,66000,5,2,3,1,1,1,2,0,2,1,1,2,1,5,10000,35,550000,2,5,2,3,3,3,7a8e0a69,81221,18730,2_Core,17325,2_Core
69493,694931,6949311,694931101,1,4,2,3,1,13,9,0,4,3,4,1,2,1,4,0,4,1,3,1,2,2,2000,24,20000,1,0,2,3,3,3,2726219f,81225,22858,3_Constraints,16005,3_Constraints
135670,1356701,13567011,1356701102,1,1,1,3,2,2,7,5000,2,2,4,1,1,4,2,0,4,1,1,2,1,5,0,24,280000,2,3,6,2,2,2,fd6bc47b,81225,23999,3_Constraints,14752,2_Core
69497,694971,6949711,694971101,2,5,1,1,1,1,4,41000,4,2,3,1,2,1,3,0,1,2,2,1,1,5,5000,46,350000,1,0,2,2,2,2,6ffd4cb8,81228,11088,3_Constraints,10284,3_Constraints
114914,1149141,11491411,1149141102,1,4,2,1,1,13,99,0,1,2,2,2,2,1,4,1,1,3,4,2,9,9,1000,48,0,2,0,9,3,3,3,385cf3b0,81228,11003,3_Constraints,27335,3_Constraints
69517,695171,6951711,695171101,2,5,2,1,1,13,7,38000,4,2,3,2,2,1,2,1,4,1,1,1,1,4,3000,35,0,1,8,2,2,2,2,61e8e7ec,81238,22602,3_Constraints,14183,3_Constraints
107450,1074501,10745011,1074501102,2,4,2,1,1,5,7,28000,3,2,2,1,2,1,2,0,4,1,1,2,3,4,3000,46,510000,1,10,7,2,2,2,25d91e1f,81238,18109,2_Core,26792,3_Constraints
69522,695221,6952211,695221101,1,5,2,1,1,13,8,22000,3,3,3,2,2,1,2,1,1,2,1,1,2,2,2000,35,900000,3,5,2,3,3,3,5c91cbfc,81242,26836,3_Constraints,25251,3_Constraints
15616,156161,1561611,156161104,1,1,1,3,2,13,99,0,1,3,2,3,1,3,2,0,1,2,5,2,9,9,0,35,510000,1,0,9,6,6,6,7417712d,81242,10570,4_FailSafe,10080,3_Constraints
78609,786091,7860911,786091102,2,6,1,1,1,13,99,0,2,2,3,1,2,1,2,0,4,1,4,2,9,9,0,35,190000,1,0,9,2,2,2,c97a327a,81242,17100,3_Constraints,24184,3_Constraints
69524,695241,6952411,695241101,1,4,2,3,1,8,8,67000,5,2,3,1,1,1,2,0,4,1,1,1,1,6,15000,24,250000,2,5,2,2,2,2,746c94fc,81243,26637,3_Constraints,18012,2_Core
87181,871811,8718111,871811102,2,4,1,1,1,10,6,50000,4,3,4,1,2,1,2,0,4,1,1,2,1,5,6000,35,110000,2,6,2,4,4,4,383ae0ce,81243,12791,3_Constraints,14625,3_Constraints
69570,695701,6957011,695701101,2,4,2,1,1,10,4,170000,7,2,4,3,1,1,4,1,4,1,1,1,3,4,24000,46,390000,1,5,2,2,2,2,f577108a,81268,23993,2_Core,26506,3_Constraints
69586,695861,6958611,695861101,2,4,2,1,1,8,3,180000,7,2,2,1,2,1,1,0,2,1,1,1,1,6,222616,35,913588,1,6,2,4,4,4,7e35f88e,81278,23768,3_Constraints,10875,3_Constraints
63934,639341,6393411,639341103,1,1,2,1,2,13,7,0,1,3,3,1,1,3,3,0,4,1,1,2,1,4,0,35,860000,2,2,1,4,4,4,303038a4,81278,14991,3_Constraints,18805,3_Constraints
84168,841681,8416811,841681102,2,4,1,1,1,13,2,73000,5,2,4,1,2,1,4,0,3,1,3,2,1,4,14000,46,760596,2,0,5,4,4,4,9c235bea,81278,12889,3_Constraints,24732,3_Constraints
69591,695911,6959111,695911101,2,2,1,3,1,13,99,0,3,2,4,3,3,2,2,1,4,1,4,1,9,9,0,35,0,2,0,9,6,6,6,3140fe51,81280,15896,4_FailSafe,11542,3_Constraints
85343,853431,8534311,853431102,2,5,1,3,1,13,1,17000,3,3,3,1,2,1,2,0,4,1,3,2,1,7,8000,24,10000,2,0,2,2,2,2,59f45df7,81280,22000,3_Constraints,12269,3_Constraints
62110,621101,6211011,621101102,1,2,2,1,1,8,8,110000,7,2,4,1,2,1,4,0,4,1,1,2,1,5,23000,46,480000,1,5,2,2,2,2,5e7d740f,81280,11862,3_Constraints,12612,3_Constraints
72665,726651,7266511,726651103,2,1,2,1,2,13,7,8000,2,3,4,1,1,3,2,0,4,1,1,2,1,4,0,10,230000,1,4,7,4,4,4,aa582d87,81280,11793,3_Constraints,25940,3_Constraints
69616,696161,6961611,696161101,1,2,1,1,1,10,7,-2000,1,1,1,2,2,1,2,0,1,3,1,1,1,4,0,46,0,1,5,7,2,2,2,d07280b2,81293,22007,3_Constraints,18507,3_Constraints
69632,696321,6963211,696321101,2,6,2,1,1,8,99,0,4,2,2,1,2,1,2,0,4,1,4,1,9,9,1000,35,190000,2,0,9,2,2,2,985d1f91,81306,19494,3_Constraints,11998,3_Constraints
69654,696541,6965411,696541101,1,7,1,2,1,13,99,0,2,2,2,1,2,1,2,0,4,1,4,1,9,9,0,24,0,1,0,9,2,2,2,6a3c516c,81317,20771,3_Constraints,14543,3_Constraints
99132,991321,9913211,991321102,1,5,2,2,1,13,99,0,3,1,1,1,2,1,1,0,4,1,4,2,9,9,2000,24,120000,3,0,9,2,2,2,3fcb380d,81317,18230,3_Constraints,26654,3_Constraints
69668,696681,6966811,696681101,2,4,2,1,1,11,1,88000,6,2,2,1,2,1,1,0,4,1,1,1,1,1,19000,35,0,2,8,9,4,4,4,13e964df,81328,20348,3_Constraints,10578,3_Constraints
63352,633521,6335211,633521102,2,5,2,1,1,13,10,25000,5,2,2,3,2,1,2,0,4,1,1,2,1,4,4000,35,1,3,5,2,2,2,2,ada9872a,81328,19057,3_Constraints,14002,3_Constraints
10641,106411,1064111,106411102,2,5,2,1,1,13,10,52000,4,2,4,1,2,1,3,0,1,2,1,2,1,6,11000,35,280000,1,5,2,2,2,2,b62a0c7d,81328,19057,3_Constraints,13787,3_Constraints
41955,419551,4195511,419551102,1,2,1,1,1,5,2,48000,4,2,3,3,1,4,4,0,1,2,1,2,1,5,7000,48,320000,1,5,6,3,3,3,d7c6ed1b,81328,19875,3_Constraints,12189,2_Core
69683,696831,6968311,696831101,2,6,2,1,1,13,8,19000,3,2,2,1,2,1,2,0,2,1,3,1,1,4,1,35,0,1,0,2,2,2,2,738dc757,81336,24616,3_Constraints,10046,3_Constraints
12255,122551,1225511,122551102,1,2,2,3,2,8,3,1,2,1,2,2,1,1,1,0,4,1,1,2,1,4,0,24,0,3,5,6,2,2,2,6dc93f61,81336,15209,1_Perfect,26049,2_Core
69687,696871,6968711,696871101,2,4,1,1,1,13,2,0,4,2,2,1,2,1,1,0,4,1,1,1,2,1,1000,35,280000,3,5,9,2,2,2,0ce6598f,81338,14809,3_Constraints,20668,3_Constraints
136708,1367081,13670811,1367081102,2,6,1,1,1,4,6,13000,3,2,4,1,2,1,4,0,4,1,3,2,1,4,4000,35,913588,1,0,2,2,2,2,223b300e,81348,12705,3_Constraints,19829,3_Constraints
116921,1169211,11692111,1169211102,2,1,2,1,2,13,7,4000,2,2,4,1,1,4,1,0,3,1,1,2,1,4,0,35,150000,1,1,2,3,3,3,bb0643c2,81348,17169,3_Constraints,17997,3_Constraints
22817,228171,2281711,228171102,1,5,2,3,1,2,7,130000,7,3,3,1,1,1,4,0,4,1,1,2,1,5,41000,35,830000,1,7,2,5,5,5,6a624a78,81348,25281,4_FailSafe,24935,3_Constraints
16209,162091,1620911,162091102,1,3,1,1,1,4,99,4000,3,3,3,1,2,1,4,0,1,2,4,2,9,9,0,46,590000,1,0,9,5,5,5,8653c969,81348,21448,2_Core,21317,3_Constraints
30482,304821,3048211,304821102,2,5,1,1,1,8,7,44000,4,2,3,1,2,1,2,0,4,1,1,2,1,4,4000,59,460000,1,5,2,2,2,2,721c972e,81348,13770,3_Constraints,17892,2_Core
69739,697391,6973911,697391101,1,5,2,1,1,13,99,0,2,2,2,2,3,2,4,0,2,1,4,1,9,9,0,35,0,1,0,9,3,3,3,6d193bf1,81362,26836,3_Constraints,22515,3_Constraints
10937,109371,1093711,109371102,1,3,1,1,1,4,2,91000,6,3,3,3,2,1,4,1,1,2,1,2,1,6,19000,35,600000,1,5,6,4,4,4,88535631,81362,25027,3_Constraints,11503,3_Constraints
140031,1400311,14003111,1400311102,1,4,1,1,2,5,5,18000,3,3,3,1,2,1,2,0,2,1,1,2,1,4,1000,35,510000,1,3,2,4,4,4,4dba8aa3,81362,21957,3_Constraints,20849,3_Constraints
69742,697421,6974211,697421101,1,5,2,1,1,8,3,170000,7,2,4,1,2,1,3,0,3,1,2,1,1,4,70000,46,510000,1,0,6,2,2,2,25ba6a91,81364,16319,3_Constraints,14516,3_Constraints
103845,1038451,10384511,1038451102,1,5,1,1,1,13,99,31000,3,2,4,1,2,1,2,0,4,1,5,2,9,9,4000,46,989013,1,0,9,2,2,2,35dcb7f9,81364,11024,3_Constraints,22518,3_Constraints
69749,697491,6974911,697491101,2,5,2,2,1,13,8,23000,3,2,2,2,1,1,2,0,4,1,1,1,1,4,2000,24,0,1,5,5,2,2,2,20748270,81369,26497,2_Core,12971,2_Core
55479,554791,5547911,554791102,1,1,1,1,2,13,7,2000,2,3,4,2,1,4,1,0,3,1,3,2,1,4,0,48,0,2,0,7,2,2,2,3042e73c,81369,23999,3_Constraints,14752,3_Constraints
69806,698061,6980611,698061101,2,3,1,1,1,13,6,15000,2,2,3,1,3,2,2,0,4,1,2,1,3,2,1,46,0,3,0,2,2,2,2,9e772c44,81398,10218,3_Constraints,14113,3_Constraints
4633,46331,463311,46331102,1,6,1,3,1,1,99,0,4,3,4,1,2,1,3,0,4,1,4,2,9,9,3000,35,660000,1,0,9,2,2,2,3641ab5a,81398,14596,3_Constraints,20522,3_Constraints
69833,698331,6983311,698331101,2,5,2,1,1,8,3,53000,4,2,1,2,2,1,2,1,1,2,1,1,1,4,10000,35,300000,2,5,2,3,3,3,9c4f8787,81413,15438,3_Constraints,26095,3_Constraints
102521,1025211,10252111,1025211102,1,1,1,3,1,10,4,25000,3,2,3,1,1,1,2,0,4,1,3,2,1,5,2000,24,0,3,0,2,2,2,2,fcb0804f,81413,21875,3_Constraints,24394,3_Constraints
131123,1311231,13112311,1311231102,1,2,2,1,1,5,1,33000,4,2,3,1,1,1,2,0,4,1,1,2,3,2,5000,35,380000,1,8,2,2,2,2,6e8315f8,81413,25111,2_Core,25819,2_Core
69834,698341,6983411,698341101,2,6,2,1,1,13,99,0,4,2,2,1,2,1,2,0,4,1,4,1,9,9,4000,35,90000,1,0,9,2,2,2,62f0f920,81414,17348,3_Constraints,19375,3_Constraints
115748,1157481,11574811,1157481103,1,1,2,1,2,13,7,22000,3,2,3,3,1,3,3,0,2,1,2,2,1,4,1,35,600000,1,0,6,4,4,4,8aae7cfb,81414,13101,3_Constraints,24511,3_Constraints
69855,698551,6985511,698551101,2,5,2,1,1,8,3,150000,7,2,3,1,2,1,1,0,2,1,1,1,1,5,34000,46,400000,2,5,2,2,2,2,4fdc33c4,81421,10029,3_Constraints,16199,3_Constraints
69891,698911,6989111,698911101,1,4,2,1,1,8,3,79000,6,2,2,3,2,1,4,0,1,3,1,1,1,4,20000,46,370000,1,7,2,4,4,4,7ed00060,81441,13029,3_Constraints,18802,3_Constraints
54367,543671,5436711,543671102,2,6,1,2,1,9,99,0,2,2,3,3,2,1,2,0,4,1,4,2,9,9,1000,35,80000,1,0,9,2,2,2,1d80e92a,81441,14596,3_Constraints,22357,3_Constraints
69914,699141,6991411,699141101,2,3,2,2,1,2,8,67000,6,2,3,1,1,1,4,0,4,1,1,1,2,2,20000,24,340000,1,3,2,4,4,4,8ad62fdd,81459,24852,2_Core,18706,2_Core
105799,1057991,10579911,1057991102,2,5,2,1,1,8,8,74000,5,2,4,1,2,1,1,0,4,1,3,2,1,4,12000,35,170000,1,0,2,4,4,4,13e4f3a8,81459,12449,3_Constraints,26033,3_Constraints
101040,1010401,10104011,1010401102,2,7,1,1,1,13,99,0,2,2,2,3,2,1,2,0,4,1,4,2,9,9,0,46,270000,1,0,9,2,2,2,d54d6091,81459,15126,3_Constraints,16170,3_Constraints
69920,699201,6992011,699201101,1,3,2,1,1,8,1,87000,7,2,4,1,2,1,3,0,2,1,1,1,3,4,23000,35,1000000,1,7,2,6,7,7,58dc3631,81463,15896,4_FailSafe,21682,3_Constraints
49893,498931,4989311,498931103,1,4,1,2,1,5,1,140000,7,3,4,1,2,1,2,0,4,1,1,2,1,4,38000,24,460000,2,4,2,3,3,3,17502f00,81463,10888,3_Constraints,17325,3_Constraints
33347,333471,3334711,333471102,1,3,1,1,1,13,2,44000,4,3,4,1,2,1,3,0,2,1,1,2,1,4,5000,46,350000,2,5,5,3,3,3,83c2bf12,81463,26856,3_Constraints,12911,3_Constraints
111718,1117181,11171811,1117181102,1,2,1,1,1,5,2,11000,2,1,1,2,2,1,2,0,1,3,1,2,1,4,0,48,0,2,5,7,2,2,2,afe51c11,81463,25283,2_Core,16181,3_Constraints
