SIM_HH_ID,Day_Type,Hour,HHSIZE,DTYPE,BEDRM,CONDO,ROOM,REPAIR,PR,Occupancy_Schedule,Metabolic_Rate
464,Weekday,1,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,2,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,3,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,4,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,5,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,6,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,7,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,8,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,9,2,HighRise,1,1,1,2,British Columbia,1.000,70.000
464,Weekday,10,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekday,11,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekday,12,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekday,13,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekday,14,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekday,15,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekday,16,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekday,17,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekday,18,2,HighRise,1,1,1,2,British Columbia,0.500,140.000
464,Weekday,19,2,HighRise,1,1,1,2,British Columbia,0.500,175.000
464,Weekday,20,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,21,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,22,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekday,23,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekend,0,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekend,1,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekend,2,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekend,3,2,HighRise,1,1,1,2,British Columbia,0.500,70.000
464,Weekend,4,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,5,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,6,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,7,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,8,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,9,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,10,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,11,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,12,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,13,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,14,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,15,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,16,2,HighRise,1,1,1,2,British Columbia,0.000,0.000
464,Weekend,17,2,HighRise,1,1,1,2,British Columbia,1.000,190.000
464,Weekend,18,2,HighRise,1,1,1,2,British Columbia,1.000,190.000
464,Weekend,19,2,HighRise,1,1,1,2,British Columbia,0.500,125.000
464,Weekend,20,2,HighRise,1,1,1,2,British Columbia,0.500,175.000
464,Weekend,21,2,HighRise,1,1,1,2,British Columbia,0.500,170.000
464,Weekend,22,2,HighRise,1,1,1,2,British Columbia,0.500,85.000
464,Weekend,23,2,HighRise,1,1,1,2,British Columbia,0.500,120.000
467,Weekday,0,2,SingleD,3,0,3,1,Prairies,0.500,136.700
467,Weekday,1,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekday,2,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekday,3,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekday,4,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,5,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,6,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,7,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,8,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,9,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,10,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekday,11,2,SingleD,3,0,3,1,Prairies,1.000,136.700
467,Weekday,12,2,SingleD,3,0,3,1,Prairies,0.708,132.100
467,Weekday,13,2,SingleD,3,0,3,1,Prairies,0.500,84.600
467,Weekday,14,2,SingleD,3,0,3,1,Prairies,0.750,132.500
467,Weekday,15,2,SingleD,3,0,3,1,Prairies,1.000,195.000
467,Weekday,16,2,SingleD,3,0,3,1,Prairies,1.000,195.000
467,Weekday,17,2,SingleD,3,0,3,1,Prairies,1.000,195.000
467,Weekday,18,2,SingleD,3,0,3,1,Prairies,0.500,135.000
467,Weekday,19,2,SingleD,3,0,3,1,Prairies,0.875,165.000
467,Weekday,20,2,SingleD,3,0,3,1,Prairies,0.156,43.800
467,Weekday,21,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekday,22,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekday,23,2,SingleD,3,0,3,1,Prairies,0.250,85.000
467,Weekend,0,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekend,1,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekend,2,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekend,3,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekend,4,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,5,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,6,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,7,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,8,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,9,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,10,2,SingleD,3,0,3,1,Prairies,1.000,70.000
467,Weekend,11,2,SingleD,3,0,3,1,Prairies,0.556,46.700
467,Weekend,12,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekend,13,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekend,14,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekend,15,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekend,16,2,SingleD,3,0,3,1,Prairies,0.000,0.000
467,Weekend,17,2,SingleD,3,0,3,1,Prairies,0.556,116.700
467,Weekend,18,2,SingleD,3,0,3,1,Prairies,1.000,125.000
467,Weekend,19,2,SingleD,3,0,3,1,Prairies,1.000,85.000
467,Weekend,20,2,SingleD,3,0,3,1,Prairies,1.000,85.000
467,Weekend,21,2,SingleD,3,0,3,1,Prairies,0.917,82.500
467,Weekend,22,2,SingleD,3,0,3,1,Prairies,0.500,70.000
467,Weekend,23,2,SingleD,3,0,3,1,Prairies,0.500,70.000
469,Weekday,0,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekday,1,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekday,2,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekday,3,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekday,4,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,5,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,6,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,7,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,8,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,9,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,10,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekday,11,4,SingleD,2,0,3,1,British Columbia,0.139,23.300
469,Weekday,12,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,13,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,14,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,15,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,16,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,17,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,18,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,19,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,20,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,21,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekday,22,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekday,23,4,SingleD,2,0,3,1,British Columbia,0.250,70.000
469,Weekend,0,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,1,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,2,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,3,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,4,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,5,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,6,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
469,Weekend,7,4,SingleD,2,0,3,1,British Columbia,0.750,180.000
469,Weekend,8,4,SingleD,2,0,3,1,British Columbia,0.750,190.000
469,Weekend,9,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,10,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,11,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,12,4,SingleD,2,0,3,1,British Columbia,0.750,105.000
469,Weekend,13,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,14,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,15,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,16,4,SingleD,2,0,3,1,British Columbia,0.000,0.000
469,Weekend,17,4,SingleD,2,0,3,1,British Columbia,0.750,105.000
469,Weekend,18,4,SingleD,2,0,3,1,British Columbia,0.750,175.000
469,Weekend,19,4,SingleD,2,0,3,1,British Columbia,0.750,190.000
469,Weekend,20,4,SingleD,2,0,3,1,British Columbia,0.750,190.000
469,Weekend,21,4,SingleD,2,0,3,1,British Columbia,0.500,85.000
469,Weekend,22,4,SingleD,2,0,3,1,British Columbia,0.500,85.000
469,Weekend,23,4,SingleD,2,0,3,1,British Columbia,0.750,70.000
470,Weekday,0,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekday,1,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekday,2,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekday,3,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekday,4,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekday,5,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekday,6,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekday,7,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekday,8,2,SingleD,2,1,3,1,British Columbia,0.500,96.700
470,Weekday,9,2,SingleD,2,1,3,1,British Columbia,0.500,85.000
470,Weekday,10,2,SingleD,2,1,3,1,British Columbia,0.500,122.500
470,Weekday,11,2,SingleD,2,1,3,1,British Columbia,0.500,175.000
470,Weekday,12,2,SingleD,2,1,3,1,British Columbia,0.500,147.900
470,Weekday,13,2,SingleD,2,1,3,1,British Columbia,0.292,64.200
470,Weekday,14,2,SingleD,2,1,3,1,British Columbia,0.208,72.900
470,Weekday,15,2,SingleD,2,1,3,1,British Columbia,0.500,131.200
470,Weekday,16,2,SingleD,2,1,3,1,British Columbia,0.292,40.800
470,Weekday,17,2,SingleD,2,1,3,1,British Columbia,0.000,0.000
470,Weekday,18,2,SingleD,2,1,3,1,British Columbia,0.000,0.000
470,Weekday,19,2,SingleD,2,1,3,1,British Columbia,0.000,0.000
470,Weekday,20,2,SingleD,2,1,3,1,British Columbia,0.295,35.400
470,Weekday,21,2,SingleD,2,1,3,1,British Columbia,1.000,85.000
470,Weekday,22,2,SingleD,2,1,3,1,British Columbia,0.792,78.800
470,Weekday,23,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekend,0,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekend,1,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekend,2,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekend,3,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
470,Weekend,4,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekend,5,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekend,6,2,SingleD,2,1,3,1,British Columbia,0.500,70.000
470,Weekend,7,2,SingleD,2,1,3,1,British Columbia,0.667,150.000
470,Weekend,8,2,SingleD,2,1,3,1,British Columbia,0.917,103.300
470,Weekend,9,2,SingleD,2,1,3,1,British Columbia,1.000,85.000
470,Weekend,10,2,SingleD,2,1,3,1,British Columbia,1.000,145.000
470,Weekend,11,2,SingleD,2,1,3,1,British Columbia,0.792,175.000
470,Weekend,12,2,SingleD,2,1,3,1,British Columbia,0.708,175.000
470,Weekend,13,2,SingleD,2,1,3,1,British Columbia,0.764,110.800
470,Weekend,14,2,SingleD,2,1,3,1,British Columbia,0.000,0.000
470,Weekend,15,2,SingleD,2,1,3,1,British Columbia,0.556,56.700
470,Weekend,16,2,SingleD,2,1,3,1,British Columbia,0.222,28.300
470,Weekend,17,2,SingleD,2,1,3,1,British Columbia,0.000,0.000
470,Weekend,18,2,SingleD,2,1,3,1,British Columbia,0.462,96.200
470,Weekend,19,2,SingleD,2,1,3,1,British Columbia,1.000,110.800
470,Weekend,20,2,SingleD,2,1,3,1,British Columbia,1.000,100.000
470,Weekend,21,2,SingleD,2,1,3,1,British Columbia,1.000,85.000
470,Weekend,22,2,SingleD,2,1,3,1,British Columbia,0.875,97.500
470,Weekend,23,2,SingleD,2,1,3,1,British Columbia,1.000,70.000
471,Weekday,0,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,1,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,2,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,3,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,4,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,5,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,6,4,SingleD,3,0,4,1,Quebec,0.125,85.000
471,Weekday,7,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,8,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,9,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,10,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,11,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,12,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,13,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,14,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,15,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekday,16,4,SingleD,3,0,4,1,Quebec,0.146,102.100
471,Weekday,17,4,SingleD,3,0,4,1,Quebec,0.375,140.000
471,Weekday,18,4,SingleD,3,0,4,1,Quebec,0.250,227.500
471,Weekday,19,4,SingleD,3,0,4,1,Quebec,0.250,245.000
471,Weekday,20,4,SingleD,3,0,4,1,Quebec,0.250,245.000
471,Weekday,21,4,SingleD,3,0,4,1,Quebec,0.125,103.800
471,Weekday,22,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekday,23,4,SingleD,3,0,4,1,Quebec,0.250,70.000
471,Weekend,0,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,1,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,2,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,3,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,4,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,5,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,6,4,SingleD,3,0,4,1,Quebec,0.500,70.000
471,Weekend,7,4,SingleD,3,0,4,1,Quebec,0.438,121.200
471,Weekend,8,4,SingleD,3,0,4,1,Quebec,0.667,154.200
471,Weekend,9,4,SingleD,3,0,4,1,Quebec,0.078,47.500
471,Weekend,10,4,SingleD,3,0,4,1,Quebec,0.231,52.500
471,Weekend,11,4,SingleD,3,0,4,1,Quebec,0.500,132.500
471,Weekend,12,4,SingleD,3,0,4,1,Quebec,0.111,35.000
471,Weekend,13,4,SingleD,3,0,4,1,Quebec,0.260,146.200
471,Weekend,14,4,SingleD,3,0,4,1,Quebec,0.271,123.300
471,Weekend,15,4,SingleD,3,0,4,1,Quebec,0.542,175.000
471,Weekend,16,4,SingleD,3,0,4,1,Quebec,0.148,72.900
471,Weekend,17,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekend,18,4,SingleD,3,0,4,1,Quebec,0.000,0.000
471,Weekend,19,4,SingleD,3,0,4,1,Quebec,0.451,115.800
471,Weekend,20,4,SingleD,3,0,4,1,Quebec,0.750,85.000
471,Weekend,21,4,SingleD,3,0,4,1,Quebec,0.750,85.000
471,Weekend,22,4,SingleD,3,0,4,1,Quebec,0.583,75.000
471,Weekend,23,4,SingleD,3,0,4,1,Quebec,0.500,70.000
486,Weekday,0,2,SingleD,2,0,3,1,Quebec,0.500,77.500
486,Weekday,1,2,SingleD,2,0,3,1,Quebec,0.500,77.500
486,Weekday,2,2,SingleD,2,0,3,1,Quebec,0.500,70.000
486,Weekday,3,2,SingleD,2,0,3,1,Quebec,0.500,70.000
486,Weekday,4,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekday,5,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekday,6,2,SingleD,2,0,3,1,Quebec,1.000,100.000
486,Weekday,7,2,SingleD,2,0,3,1,Quebec,1.000,130.000
486,Weekday,8,2,SingleD,2,0,3,1,Quebec,1.000,96.200
486,Weekday,9,2,SingleD,2,0,3,1,Quebec,1.000,75.000
486,Weekday,10,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekday,11,2,SingleD,2,0,3,1,Quebec,1.000,83.800
486,Weekday,12,2,SingleD,2,0,3,1,Quebec,0.750,126.200
486,Weekday,13,2,SingleD,2,0,3,1,Quebec,0.500,125.000
486,Weekday,14,2,SingleD,2,0,3,1,Quebec,0.500,75.000
486,Weekday,15,2,SingleD,2,0,3,1,Quebec,0.500,85.000
486,Weekday,16,2,SingleD,2,0,3,1,Quebec,0.375,95.000
486,Weekday,17,2,SingleD,2,0,3,1,Quebec,1.000,147.500
486,Weekday,18,2,SingleD,2,0,3,1,Quebec,0.667,115.000
486,Weekday,19,2,SingleD,2,0,3,1,Quebec,0.000,0.000
486,Weekday,20,2,SingleD,2,0,3,1,Quebec,0.000,0.000
486,Weekday,21,2,SingleD,2,0,3,1,Quebec,1.000,111.200
486,Weekday,22,2,SingleD,2,0,3,1,Quebec,1.000,105.000
486,Weekday,23,2,SingleD,2,0,3,1,Quebec,1.000,117.900
486,Weekend,0,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,1,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,2,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,3,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,4,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,5,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,6,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,7,2,SingleD,2,0,3,1,Quebec,1.000,70.000
486,Weekend,8,2,SingleD,2,0,3,1,Quebec,1.000,161.900
486,Weekend,9,2,SingleD,2,0,3,1,Quebec,1.000,157.500
486,Weekend,10,2,SingleD,2,0,3,1,Quebec,1.000,175.000
486,Weekend,11,2,SingleD,2,0,3,1,Quebec,1.000,175.000
486,Weekend,12,2,SingleD,2,0,3,1,Quebec,1.000,140.000
486,Weekend,13,2,SingleD,2,0,3,1,Quebec,1.000,175.000
486,Weekend,14,2,SingleD,2,0,3,1,Quebec,0.656,67.500
486,Weekend,15,2,SingleD,2,0,3,1,Quebec,1.000,90.000
486,Weekend,16,2,SingleD,2,0,3,1,Quebec,0.656,67.500
486,Weekend,17,2,SingleD,2,0,3,1,Quebec,1.000,130.000
486,Weekend,18,2,SingleD,2,0,3,1,Quebec,1.000,95.000
486,Weekend,19,2,SingleD,2,0,3,1,Quebec,1.000,122.500
486,Weekend,20,2,SingleD,2,0,3,1,Quebec,1.000,165.000
486,Weekend,21,2,SingleD,2,0,3,1,Quebec,1.000,85.000
486,Weekend,22,2,SingleD,2,0,3,1,Quebec,1.000,85.000
486,Weekend,23,2,SingleD,2,0,3,1,Quebec,1.000,86.200
488,Weekday,0,2,SemiD,2,0,2,1,Ontario,0.500,85.000
488,Weekday,1,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,2,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,3,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,4,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,5,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,6,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,7,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekday,8,2,SemiD,2,0,2,1,Ontario,1.000,156.700
488,Weekday,9,2,SemiD,2,0,2,1,Ontario,1.000,215.800
488,Weekday,10,2,SemiD,2,0,2,1,Ontario,1.000,210.000
488,Weekday,11,2,SemiD,2,0,2,1,Ontario,1.000,156.200
488,Weekday,12,2,SemiD,2,0,2,1,Ontario,0.097,17.500
488,Weekday,13,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekday,14,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekday,15,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekday,16,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekday,17,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekday,18,2,SemiD,2,0,2,1,Ontario,0.156,26.200
488,Weekday,19,2,SemiD,2,0,2,1,Ontario,1.000,122.500
488,Weekday,20,2,SemiD,2,0,2,1,Ontario,1.000,107.500
488,Weekday,21,2,SemiD,2,0,2,1,Ontario,0.875,90.000
488,Weekday,22,2,SemiD,2,0,2,1,Ontario,0.500,85.000
488,Weekday,23,2,SemiD,2,0,2,1,Ontario,0.500,85.000
488,Weekend,0,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekend,1,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekend,2,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekend,3,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekend,4,2,SemiD,2,0,2,1,Ontario,1.000,70.000
488,Weekend,5,2,SemiD,2,0,2,1,Ontario,1.000,175.000
488,Weekend,6,2,SemiD,2,0,2,1,Ontario,0.375,87.500
488,Weekend,7,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,8,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,9,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,10,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,11,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,12,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,13,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,14,2,SemiD,2,0,2,1,Ontario,0.000,0.000
488,Weekend,15,2,SemiD,2,0,2,1,Ontario,0.125,43.800
488,Weekend,16,2,SemiD,2,0,2,1,Ontario,0.500,175.000
488,Weekend,17,2,SemiD,2,0,2,1,Ontario,0.500,175.000
488,Weekend,18,2,SemiD,2,0,2,1,Ontario,1.000,140.000
488,Weekend,19,2,SemiD,2,0,2,1,Ontario,0.625,126.200
488,Weekend,20,2,SemiD,2,0,2,1,Ontario,0.500,110.000
488,Weekend,21,2,SemiD,2,0,2,1,Ontario,0.500,110.000
488,Weekend,22,2,SemiD,2,0,2,1,Ontario,0.917,86.700
488,Weekend,23,2,SemiD,2,0,2,1,Ontario,1.000,70.000
489,Weekday,0,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekday,1,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekday,2,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekday,3,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekday,4,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekday,5,2,HighRise,1,1,2,1,Prairies,0.750,120.800
489,Weekday,6,2,HighRise,1,1,2,1,Prairies,0.167,46.700
489,Weekday,7,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,8,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,9,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,10,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,11,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,12,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,13,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,14,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,15,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,16,2,HighRise,1,1,2,1,Prairies,1.000,90.000
489,Weekday,17,2,HighRise,1,1,2,1,Prairies,0.750,175.000
489,Weekday,18,2,HighRise,1,1,2,1,Prairies,0.375,52.500
489,Weekday,19,2,HighRise,1,1,2,1,Prairies,0.000,0.000
489,Weekday,20,2,HighRise,1,1,2,1,Prairies,0.556,56.700
489,Weekday,21,2,HighRise,1,1,2,1,Prairies,0.917,99.200
489,Weekday,22,2,HighRise,1,1,2,1,Prairies,0.833,103.300
489,Weekday,23,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,0,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,1,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,2,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,3,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,4,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,5,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,6,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,7,2,HighRise,1,1,2,1,Prairies,1.000,70.000
489,Weekend,8,2,HighRise,1,1,2,1,Prairies,0.667,171.700
489,Weekend,9,2,HighRise,1,1,2,1,Prairies,0.222,51.700
489,Weekend,10,2,HighRise,1,1,2,1,Prairies,0.389,90.000
489,Weekend,11,2,HighRise,1,1,2,1,Prairies,0.750,155.000
489,Weekend,12,2,HighRise,1,1,2,1,Prairies,1.000,128.300
