HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
130866,1308661,13086611,1308661102,2,7,1,1,0,13,99,99999999,22000,2,4,2,2,1,7,0,1,1,5,2,9,9,99999999,59,860000,1,0,9,b6d2f33d,2,57175,9061,3_Constraints,7913,4_FailSafe
66124,661241,6612411,661241102,1,3,1,1,0,13,99,99999999,4000,3,7,3,2,2,8,0,4,1,4,2,9,9,99999999,59,640000,1,0,9,40e11a24,4,57175,8727,3_Constraints,1900,5_Random
19320,193201,1932011,193201101,2,5,2,1,0,13,5,11000,18000,4,8,1,2,1,1,0,4,1,1,1,1,4,1,35,190000,1,5,1,91c28753,2,57276,5056,2_Core,7913,4_FailSafe
50784,507841,5078411,507841102,1,3,2,1,0,13,7,39000,42000,1,2,2,3,5,2,1,1,2,1,2,1,2,5000,35,530000,1,5,6,0411aa52,3,57276,3098,4_FailSafe,4153,4_FailSafe
19336,193361,1933611,193361101,1,4,2,1,0,13,7,45000,45000,2,5,2,2,2,3,0,2,1,1,1,1,4,6000,35,99999999,1,5,6,fd48d199,4,57287,4235,3_Constraints,1900,5_Random
92804,928041,9280411,928041104,1,1,2,1,1,13,99,99999999,99999999,4,8,1,1,4,8,0,4,1,3,2,9,9,99999999,48,390000,1,0,9,c4a32d44,4,57287,7407,4_FailSafe,1900,5_Random
41055,410551,4105511,410551102,2,7,1,3,8,13,99,99999999,10000,3,8,1,2,2,6,0,4,1,4,2,9,9,99999999,10,110000,1,0,9,f8ed1977,3,57287,3098,4_FailSafe,4153,4_FailSafe
19478,194781,1947811,194781101,2,6,1,1,0,13,99,99999999,24000,3,6,1,3,3,1,0,4,1,4,1,9,9,99999999,35,510000,2,0,9,855045ba,2,57388,4656,3_Constraints,7913,4_FailSafe
129290,1292901,12929011,1292901102,2,6,2,1,0,11,8,9000,69000,4,11,1,2,1,1,0,4,1,1,2,1,5,11000,59,1000000,2,2,2,2c28c148,2,57388,12425,3_Constraints,5599,3_Constraints
20053,200531,2005312,200531201,2,5,1,1,0,13,7,6000,8000,1,5,3,2,1,11,0,4,1,1,1,1,4,99999999,59,300000,1,1,2,fb4403ec,3,57777,3098,4_FailSafe,4153,3_Constraints
89732,897321,8973211,897321103,2,1,1,1,8,13,88,33000,34000,4,7,1,1,4,5,0,8,1,1,2,1,8,2000,48,340000,1,3,2,43f0bac5,5,57777,12979,5_Random,11595,3_Constraints
43906,439061,4390611,439061103,2,1,2,1,1,13,88,1000,20000,4,8,1,1,4,4,0,4,1,1,2,1,5,99999999,59,650000,1,1,5,3f4ae8cd,4,57777,7407,4_FailSafe,1900,5_Random
20248,202481,2024811,202481101,2,7,1,1,0,13,99,99999999,76000,4,8,1,2,1,3,0,1,2,4,1,9,9,10000,35,700000,1,0,9,a87bbd04,2,57908,9061,3_Constraints,7913,4_FailSafe
46580,465801,4658011,465801102,1,5,2,1,0,1,5,2000,24000,2,3,2,2,2,4,1,1,2,2,2,2,1,1,59,340000,1,0,9,54fe7150,3,57908,3098,3_Constraints,4153,4_FailSafe
20393,203931,2039311,203931101,1,2,2,1,0,8,7,88000,87000,3,6,1,2,2,10,0,4,1,1,1,1,4,19000,48,600000,1,6,2,b9e4b4ca,3,58003,3098,4_FailSafe,4153,4_FailSafe
87014,870141,8701411,870141102,1,4,1,1,0,5,99,99999999,20000,4,7,1,2,2,2,0,1,2,4,2,9,9,99999999,35,2684905,2,0,9,b18b83c1,5,58003,12979,5_Random,11595,4_FailSafe
138109,1381091,13810911,1381091102,2,7,2,1,0,13,99,15000,120000,3,6,1,2,1,8,0,1,1,5,2,9,9,18000,35,800000,1,0,9,977e6f39,2,58325,6320,3_Constraints,7913,4_FailSafe
21299,212991,2129911,212991101,2,5,2,1,0,13,2,49000,53000,3,7,1,2,2,8,0,2,1,1,1,1,4,7000,48,260000,1,5,2,3e922c4f,3,58630,3098,3_Constraints,4153,4_FailSafe
76897,768971,7689711,768971102,1,5,2,1,0,13,6,99999999,21000,3,6,2,2,2,8,0,1,2,4,2,1,9,2000,35,99999999,2,0,9,94247756,3,58630,3098,3_Constraints,4153,4_FailSafe
21387,213871,2138711,213871101,2,7,1,1,0,13,99,99999999,25000,2,4,1,2,1,3,0,3,1,4,1,9,9,99999999,48,10000,2,0,9,840af98f,2,58697,9061,3_Constraints,7913,4_FailSafe
113690,1136901,11369012,1136901202,1,7,2,3,8,4,8,140000,130000,4,9,1,1,2,5,0,4,1,1,2,1,8,28000,48,360000,3,8,9,b0289d17,5,58697,12979,5_Random,11595,4_FailSafe
21398,213981,2139811,213981101,2,5,2,1,0,13,8,60000,61000,3,7,1,2,1,1,0,4,1,2,1,1,3,4000,46,140000,1,0,9,e04d47f3,2,58706,5056,3_Constraints,7913,4_FailSafe
28573,285731,2857311,285731103,2,1,2,3,1,13,7,8000,8000,3,5,3,1,4,10,1,8,1,1,2,1,4,99999999,35,660000,1,3,7,5b30ed5c,4,58706,7407,4_FailSafe,1900,5_Random
21908,219081,2190811,219081101,1,2,2,3,1,8,3,27000,35000,1,3,2,1,1,5,0,4,1,1,1,1,4,2000,24,99999999,1,4,7,95b851e8,2,59050,1495,4_FailSafe,9179,3_Constraints
22005,220051,2200511,220051101,2,6,2,1,0,8,99,99999999,37000,4,8,1,2,1,6,0,1,2,4,1,9,9,3000,35,610000,1,0,9,6dd3627d,2,59112,12425,3_Constraints,5599,3_Constraints
26045,260451,2604511,260451102,2,1,2,1,1,13,7,99999999,16000,5,11,1,1,5,6,0,1,2,3,2,1,9,99999999,35,1506886,1,0,9,1a661134,2,59112,1495,4_FailSafe,7913,4_FailSafe
137005,1370051,13700511,1370051102,2,3,1,1,0,10,4,65000,70000,4,9,1,2,2,10,0,4,1,1,2,1,5,12000,46,430000,1,3,2,52dddee6,4,59162,8727,3_Constraints,1900,5_Random
22267,222671,2226711,222671101,1,4,2,1,0,13,99,99999999,27000,2,3,3,1,3,3,0,4,1,4,1,9,9,99999999,48,99999999,2,0,9,517ddb0a,2,59291,6889,3_Constraints,7913,4_FailSafe
114106,1141061,11410611,1141061105,2,1,1,1,1,13,88,9000,18000,4,6,1,1,4,3,0,4,1,1,2,1,4,99999999,59,170000,1,5,2,abe0ae79,5,59291,12979,5_Random,11595,3_Constraints
22342,223421,2234211,223421101,2,7,2,1,0,13,99,1000,47000,3,4,3,2,1,11,1,1,2,4,1,9,9,1000,59,450000,1,0,9,a821665d,2,59349,8975,2_Core,7913,4_FailSafe
85996,859961,8599611,859961102,1,1,2,1,1,4,8,15000,20000,2,3,1,1,1,4,0,4,1,1,2,1,5,99999999,48,99999999,3,5,2,b7847aa9,2,59349,1495,4_FailSafe,7913,4_FailSafe
22358,223581,2235811,223581101,2,4,1,1,0,5,2,93000,96000,3,8,1,2,1,10,0,4,1,1,1,1,1,21000,10,380000,1,8,9,89263de6,2,59364,1495,4_FailSafe,10824,3_Constraints
137461,1374611,13746111,1374611102,2,3,2,1,0,7,8,66000,66000,3,6,1,1,2,1,0,4,1,1,2,1,4,10000,48,300000,2,5,2,fc3a1d1f,4,59364,7407,4_FailSafe,1900,5_Random
22518,225181,2251811,225181101,1,5,2,1,0,5,2,91000,150000,4,10,1,2,2,6,0,4,1,1,1,2,1,38000,35,2684905,2,3,9,41b20418,3,59474,3098,3_Constraints,4153,4_FailSafe
38809,388091,3880911,388091102,2,4,1,1,0,13,99,99999999,18000,2,6,1,1,1,6,0,4,1,5,2,9,9,99999999,59,370000,1,0,9,0eae1a29,2,59474,1495,4_FailSafe,10824,3_Constraints
114634,1146341,11463411,1146341102,2,2,2,2,0,8,8,84000,84000,3,8,3,1,1,10,0,4,1,1,2,1,6,19000,24,360000,1,5,2,40692f30,2,59474,1495,4_FailSafe,9179,3_Constraints
22535,225351,2253511,225351101,2,7,1,1,0,10,99,99999999,84000,2,5,2,1,1,11,0,1,2,5,1,9,9,19000,46,99999999,1,0,9,9b3545d0,2,59487,9061,3_Constraints,7913,4_FailSafe
57629,576291,5762911,576291102,2,1,1,3,1,13,7,17000,17000,5,10,1,1,5,8,0,4,1,2,2,1,4,1,24,310000,1,0,2,78115420,4,59487,7407,4_FailSafe,1900,5_Random
22637,226371,2263711,226371101,1,7,2,1,0,13,8,99999999,18000,4,5,2,2,2,3,0,1,2,3,1,2,9,99999999,35,660000,2,0,9,89a1e9ec,4,59562,7407,4_FailSafe,1900,5_Random
115181,1151811,11518112,1151811202,1,7,1,1,1,13,99,99999999,99999999,4,7,3,1,5,4,1,3,1,5,2,9,9,99999999,35,400000,3,0,9,59005f7a,4,59562,7407,4_FailSafe,1900,5_Random
74868,748681,7486811,748681104,1,1,2,3,8,13,99,99999999,99999999,5,7,2,1,4,8,0,2,1,5,2,9,9,99999999,35,1710000,1,0,9,1355333a,4,59562,7407,4_FailSafe,1900,5_Random
22948,229481,2294811,229481101,1,3,2,1,0,5,2,140000,140000,1,2,2,1,1,6,1,1,3,1,1,1,1,35000,59,99999999,1,5,9,43cac910,2,59772,1495,3_Constraints,7913,4_FailSafe
23192,231921,2319211,231921101,1,5,2,3,0,13,10,29000,38000,1,3,2,2,1,3,0,1,2,1,1,1,4,5000,24,99999999,2,5,2,e35fd4c1,2,59936,12392,2_Core,7913,4_FailSafe
127127,1271271,12712711,1271271102,2,6,1,1,8,6,99,99999999,40000,3,8,1,2,2,4,0,4,1,4,2,9,9,1000,10,360000,2,0,9,2f6511ab,3,59936,11404,3_Constraints,4153,4_FailSafe
23827,238271,2382711,238271101,2,7,2,1,0,13,9,54000,62000,5,8,1,2,2,6,0,4,1,1,1,3,1,2000,48,330000,1,10,9,27fe208e,5,60342,12979,5_Random,11595,4_FailSafe
60507,605071,6050711,605071102,1,5,2,3,0,8,1,180000,170000,4,8,3,2,2,1,0,4,1,1,2,1,4,62000,24,1227409,2,5,2,978523b2,4,60342,7407,4_FailSafe,1900,5_Random
6498,64981,649811,64981103,2,7,1,3,8,13,88,6000,8000,4,7,1,1,4,2,0,4,1,1,2,8,8,99999999,10,260000,1,1,2,393eb64e,5,60342,12979,5_Random,11595,4_FailSafe
29009,290091,2900911,290091102,2,4,1,3,1,10,4,32000,40000,4,10,1,2,2,4,0,4,1,1,2,2,1,4000,35,460000,1,3,9,e2c007fd,4,60342,12113,3_Constraints,1900,5_Random
23957,239571,2395711,239571101,1,5,2,1,0,6,3,66000,66000,2,4,3,1,1,5,0,4,1,1,1,1,5,10000,59,230000,1,4,2,1c93c832,2,60431,5056,3_Constraints,7913,4_FailSafe
109141,1091411,10914111,1091411102,2,5,2,1,0,13,99,99999999,2000,2,4,1,2,1,7,0,4,1,4,2,9,9,99999999,48,120000,1,0,9,c6c0eac9,2,60431,5056,3_Constraints,7913,4_FailSafe
23990,239901,2399011,239901101,1,4,2,1,0,3,7,2000,23000,5,8,2,2,2,6,0,1,2,1,1,1,6,2000,35,1000000,1,6,2,e48dc18f,4,60452,4235,3_Constraints,1900,5_Random
85755,857551,8575511,857551102,1,3,1,1,0,10,7,80000,80000,2,3,2,2,1,10,1,1,2,1,2,1,1,11000,59,860000,1,5,9,5c8f334f,2,60452,1495,4_FailSafe,7913,4_FailSafe
36267,362671,3626711,362671102,1,5,2,1,0,5,8,38000,58000,3,5,1,1,1,4,0,4,1,1,2,1,2,10000,48,360000,2,7,2,bf767557,2,60452,5056,3_Constraints,7913,4_FailSafe
101749,1017491,10174911,1017491102,1,2,1,1,1,6,7,18000,32000,2,3,2,2,2,9,1,1,3,4,2,1,9,2000,59,99999999,1,0,9,c9df8fa6,4,60452,9652,3_Constraints,1900,5_Random
24073,240731,2407311,240731101,2,6,1,1,0,13,7,4000,31000,2,6,2,2,1,5,0,4,1,2,1,1,4,2000,35,99999999,2,0,7,919760fe,2,60509,4656,3_Constraints,7913,4_FailSafe
74059,740591,7405911,740591101,1,2,1,1,8,5,88,16000,33000,3,10,1,1,4,5,0,1,2,3,2,1,9,2000,48,480000,1,0,9,81429dc9,5,60509,12979,5_Random,11595,4_FailSafe
24279,242791,2427912,242791201,2,2,2,1,0,13,7,19000,28000,4,7,1,1,3,9,0,4,1,1,1,1,4,1000,48,99999999,3,5,2,350071bb,4,60647,7407,4_FailSafe,1900,5_Random
120924,1209241,12092411,1209241102,2,5,2,1,0,11,7,48000,80000,2,5,3,1,1,5,0,4,1,4,2,1,9,18000,10,130000,2,0,9,18d01040,2,60647,5056,3_Constraints,7913,4_FailSafe
31104,311041,3110411,311041102,1,2,1,1,0,3,7,1000,20000,3,7,1,2,1,2,0,3,1,1,2,1,6,1000,35,2684905,1,3,2,8ab0925e,2,60647,1495,4_FailSafe,7913,4_FailSafe
25053,250531,2505311,250531101,1,2,1,1,0,4,2,23000,24000,3,6,1,1,1,1,0,2,1,1,1,1,4,1,35,1260000,1,6,6,b76f3650,2,61165,1495,4_FailSafe,7913,4_FailSafe
55442,554421,5544211,554421102,1,2,1,1,0,7,3,65000,66000,4,7,1,2,1,4,1,1,3,1,2,1,5,14000,24,450000,1,4,5,d967d789,2,61165,1495,4_FailSafe,7913,4_FailSafe
25068,250681,2506811,250681101,2,4,2,1,0,5,2,52000,53000,2,4,2,2,1,6,0,8,8,1,1,1,5,6000,10,99999999,1,5,2,bd4f49fc,2,61174,2045,2_Core,7913,4_FailSafe
136429,1364291,13642911,1364291106,1,1,1,1,8,13,99,99999999,99999999,5,9,2,1,4,1,0,4,1,5,2,9,9,99999999,35,1800000,1,0,9,06e9cbf2,5,61174,12979,5_Random,11595,3_Constraints
25105,251051,2510511,251051101,1,7,2,1,0,1,99,99999999,53000,4,9,1,2,2,5,0,1,2,4,1,9,9,3000,59,1510000,1,0,9,5399f803,3,61197,3098,4_FailSafe,4153,4_FailSafe
99940,999401,9994011,999401102,2,3,1,1,0,10,4,77000,82000,3,8,1,2,2,8,0,4,1,1,2,1,5,15000,10,290000,1,4,2,d26c5c50,4,61197,8727,3_Constraints,1900,5_Random
7560,75601,756011,75601102,2,3,1,1,0,11,7,27000,42000,4,5,1,2,2,4,0,1,2,1,2,1,4,99999999,59,99999999,1,3,2,deb0f0b7,4,61197,8727,3_Constraints,1900,5_Random
25119,251191,2511911,251191101,1,5,1,1,0,4,2,52000,52000,4,6,1,2,1,5,0,1,2,1,1,1,4,9000,35,1510000,2,5,2,34db6671,2,61208,7358,3_Constraints,7913,3_Constraints
25173,251731,2517311,251731101,1,4,2,1,0,9,3,90000,91000,2,4,2,1,1,9,1,4,1,1,1,1,4,16000,48,99999999,2,5,7,edb2cb4b,2,61244,6889,3_Constraints,7913,4_FailSafe
25340,253401,2534011,253401101,2,5,2,3,0,13,8,99999999,2000,1,3,2,1,1,5,1,4,1,1,1,2,2,99999999,24,99999999,1,5,2,de79f48d,2,61354,5056,3_Constraints,7913,4_FailSafe
52180,521801,5218012,521801207,2,7,1,1,8,10,88,89000,89000,5,10,1,2,1,9,0,4,1,1,2,1,8,16000,48,310000,2,3,5,b6e29e29,5,61354,12979,5_Random,11595,4_FailSafe
25713,257131,2571311,257131101,2,4,1,1,0,5,5,31000,41000,3,8,1,2,2,1,0,4,1,1,1,1,4,4000,35,410000,1,3,2,b58950b3,4,61605,12113,3_Constraints,1900,5_Random
28838,288381,2883811,288381102,2,3,2,2,0,8,8,65000,72000,3,8,1,1,2,11,0,4,1,1,2,1,2,14000,24,420000,1,4,2,26fb37d7,4,61605,7407,4_FailSafe,1900,5_Random
125050,1250501,12505011,1250501102,2,4,1,1,0,13,88,44000,50000,5,9,1,2,2,1,0,4,1,1,2,1,5,2000,46,360000,1,5,2,500265e1,4,61605,12113,3_Constraints,1900,5_Random
130553,1305531,13055311,1305531102,1,7,2,2,8,13,88,24000,39000,3,5,2,1,2,3,0,4,1,4,2,1,9,3000,24,99999999,2,0,9,ef25a58e,4,61605,7407,4_FailSafe,1900,5_Random
25812,258121,2581211,258121101,2,4,2,1,0,13,10,36000,45000,3,5,3,2,2,10,0,1,3,1,1,1,4,5000,48,99999999,1,5,2,439aa0d8,4,61664,4235,3_Constraints,1900,5_Random
32213,322131,3221311,322131102,2,7,1,1,0,13,99,99999999,46000,3,8,1,2,1,4,0,3,1,4,2,9,9,4000,46,360000,2,0,9,9290b910,2,61664,9061,3_Constraints,7913,4_FailSafe
57147,571471,5714711,571471103,1,2,1,3,1,13,88,1000,16000,3,5,1,1,4,3,0,4,1,2,2,1,9,99999999,24,750000,1,0,9,7b81bd57,4,61664,9652,3_Constraints,1900,5_Random
26776,267761,2677611,267761101,2,4,1,1,0,4,1,84000,83000,4,7,2,1,1,10,0,4,1,1,1,1,5,18000,10,310000,1,4,2,2f84f8b6,2,62314,1495,4_FailSafe,10824,3_Constraints
31224,312241,3122411,312241102,1,3,2,3,0,11,5,60000,69000,2,4,2,1,2,10,1,2,1,1,2,1,4,17000,24,510000,1,4,6,9183245e,3,62314,3098,4_FailSafe,4153,4_FailSafe
26952,269521,2695211,269521101,1,5,2,3,8,13,7,14000,40000,4,10,3,3,3,5,0,1,2,2,1,1,9,5000,24,300000,2,0,9,524345bf,3,62440,3098,3_Constraints,4153,4_FailSafe
147857,1478571,14785711,1478571102,2,4,2,3,0,8,3,120000,130000,3,8,2,2,2,1,0,3,1,1,2,1,1,24000,35,960000,1,5,9,7a99f1c1,5,62440,12979,5_Random,11595,4_FailSafe
27205,272051,2720511,272051101,2,5,2,1,0,3,7,42000,50000,2,3,2,1,1,4,1,1,2,1,1,3,4,8000,48,99999999,1,5,2,3a933cdb,2,62619,5056,3_Constraints,7913,4_FailSafe
27582,275821,2758211,275821101,1,4,2,1,0,8,3,170000,160000,3,6,1,2,2,4,0,3,1,1,1,1,5,40000,59,1250000,1,6,2,0be74210,4,62871,4235,3_Constraints,1900,5_Random
122872,1228721,12287211,1228721102,1,2,2,1,0,5,2,100000,110000,2,8,3,1,1,2,0,4,1,1,2,1,1,20000,48,400000,1,5,9,50a83f9d,2,62871,1495,4_FailSafe,9179,3_Constraints
69637,696371,6963711,696371103,2,7,1,1,1,88,7,3000,2000,2,6,3,1,5,4,0,2,1,1,2,1,4,99999999,48,99999999,3,2,5,1a311192,4,62871,7407,4_FailSafe,1900,5_Random
28165,281651,2816511,281651101,1,4,1,1,0,4,2,56000,56000,3,6,1,2,1,3,0,4,1,1,1,1,1,4000,35,810000,1,4,9,e7e9a2da,2,63277,1495,4_FailSafe,10824,3_Constraints
56848,568482,5684822,568482203,2,1,2,1,8,88,88,7000,15000,5,10,1,1,5,8,0,4,1,1,2,1,2,99999999,35,1000000,1,4,2,474cd514,5,63277,12979,5_Random,11595,4_FailSafe
28526,285261,2852611,285261101,2,5,1,3,0,4,5,150000,150000,3,6,1,3,3,1,0,4,1,1,1,1,1,37000,35,660000,2,5,9,ce50249e,2,63524,7358,3_Constraints,7913,3_Constraints
88865,888651,8886511,888651102,1,6,1,2,0,1,5,22000,57000,4,7,1,2,2,3,0,4,1,4,2,1,9,9000,24,700000,1,0,9,8a78e91d,3,63524,11404,3_Constraints,4153,4_FailSafe
28557,285571,2855711,285571101,1,3,2,1,0,13,7,34000,43000,1,2,2,2,2,4,0,1,3,2,1,2,9,3000,35,99999999,1,0,9,43f25883,4,63550,7407,4_FailSafe,1900,5_Random
102517,1025171,10251711,1025171106,2,1,2,1,0,13,88,49000,50000,4,8,1,1,4,8,0,4,1,1,2,1,4,7000,35,690000,1,5,2,eb7a9082,5,63550,12979,5_Random,11595,4_FailSafe
22098,220981,2209811,220981102,2,5,1,2,0,3,6,19000,28000,3,6,1,1,1,7,0,4,1,1,2,1,5,1,24,210000,2,4,2,3ce8a9bc,2,63550,7358,3_Constraints,7913,3_Constraints
21256,212561,2125611,212561102,1,3,1,1,0,5,2,63000,63000,3,7,3,2,2,9,0,4,1,2,2,1,4,10000,48,770000,1,0,2,17babe1e,3,63550,3098,4_FailSafe,10471,3_Constraints
28897,288971,2889711,288971101,2,7,2,1,0,13,99,99999999,45000,2,7,1,2,1,8,0,1,2,4,1,9,9,4000,10,460000,1,0,9,dea0fa4c,2,63779,6320,3_Constraints,7913,4_FailSafe
16323,163231,1632311,163231102,2,6,1,1,0,5,9,99999999,53000,4,8,1,2,1,4,0,4,1,1,2,2,1,1000,46,220000,1,9,9,a48940cb,2,63779,4656,3_Constraints,7913,4_FailSafe
29130,291301,2913011,291301101,1,6,2,3,0,8,99,1,35000,2,5,1,2,1,8,0,4,1,4,1,9,9,1000,24,500000,2,0,9,fb17439e,2,63945,12425,2_Core,5599,3_Constraints
139500,1395001,13950011,1395001103,2,7,1,3,8,13,88,9000,10000,5,8,1,1,4,1,0,4,1,1,2,1,8,99999999,35,200000,2,1,5,0d86d40d,5,63948,12979,5_Random,11595,4_FailSafe
29409,294091,2940911,294091101,2,6,2,1,0,13,99,99999999,150000,3,9,1,3,3,7,0,4,1,4,1,9,9,39000,35,710000,1,0,9,fa149a2f,2,64132,12425,3_Constraints,5599,3_Constraints
29429,294291,2942911,294291101,2,7,2,2,0,5,99,99999999,88000,2,4,2,2,1,11,0,4,1,4,1,9,9,18000,24,99999999,1,0,9,c621d908,2,64151,6320,3_Constraints,7913,4_FailSafe
136305,1363051,13630511,1363051103,2,3,2,1,0,7,3,67000,73000,5,8,1,1,4,9,0,1,2,1,2,2,2,10000,35,1506886,2,7,7,0511de6d,3,64151,3098,4_FailSafe,4153,4_FailSafe
54817,548171,5481711,548171104,2,1,1,3,8,13,7,3000,3000,4,8,1,1,4,7,0,4,1,3,2,1,9,99999999,35,750000,2,0,9,4ca5ee92,5,64314,12979,5_Random,11595,3_Constraints
138100,1381001,13810011,1381001102,1,3,1,1,0,4,2,89000,89000,2,5,2,1,5,4,0,2,1,1,2,1,6,19000,35,99999999,2,5,2,cd3500e2,2,64314,1495,4_FailSafe,7913,4_FailSafe
30101,301011,3010111,301011101,1,3,1,1,0,3,99,99999999,5000,4,10,2,2,2,4,0,4,1,4,1,9,9,99999999,35,900000,1,0,9,b4fa896d,4,64632,8727,3_Constraints,1900,5_Random
105888,1058881,10588811,1058881102,2,5,1,1,0,2,2,160000,180000,3,11,1,2,1,1,0,4,1,1,2,3,4,126377,35,1506886,1,7,2,0d40e917,2,64632,7358,3_Constraints,7913,3_Constraints
122639,1226391,12263911,1226391103,1,1,2,1,1,13,7,28000,33000,4,6,1,1,4,11,0,8,2,1,2,1,1,1,35,1310000,1,5,9,2d3add7d,5,64632,12979,5_Random,11595,4_FailSafe
18556,185561,1855611,185561102,2,6,1,1,0,13,2,23000,34000,3,8,1,2,1,3,0,4,1,1,2,1,5,1000,24,180000,1,4,2,11e0b94f,2,64632,4656,3_Constraints,7913,4_FailSafe
30163,301631,3016311,301631101,2,5,1,1,0,13,88,72000,76000,3,7,1,2,2,7,0,4,1,1,1,1,1,13000,35,660000,1,5,9,53aedc06,3,64677,3098,4_FailSafe,4153,3_Constraints
26963,269631,2696311,269631102,2,6,1,1,0,13,99,99999999,43000,5,11,1,2,1,5,0,4,1,4,2,9,9,1000,48,350000,1,0,9,829bde07,2,64677,4656,3_Constraints,7913,4_FailSafe
104800,1048001,10480011,1048001103,1,1,2,1,1,13,99,99999999,4000,5,7,1,1,4,6,0,2,1,5,2,9,9,99999999,48,360000,1,0,9,0e80e473,3,64677,3098,4_FailSafe,4153,4_FailSafe
30399,303991,3039911,303991101,1,4,1,1,0,8,8,76000,82000,5,9,1,2,3,5,0,2,1,1,1,1,5,14000,35,1610000,2,5,2,e8340b7f,4,64851,12113,3_Constraints,1900,5_Random
30452,304521,3045211,304521101,1,4,1,3,0,7,3,140000,140000,3,5,2,3,3,10,0,4,1,1,1,1,1,32000,24,99999999,1,5,9,42d2a88b,2,64886,1495,4_FailSafe,10824,3_Constraints
30485,304851,3048511,304851101,2,2,1,3,0,13,7,5000,28000,2,4,2,1,2,9,1,4,1,1,1,1,4,2000,24,99999999,1,4,2,4e79afb8,3,64911,3098,4_FailSafe,4153,4_FailSafe
123181,1231811,12318111,1231811102,1,5,1,1,0,5,99,2000,23000,3,5,1,2,2,3,0,1,2,4,2,9,9,1,35,1200000,3,0,9,3497f2e5,4,64911,7407,4_FailSafe,1900,5_Random
83434,834341,8343411,834341102,2,4,1,2,0,4,5,92000,92000,3,8,1,1,1,4,0,4,1,1,2,1,4,21000,24,210000,2,5,2,82a4361e,2,64934,1495,4_FailSafe,10824,3_Constraints
107777,1077771,10777711,1077771102,1,3,2,1,0,4,2,30000,41000,3,5,1,2,1,4,0,1,3,1,2,1,4,6000,48,380000,1,5,2,e28a1092,2,64934,1495,3_Constraints,7913,4_FailSafe
139785,1397851,13978511,1397851103,1,2,2,1,0,5,7,58000,59000,3,6,3,1,4,7,0,1,2,1,2,1,4,7000,35,950000,2,5,2,5dfe8cf2,4,64934,7407,4_FailSafe,1900,5_Random
47340,473401,4734011,473401103,1,2,2,1,1,10,7,18000,39000,3,4,3,1,4,2,0,1,2,1,2,1,8,2000,35,500000,2,2,2,2ebfae54,4,64934,7407,4_FailSafe,1900,5_Random
30540,305401,3054011,305401101,2,4,2,1,0,13,88,100000,110000,4,8,3,2,2,5,0,2,1,1,1,1,8,19000,35,410000,1,7,2,0a0efe66,5,64947,12979,5_Random,11595,4_FailSafe
138689,1386891,13868911,1386891105,1,1,1,1,8,13,99,1000,1000,4,11,1,1,4,9,0,8,8,5,2,9,9,99999999,35,99999999,1,0,9,530e6d35,5,64947,12979,5_Random,11595,3_Constraints
100076,1000761,10007611,1000761102,2,2,1,1,0,2,99,120000,120000,2,4,2,2,1,8,1,1,3,4,2,9,9,21000,48,600000,2,0,9,d96d2470,2,64947,1495,4_FailSafe,7913,4_FailSafe
117343,1173431,11734311,1173431102,2,7,1,1,0,13,88,99999999,18000,4,6,1,2,2,4,0,4,1,3,2,1,9,99999999,48,250000,2,0,9,9fcc9570,5,64947,12979,5_Random,11595,4_FailSafe
120414,1204141,12041411,1204141101,2,1,1,3,0,4,5,57000,57000,3,7,1,1,5,3,0,4,1,1,2,1,1,7000,35,900000,1,4,9,7fe04c11,2,64947,1495,4_FailSafe,7913,4_FailSafe
31334,313341,3133411,313341101,2,4,2,2,0,13,88,47000,58000,3,6,1,1,2,6,0,4,1,1,1,1,4,12000,24,290000,1,6,2,c84affeb,4,65500,4235,3_Constraints,1900,5_Random
103843,1038431,10384312,1038431204,2,7,1,1,1,13,99,99999999,99999999,3,4,2,1,4,1,0,1,2,5,2,9,9,99999999,35,99999999,1,0,9,93e3e1b9,5,65500,12979,5_Random,11595,4_FailSafe
144519,1445191,14451912,1445191202,1,7,2,1,0,13,88,8000,32000,3,7,1,2,2,8,0,1,2,1,2,1,4,3000,48,410000,1,1,2,4a2d7c0c,5,65500,12979,5_Random,11595,4_FailSafe
31489,314891,3148911,314891101,1,7,2,1,0,13,99,99999999,32000,2,4,2,2,1,4,1,2,1,4,1,9,9,99999999,59,450000,1,0,9,71c6e351,2,65616,8975,1_Perfect,7913,4_FailSafe
134049,1340491,13404911,1340491102,1,7,1,1,0,10,99,99999999,110000,4,9,1,2,1,1,0,4,1,4,2,9,9,28000,35,2684905,1,0,9,07c5a777,2,65616,9061,3_Constraints,7913,4_FailSafe
31555,315551,3155511,315551101,2,4,2,2,0,8,10,39000,39000,5,7,1,1,2,4,0,4,1,2,1,1,4,5000,24,99999999,1,0,2,b1ec70a6,4,65661,4235,3_Constraints,1900,5_Random
