HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
71133,711331,7113311,711331101,2,4,2,1,0,8,88,35000,44000,3,6,1,2,2,7,0,4,1,1,1,1,5,6000,59,600000,1,5,2,b7861f6b,4,92930,3922,4_FailSafe,3226,4_FailSafe
131761,1317611,13176112,1317611203,2,7,2,1,8,13,8,18000,38000,3,11,1,1,2,4,0,8,1,3,2,8,9,1000,35,660000,2,0,9,5c9570b3,5,92930,4805,4_FailSafe,9426,4_FailSafe
111032,1110321,11103211,1110321102,2,2,1,1,0,5,2,52000,56000,3,5,1,1,2,4,0,4,1,1,2,1,1,6000,35,99999999,1,5,9,1c82cba9,3,92930,2203,4_FailSafe,10542,4_FailSafe
39181,391811,3918111,391811102,1,3,2,3,1,13,10,72000,81000,3,4,2,2,1,7,0,3,1,1,2,1,5,12000,59,99999999,1,5,2,196fe73a,2,92930,1495,2_Core,9361,4_FailSafe
71437,714371,7143711,714371101,1,6,2,1,0,8,99,99999999,81000,2,6,1,2,1,2,0,1,2,5,1,9,9,6000,35,510000,1,0,9,bae846eb,2,93148,9117,3_Constraints,3520,3_Constraints
35811,358111,3581111,358111102,2,2,2,2,1,6,3,23000,29000,4,11,1,2,2,6,0,4,1,1,2,1,1,3000,24,430000,2,6,9,44371a77,4,93148,3922,4_FailSafe,3226,4_FailSafe
71630,716301,7163011,716301101,1,3,1,1,0,10,4,51000,61000,4,8,1,3,3,4,0,1,2,1,1,3,6,4000,35,2684905,2,5,2,510cd363,3,93302,2203,4_FailSafe,10542,4_FailSafe
135748,1357481,13574811,1357481102,1,7,1,1,0,4,2,45000,71000,4,9,3,2,1,1,0,4,1,1,2,1,1,19000,24,1227409,1,5,9,0de32d48,2,93302,8319,3_Constraints,9361,3_Constraints
71751,717511,7175111,717511101,1,5,2,1,0,5,88,150000,1039418,5,10,1,2,2,7,0,4,1,1,1,3,4,130000,48,550000,1,7,2,a61dbc2f,3,93391,8055,3_Constraints,10542,4_FailSafe
23669,236691,2366912,236691204,2,2,1,1,0,13,88,30000,43000,3,6,1,1,1,2,0,4,1,1,2,1,4,1,10,350000,3,4,5,83d64301,4,93391,3922,4_FailSafe,3226,3_Constraints
44306,443061,4430611,443061102,1,5,2,1,0,88,88,18000,38000,3,11,1,2,2,2,0,4,1,4,2,1,9,5000,35,1010000,1,0,9,6aa822db,4,93391,3922,4_FailSafe,3226,4_FailSafe
72005,720051,7200511,720051101,1,7,2,1,0,8,3,2000,4000,2,5,1,2,1,1,0,3,1,1,1,2,1,1000,59,1710000,2,3,9,89d6872c,2,93558,4423,3_Constraints,5790,3_Constraints
133752,1337521,13375212,1337521202,2,7,2,1,0,8,99,6000,19000,3,6,1,2,2,9,0,4,1,4,2,9,9,99999999,10,360000,2,0,9,209f80be,4,93596,3922,4_FailSafe,3226,4_FailSafe
103658,1036581,10365812,1036581203,1,7,2,3,8,13,7,80000,81000,4,7,3,2,2,3,0,4,1,2,2,1,5,19000,24,99999999,1,0,3,52c81161,5,93596,4805,4_FailSafe,9426,4_FailSafe
42651,426511,4265111,426511103,1,5,1,1,0,13,2,-3000,13000,2,3,2,2,2,9,1,1,2,2,2,1,4,99999999,35,99999999,1,0,4,9736ab7b,3,93596,11053,3_Constraints,11309,3_Constraints
72070,720701,7207011,720701101,2,3,1,3,0,10,4,97000,293714,4,10,1,2,2,8,0,4,1,1,1,2,4,58000,35,1506886,2,3,2,44a4030f,4,93600,3922,4_FailSafe,3226,4_FailSafe
121542,1215421,12154211,1215421103,2,1,2,1,0,13,8,7000,21000,3,5,1,1,4,11,0,4,1,1,2,1,4,1,35,99999999,2,6,2,8cdbbae2,4,93600,3922,4_FailSafe,3226,4_FailSafe
2629,26291,262911,26291103,2,1,2,1,0,13,9,18000,32000,3,6,1,1,4,1,0,4,1,4,2,1,9,3000,35,260000,2,0,9,b759a428,3,93600,2203,4_FailSafe,5131,3_Constraints
72071,720711,7207111,720711101,2,6,2,3,0,4,99,99999999,120000,4,7,1,1,2,3,0,2,1,4,1,9,9,29000,35,750000,2,0,9,1ca2d28c,3,93601,2203,4_FailSafe,10542,4_FailSafe
565,5651,56511,5651102,2,6,1,1,0,13,99,99999999,24000,3,6,3,2,1,9,0,4,1,4,2,9,9,1000,48,370000,1,0,9,49968bbf,2,93601,3436,3_Constraints,6499,3_Constraints
72191,721911,7219111,721911101,1,4,1,1,0,5,2,9000,28000,4,7,3,3,3,9,0,1,2,3,1,1,9,2000,48,360000,1,0,9,6db0eaeb,3,93672,8774,3_Constraints,12313,3_Constraints
91984,919841,9198412,919841202,2,6,2,1,0,13,99,99999999,24000,4,8,1,1,1,2,0,4,1,4,2,9,9,99999999,59,410000,1,0,9,adfc228b,3,93672,2203,4_FailSafe,10542,4_FailSafe
72323,723231,7232311,723231101,2,3,1,1,1,4,2,61000,66000,3,7,3,1,3,5,0,4,1,1,1,1,1,12000,10,200000,2,4,9,ce4e8299,2,93757,8853,3_Constraints,9361,4_FailSafe
140013,1400131,14001311,1400131105,1,1,2,1,8,88,99,99999999,12000,5,10,3,1,4,4,0,2,1,5,2,9,9,99999999,35,99999999,2,0,9,049e3855,5,93757,4805,4_FailSafe,9426,4_FailSafe
72370,723701,7237011,723701101,1,6,2,1,0,3,6,69000,100000,5,9,2,2,1,5,0,1,2,1,1,1,6,8000,59,1410000,1,3,2,5f27152b,2,93793,9117,3_Constraints,3520,3_Constraints
125431,1254311,12543111,1254311102,2,3,1,1,0,5,6,21000,28000,2,4,1,2,2,7,0,1,3,1,2,2,1,1,59,610000,2,4,9,1e583ef1,3,93793,2203,4_FailSafe,10542,4_FailSafe
72945,729451,7294511,729451101,1,5,2,1,0,13,9,65000,65000,5,11,1,2,2,11,0,4,1,1,1,3,2,11000,48,100000,1,8,2,55bd6094,3,94186,8055,3_Constraints,10542,4_FailSafe
114614,1146141,11461411,1146141102,1,3,1,1,0,1,5,41000,44000,4,8,1,2,2,4,0,4,1,1,2,1,4,1,48,540000,1,3,2,cd1f96eb,4,94186,3922,4_FailSafe,3226,4_FailSafe
49464,494641,4946411,494641102,2,2,2,1,0,10,4,85000,88000,3,6,3,2,1,11,1,1,2,1,2,1,4,18000,46,320000,1,4,2,49af332d,2,94186,12493,4_FailSafe,9361,4_FailSafe
73084,730841,7308411,730841101,1,3,2,1,0,5,5,84000,97000,2,5,2,2,2,3,0,1,3,3,1,1,9,20000,35,99999999,2,0,9,adbb85a6,3,94283,2203,4_FailSafe,10542,4_FailSafe
75581,755811,7558111,755811102,2,3,1,1,0,10,2,30000,46000,4,9,3,2,2,9,0,4,1,1,2,1,4,4000,10,350000,1,5,2,852d32f0,4,94283,3922,4_FailSafe,3226,4_FailSafe
143251,1432511,14325111,1432511102,1,3,1,3,0,5,99,99999999,12000,3,4,3,2,1,10,1,4,1,4,2,9,9,99999999,48,300000,1,0,9,5192e09b,2,94283,8853,3_Constraints,9361,4_FailSafe
73092,730921,7309211,730921101,2,4,2,3,1,8,88,140000,140000,4,5,1,2,2,10,0,1,2,1,1,1,4,30000,35,1000000,2,5,6,e5af34fa,4,94288,3922,4_FailSafe,3226,4_FailSafe
149373,1493731,14937312,1493731203,2,7,2,3,8,13,88,99999999,99999999,5,10,1,1,4,5,0,4,1,4,2,8,9,99999999,46,727495,3,0,9,a51ffa20,5,94288,4805,4_FailSafe,9426,4_FailSafe
94314,943141,9431411,943141102,2,3,2,1,0,8,88,79000,86000,4,11,1,1,5,3,0,3,1,3,2,1,9,13000,59,1010000,1,0,9,fdd0525a,4,94288,11964,3_Constraints,3226,4_FailSafe
24904,249041,2490412,249041202,1,7,2,3,8,13,8,12000,34000,4,10,3,1,2,5,0,1,2,1,2,2,2,4000,24,410000,2,4,2,a75e1978,5,94288,4805,4_FailSafe,9426,4_FailSafe
73588,735881,7358811,735881101,1,5,2,1,0,13,99,99999999,37000,4,11,1,2,1,3,0,1,2,4,1,9,9,5000,35,1010000,1,0,9,f76e62c3,2,94631,6217,1_Perfect,10812,3_Constraints
103801,1038011,10380111,1038011103,1,1,2,3,1,13,99,99999999,99999999,5,7,1,1,4,5,0,2,1,5,2,9,9,99999999,35,1150000,1,0,9,3d4b2581,3,94631,2203,4_FailSafe,5131,3_Constraints
73931,739311,7393111,739311101,2,5,1,1,0,13,99,99999999,6000,1,3,1,2,1,11,0,4,1,5,1,9,9,99999999,10,360000,1,0,9,c167ffbb,2,94852,5914,3_Constraints,4512,3_Constraints
73934,739341,7393411,739341101,2,4,2,3,0,7,10,150000,150000,4,10,1,1,2,4,0,1,3,1,1,1,6,43000,24,150000,2,5,2,ed19f735,4,94853,3922,4_FailSafe,3226,4_FailSafe
41940,419401,4194011,419401104,1,1,2,1,1,13,99,99999999,99999999,2,3,2,1,5,9,0,1,3,5,2,9,9,99999999,35,99999999,1,0,9,868f2c2e,5,94853,4805,4_FailSafe,9426,4_FailSafe
137714,1377141,13771411,1377141102,1,5,1,1,0,10,7,19000,39000,3,6,3,2,2,4,1,4,1,1,2,1,5,4000,48,200000,1,5,6,861b9efe,4,94853,12576,3_Constraints,3226,4_FailSafe
73997,739971,7399711,739971101,1,2,1,3,1,2,2,1000,20000,2,5,2,1,2,3,0,4,1,1,1,2,2,1,24,99999999,1,1,2,1b3a3adb,3,94893,2203,4_FailSafe,10542,4_FailSafe
21194,211941,2119411,211941102,2,6,1,1,0,13,99,99999999,2000,4,9,1,2,1,4,0,4,1,4,2,9,9,12000,59,1000000,1,0,9,b8eabb1e,2,94893,3436,3_Constraints,6499,3_Constraints
4487,44871,448711,44871102,1,7,1,3,0,13,99,99999999,15000,3,7,2,2,1,4,0,1,2,4,2,9,9,99999999,24,1227409,1,0,9,ebf5393f,2,94893,8319,3_Constraints,9361,3_Constraints
74248,742481,7424811,742481101,2,6,2,1,0,13,99,99999999,17000,2,6,2,2,1,5,0,4,1,4,1,9,9,1,46,99999999,1,0,9,8be5cfd2,2,95043,13284,1_Perfect,3520,3_Constraints
74472,744721,7447211,744721101,2,2,1,1,0,5,2,8000,25000,2,7,1,1,3,7,0,4,1,1,1,1,4,99999999,10,99999999,1,4,5,a37c54ac,2,95192,10609,3_Constraints,9361,4_FailSafe
141668,1416681,14166811,1416681102,1,3,1,1,0,5,2,170000,170000,4,10,1,2,2,10,0,4,1,1,2,1,1,47000,35,1200000,1,4,9,358902c8,4,95192,3922,4_FailSafe,3226,4_FailSafe
74545,745451,7454511,745451101,1,5,2,1,0,8,3,130000,130000,3,7,1,2,1,3,0,4,1,1,1,1,1,33000,35,1210000,1,5,9,30edd3b3,2,95241,6217,3_Constraints,10812,3_Constraints
129680,1296801,12968011,1296801103,2,2,2,1,0,13,8,31000,31000,3,5,1,1,4,3,0,4,1,1,2,1,4,4000,59,320000,1,5,7,b254290c,3,95241,2203,4_FailSafe,10542,4_FailSafe
74899,748991,7489911,748991101,1,4,2,1,0,13,8,66000,66000,2,4,2,2,2,6,1,1,2,1,1,1,2,11000,59,800000,1,5,2,a6cbf37e,3,95485,2203,4_FailSafe,10542,4_FailSafe
120112,1201121,12011211,1201121103,2,3,1,1,0,13,7,43000,45000,5,11,1,1,5,5,0,3,1,1,2,1,1,5000,35,710000,1,5,9,6571ddd2,4,95485,3922,4_FailSafe,3226,4_FailSafe
75195,751951,7519511,751951101,2,6,2,3,0,6,99,99999999,51000,3,5,1,3,3,3,0,1,2,4,1,9,9,7000,35,250000,2,0,9,d03eee48,2,95682,9117,3_Constraints,3520,3_Constraints
5042,50421,504211,50421102,2,7,2,1,8,13,99,99999999,17000,4,6,1,1,2,8,0,4,1,4,2,9,9,99999999,46,99999999,1,0,9,5623d3a2,5,95682,4805,4_FailSafe,9426,4_FailSafe
75513,755131,7551311,755131101,2,4,1,1,0,10,2,45000,60000,4,6,1,3,3,3,0,4,1,1,1,1,4,3000,46,230000,2,5,2,bd21a72f,3,95895,8774,3_Constraints,12313,3_Constraints
12327,123271,1232711,123271103,1,7,2,3,8,13,88,37000,38000,2,5,2,1,4,3,0,1,3,1,2,1,4,5000,24,99999999,3,5,7,400d8b58,4,95895,3922,4_FailSafe,3226,4_FailSafe
75556,755561,7555612,755561205,2,1,1,1,8,88,8,4000,28000,5,11,1,1,3,7,0,4,1,1,1,1,5,99999999,35,1506886,1,3,2,f6f890b7,5,95921,4805,4_FailSafe,9426,4_FailSafe
37031,370311,3703111,370311102,2,2,1,1,0,5,2,56000,56000,4,10,1,2,1,4,0,3,1,1,2,1,4,8000,35,560000,1,5,2,0adaef36,2,95921,10609,3_Constraints,9361,4_FailSafe
37792,377921,3779211,377921102,1,5,1,1,0,4,7,52000,53000,3,6,3,2,1,7,1,1,3,1,2,1,1,5000,35,700000,2,5,9,44feb2e1,2,95921,5914,3_Constraints,4512,2_Core
75876,758761,7587611,758761101,1,4,1,1,0,3,4,42000,47000,3,5,1,2,2,1,0,1,2,1,1,1,4,4000,48,400000,1,8,2,992fb51c,3,96135,8774,3_Constraints,12313,3_Constraints
72329,723292,7232922,723292202,1,3,1,1,8,5,88,39000,51000,4,5,2,2,2,4,0,2,1,1,2,1,5,5000,59,1200000,2,4,5,3d4c519f,5,96135,4805,4_FailSafe,9426,4_FailSafe
76130,761301,7613011,761301101,2,6,2,1,0,13,99,99999999,20000,3,8,1,2,1,4,0,4,1,4,1,9,9,99999999,35,300000,1,0,9,6aa9b312,2,96314,9117,3_Constraints,3520,3_Constraints
142421,1424211,14242111,1424211103,2,1,1,3,0,13,7,2000,3000,5,11,1,1,4,9,0,4,1,1,2,1,4,99999999,35,600000,1,2,5,28c8f8e8,4,96314,11302,3_Constraints,3226,4_FailSafe
76385,763851,7638511,763851101,1,2,1,3,0,5,5,52000,53000,3,5,1,1,2,3,0,1,2,1,1,1,4,9000,24,450000,1,5,2,46c53f38,3,96485,2203,4_FailSafe,10542,4_FailSafe
138355,1383551,13835511,1383551102,1,4,2,3,0,13,2,85000,85000,4,8,1,1,1,8,0,4,1,1,2,1,6,15000,24,400000,1,6,2,a2a7bc45,2,96485,5923,3_Constraints,9361,4_FailSafe
129592,1295921,12959211,1295921102,2,7,2,3,0,13,99,99999999,7000,4,8,1,1,1,2,0,1,2,4,2,9,9,99999999,48,260000,1,0,9,8f015c60,2,96485,4423,3_Constraints,5790,3_Constraints
76549,765491,7654911,765491101,2,4,1,2,0,13,7,3000,16000,3,7,1,2,1,1,0,4,1,1,1,2,1,99999999,24,360000,1,2,9,6ad178f7,2,96590,7441,3_Constraints,3093,2_Core
47891,478911,4789111,478911102,2,4,1,1,0,11,7,19000,37000,4,5,1,2,2,9,0,3,1,2,2,2,5,2000,35,900000,2,0,2,9d2c2d39,4,96590,8464,3_Constraints,1279,3_Constraints
76720,767201,7672011,767201101,1,4,1,3,0,2,2,49000,60000,2,4,2,1,3,2,0,3,1,1,1,1,5,5000,24,99999999,3,5,2,e1502f38,2,96706,7441,3_Constraints,3093,3_Constraints
60289,602891,6028911,602891102,2,4,2,1,0,8,8,19000,39000,4,11,1,2,2,2,0,4,1,1,2,1,4,6000,35,360000,1,5,2,771f80cc,3,96706,2203,4_FailSafe,10542,4_FailSafe
77468,774681,7746811,774681101,1,4,1,1,0,4,5,110000,110000,3,6,2,2,2,1,0,2,1,1,1,1,1,19000,59,1610000,2,5,9,c33dcbe7,3,97258,8774,3_Constraints,12313,1_Perfect
124039,1240391,12403911,1240391102,1,3,1,1,0,13,7,31000,47000,3,6,2,1,5,11,0,4,1,1,2,1,5,1000,48,99999999,1,5,2,6407fa29,3,97258,2203,4_FailSafe,10542,4_FailSafe
51430,514301,5143011,514301102,2,2,1,1,0,13,99,99999999,14000,2,3,3,2,2,10,0,8,3,5,2,9,9,99999999,46,99999999,1,0,9,eba13bbe,4,97258,3922,4_FailSafe,3226,3_Constraints
77599,775991,7759911,775991101,2,2,2,3,0,8,3,130000,130000,1,5,2,2,2,4,0,4,1,1,1,1,5,29000,59,99999999,1,8,2,844347a1,3,97355,2203,4_FailSafe,10542,4_FailSafe
105873,1058732,10587322,1058732203,1,2,1,1,0,13,99,6000,9000,4,6,3,1,5,10,0,3,1,4,2,9,9,99999999,35,99999999,1,0,9,219936e7,4,97355,3922,4_FailSafe,3226,3_Constraints
59701,597011,5970111,597011101,1,2,1,1,0,13,2,3000,29000,2,4,2,1,5,3,0,2,1,3,2,1,9,2000,35,99999999,2,0,9,5c526287,2,97355,10609,3_Constraints,9361,4_FailSafe
77638,776381,7763811,776381101,1,4,2,3,0,10,4,51000,63000,2,3,2,2,2,2,0,8,8,1,1,1,4,8000,24,99999999,3,4,2,d024425a,4,97379,3922,4_FailSafe,3226,4_FailSafe
69223,692231,6922311,692231102,2,7,2,3,0,5,99,99999999,96000,5,10,1,2,1,3,0,4,1,4,2,9,9,18000,24,340000,1,0,9,785512bd,2,97379,4423,3_Constraints,5790,3_Constraints
100085,1000851,10008511,1000851104,1,1,1,1,8,88,88,18000,20000,3,7,1,1,4,4,0,4,1,1,2,1,8,99999999,35,99999999,2,5,9,fcfa2a5e,4,97379,11302,3_Constraints,3226,4_FailSafe
29811,298111,2981111,298111102,1,2,1,1,0,2,4,40000,41000,2,6,2,1,1,5,1,3,1,1,2,1,4,99999999,59,420000,3,5,2,f8f79064,2,97379,10609,3_Constraints,9361,4_FailSafe
77669,776691,7766911,776691101,2,2,1,3,1,10,2,41000,44000,1,2,2,1,1,11,0,4,1,1,1,1,1,8000,10,99999999,1,5,9,104ad513,2,97400,10609,3_Constraints,9361,4_FailSafe
83400,834001,8340011,834001102,2,5,1,1,0,13,8,27000,45000,5,9,1,2,1,4,0,3,1,3,2,1,9,5000,48,200000,2,0,9,35d27a04,2,97400,5914,3_Constraints,4512,3_Constraints
77723,777231,7772311,777231101,2,3,1,1,0,5,99,99999999,52000,2,4,2,1,3,4,0,1,2,4,1,9,9,99999999,35,99999999,1,0,9,60d734f0,4,97435,3922,4_FailSafe,3226,4_FailSafe
81842,818422,8184222,818422202,2,6,1,3,0,13,2,35000,47000,4,11,1,2,1,4,0,4,1,1,2,1,4,5000,35,660000,1,5,2,d33a4c08,3,97435,2203,3_Constraints,10542,4_FailSafe
69515,695151,6951511,695151102,1,4,1,1,0,5,7,4000,37000,3,6,1,2,2,1,0,1,2,2,2,1,9,2000,35,1000000,1,0,9,87b14d67,4,97435,8464,3_Constraints,1279,3_Constraints
77755,777551,7775511,777551101,2,1,1,3,0,13,9,10000,35000,3,5,1,1,3,1,0,4,1,2,1,1,4,1000,24,99999999,2,0,2,1888db03,2,97457,12493,4_FailSafe,9361,4_FailSafe
73883,738831,7388311,738831102,2,2,1,3,0,5,2,70000,71000,2,5,1,1,1,9,0,4,1,1,2,1,1,15000,24,99999999,1,5,9,bfbdbf03,2,97457,10609,3_Constraints,9361,4_FailSafe
77996,779961,7799611,779961101,1,5,2,1,0,8,8,-2000,15000,4,8,1,2,2,10,0,1,2,1,1,2,2,1,35,1500000,1,3,2,a1b07738,4,97626,3922,4_FailSafe,3226,4_FailSafe
11190,111901,1119011,111901103,2,1,2,3,1,13,7,9000,12000,4,9,1,1,4,8,0,4,1,1,2,1,6,99999999,24,661494,1,2,2,a0e3f220,4,97626,3922,4_FailSafe,3226,4_FailSafe
62206,622061,6220611,622061103,1,2,1,1,1,2,88,11000,26000,3,6,3,1,4,4,0,2,1,3,2,1,9,1000,59,600000,1,0,9,187ca986,4,97626,3922,4_FailSafe,3226,3_Constraints
78099,780991,7809911,780991101,2,4,2,1,0,10,8,66000,67000,3,8,1,2,2,1,0,4,1,1,1,1,4,9000,35,310000,2,6,2,0d68b396,4,97698,3922,4_FailSafe,3226,4_FailSafe
108374,1083741,10837411,1083741105,2,1,2,1,8,13,88,3000,2000,4,8,1,1,4,10,0,1,2,1,2,1,4,99999999,35,910000,1,3,2,bcd70655,5,97698,4805,4_FailSafe,9426,4_FailSafe
2203,22031,220311,22031103,2,1,2,3,1,13,88,12000,11000,4,8,1,1,4,10,0,4,1,3,2,1,9,99999999,24,661494,1,0,9,cec58d66,4,97698,3922,4_FailSafe,3226,4_FailSafe
78103,781031,7810312,781031202,1,3,1,1,0,10,2,37000,58000,3,5,3,3,3,8,0,2,1,1,1,1,4,3000,59,610000,1,4,2,fdebc9fd,4,97700,3922,4_FailSafe,3226,4_FailSafe
70916,709161,7091612,709161204,2,7,1,1,8,13,88,3000,3000,4,8,1,1,4,8,0,8,8,1,2,1,8,99999999,48,350000,1,2,5,1432cd7a,5,97700,4805,4_FailSafe,9426,4_FailSafe
131684,1316841,13168411,1316841102,2,5,2,2,0,13,10,36000,46000,3,5,2,2,1,3,0,4,1,1,2,1,4,7000,24,99999999,1,4,2,677b6934,2,97700,6217,3_Constraints,2724,2_Core
119043,1190431,11904311,1190431102,2,4,1,2,0,5,99,99999999,15000,3,8,1,2,2,7,0,4,1,4,2,9,9,99999999,24,390000,1,0,9,4644abe0,3,97700,8774,3_Constraints,12313,3_Constraints
78142,781421,7814213,781421303,1,7,2,1,8,4,88,12000,33000,4,7,3,1,1,7,0,1,2,3,1,8,9,3000,59,910000,1,0,9,2fb48522,5,97728,4805,4_FailSafe,9426,4_FailSafe
57895,578951,5789511,578951103,1,1,1,3,1,13,5,1000,1,3,4,1,1,4,2,0,4,1,1,2,1,1,99999999,35,1300000,2,1,9,48f92b9f,4,97728,11302,3_Constraints,3226,4_FailSafe
3614,36141,361411,36141102,2,6,1,1,0,13,99,99999999,9000,3,6,1,2,1,2,0,4,1,4,2,9,9,99999999,35,99999999,1,0,9,7a9dec52,2,97728,3436,1_Perfect,6499,3_Constraints
82705,827051,8270511,827051102,2,2,1,1,0,13,88,81000,82000,3,4,3,3,5,10,0,1,2,1,2,1,2,13000,35,750000,1,5,2,1c4c4af6,3,97728,2203,4_FailSafe,10542,4_FailSafe
124691,1246911,12469111,1246911103,2,1,1,1,1,13,88,1000,8000,3,7,1,1,4,1,0,4,1,3,2,1,9,99999999,48,410000,2,0,9,441a72c0,4,97728,11302,3_Constraints,3226,4_FailSafe
78280,782801,7828011,782801101,1,4,2,1,0,13,8,110000,110000,3,7,1,2,2,11,0,4,1,1,1,1,4,25000,48,99999999,1,5,2,a57dfe70,3,97827,2203,4_FailSafe,10542,4_FailSafe
52448,524482,5244822,524482202,2,2,2,1,0,4,88,4000,15000,3,6,2,1,5,3,0,4,1,1,2,1,5,99999999,10,99999999,2,2,2,5e76e735,3,97827,2203,4_FailSafe,10542,4_FailSafe
13422,134221,1342211,134221102,2,3,1,1,0,13,99,1000,30000,3,8,1,2,2,10,0,4,1,4,2,9,9,1,35,660000,1,0,9,36cca472,4,97827,3922,4_FailSafe,3226,4_FailSafe
78282,782821,7828211,782821101,2,3,2,1,0,8,8,130000,130000,5,10,1,2,2,4,0,4,1,1,1,1,4,27000,59,490000,2,4,2,5ccdafa2,4,97829,11964,3_Constraints,3226,4_FailSafe
103156,1031561,10315611,1031561103,2,1,1,1,1,4,7,15000,24000,3,6,1,1,4,3,0,4,1,1,2,1,4,1000,35,420000,1,5,2,c29e991f,4,97829,11302,3_Constraints,3226,4_FailSafe
115073,1150731,11507311,1150731104,1,1,2,1,1,13,7,12000,16000,4,5,3,1,4,4,1,1,2,1,2,1,5,99999999,48,170000,1,5,2,882e4aca,4,97829,3922,4_FailSafe,3226,4_FailSafe
78424,784241,7842411,784241101,2,5,2,1,0,4,88,25000,37000,3,10,1,2,2,1,0,4,1,1,1,2,1,4000,10,310000,2,3,9,fbd428b0,3,97932,8055,3_Constraints,10542,4_FailSafe
127987,1279871,12798712,1279871203,1,1,2,1,0,13,7,10000,9000,5,11,1,1,4,4,0,4,1,2,2,1,9,99999999,48,700000,1,0,9,7f88de81,4,97932,3922,4_FailSafe,3226,4_FailSafe
78762,787621,7876211,787621101,1,3,2,1,0,1,5,63000,64000,2,3,2,2,1,4,0,1,2,1,1,1,4,10000,59,99999999,3,4,5,fe94492c,2,98166,1495,1_Perfect,9361,4_FailSafe
79111,791111,7911111,791111101,1,3,2,1,0,7,2,26000,46000,4,6,3,2,2,8,0,1,2,4,1,1,9,6000,35,950000,3,0,9,8a969d2c,3,98412,2203,4_FailSafe,10542,4_FailSafe
48523,485231,4852311,485231104,2,1,2,1,1,13,88,9000,9000,5,11,1,1,4,11,0,1,1,2,2,1,9,99999999,35,1506886,1,0,9,c20a9bad,4,98412,3922,4_FailSafe,3226,4_FailSafe
141448,1414481,14144811,1414481102,1,6,1,2,0,5,99,99999999,74000,2,9,1,1,1,9,0,4,1,4,2,9,9,17000,24,460000,1,0,9,28fbd6ba,2,98412,3436,3_Constraints,6499,3_Constraints
79332,793321,7933211,793321101,1,6,2,1,0,13,2,41000,63000,3,11,1,2,2,1,0,4,1,1,1,1,4,99999999,35,2684905,1,5,2,7547f20c,4,98566,3922,4_FailSafe,3226,4_FailSafe
18728,187281,1872811,187281103,1,1,2,1,8,88,99,99999999,8000,4,7,1,1,4,3,0,1,2,5,2,9,9,99999999,59,1410000,3,0,9,7ffd6178,4,98566,3922,4_FailSafe,3226,4_FailSafe
75429,754291,7542911,754291102,1,4,2,3,0,10,4,260000,250000,3,5,2,1,2,5,1,1,3,1,2,2,5,93000,24,99999999,2,6,7,abce55e7,3,98566,2203,4_FailSafe,10542,4_FailSafe
79425,794251,7942511,794251101,1,7,1,1,0,13,99,99999999,29000,2,4,3,3,3,6,0,1,2,5,1,9,9,1,35,99999999,1,0,9,52cde2c6,2,98637,8319,3_Constraints,9361,3_Constraints
50252,502521,5025211,502521102,1,3,1,3,0,11,7,12000,19000,3,6,3,2,1,7,0,3,1,1,2,2,1,1,24,510000,1,4,9,8e44f1e3,2,98637,8853,3_Constraints,9361,4_FailSafe
79448,794481,7944811,794481101,2,7,2,1,0,8,99,99999999,84000,4,9,1,2,1,3,0,1,2,4,1,9,9,12000,35,700000,1,0,9,018599d3,2,98649,4423,3_Constraints,5790,2_Core
79776,797761,7977611,797761101,2,3,1,2,0,8,2,14000,53000,5,7,1,1,2,1,0,4,1,1,1,1,6,7000,24,210000,3,5,2,7af9c53b,3,98864,2203,4_FailSafe,10542,4_FailSafe
110017,1100171,11001711,1100171102,2,2,1,1,0,4,7,87000,87000,3,6,1,2,1,2,0,4,1,1,2,1,1,17000,35,850000,1,5,9,c06761a4,2,98864,10609,3_Constraints,9361,4_FailSafe
34503,345031,3450311,345031102,2,1,2,3,1,2,7,99999999,2000,3,5,3,1,5,10,1,4,1,1,2,1,4,99999999,24,230000,1,2,2,5447d0a1,2,98864,12493,4_FailSafe,9361,4_FailSafe
79925,799251,7992511,799251101,2,7,2,1,8,13,99,99999999,26000,4,7,1,2,2,10,0,8,2,4,1,9,9,99999999,59,800000,1,0,9,e490ed2a,5,98965,4805,4_FailSafe,9426,4_FailSafe
51685,516851,5168511,516851103,1,4,1,1,0,5,6,8000,35000,4,5,1,3,4,8,0,1,2,3,2,3,9,4000,35,410000,2,0,9,b12a35f4,3,98965,8774,3_Constraints,12313,3_Constraints
5552,55521,555211,55521103,1,3,2,1,0,13,8,8000,40000,3,4,1,3,4,10,0,1,2,2,2,1,9,6000,48,460000,1,0,9,1d52bac8,3,98965,2203,4_FailSafe,10542,4_FailSafe
80002,800021,8000211,800021101,2,2,1,3,0,3,2,82000,81000,2,3,3,1,1,1,0,4,1,1,1,1,1,13000,35,99999999,1,4,9,d8a69db2,2,99021,10609,3_Constraints,9361,4_FailSafe
