occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY
10226,4,7,1,4,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,988.3485,3
10227,3,6,2,6,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1362.995,2
10228,1,5,2,1,2,35,2,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,3,1,3,993.026,2
10229,10,2,2,1,5,59,1,4,8,1,6,4.0,6,6,6,6,6,6,6,6,6,2,3,1,486.0801,1
10230,8,4,2,1,4,35,1,1,52,7,2,20.0,6,6,6,6,6,6,6,6,6,4,1,1,2351.115,1
10231,3,6,1,2,2,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,326.7474,1
10232,9,7,2,3,1,46,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,142.9798,1
10233,8,4,2,6,1,35,1,1,52,2,2,45.0,2,2,2,1,2,2,2,2,2,6,1,7,802.8968,1
10234,8,6,1,1,2,12,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,481.0955,2
10235,3,3,2,1,4,48,1,1,52,3,2,30.0,2,2,2,2,1,2,2,2,2,7,1,5,1495.6037,1
10236,11,2,1,6,1,35,1,1,44,8,2,40.0,1,2,2,2,2,2,2,2,2,7,3,3,1594.8447,1
10237,8,7,2,3,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,3,263.2266,1
10238,12,4,2,1,2,59,2,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,5,1,2,1934.5927,3
10239,8,6,2,3,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,76.085,1
10240,5,3,2,1,4,46,1,4,52,10,6,40.0,6,6,6,6,6,6,6,6,6,6,1,2,1593.0116,1
10241,2,5,1,1,4,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,6343.5531,1
10242,4,5,2,5,1,10,1,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,6,3,3,158.5785,1
10243,4,1,1,6,4,10,1,1,45,8,2,40.0,1,2,2,2,2,2,2,2,2,3,1,5,317.063,3
10244,10,2,1,2,5,11,3,1,52,3,2,38.0,1,2,2,2,2,2,2,2,2,3,1,2,329.8522,3
10245,10,5,1,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,513.0461,1
10246,12,2,2,6,2,11,3,1,52,10,2,48.0,1,2,2,2,2,2,2,2,2,4,3,3,352.8314,1
10247,8,5,1,6,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,4,816.0084,1
10248,1,1,1,6,3,24,1,6,26,8,6,40.0,6,6,6,6,6,6,6,6,6,1,3,2,6431.2831,1
10249,11,1,1,6,2,59,1,1,52,8,1,75.0,1,2,2,2,2,2,2,2,2,3,1,1,1639.9781,1
10250,3,4,2,1,4,48,2,4,52,7,6,35.0,6,6,6,6,6,6,6,6,6,4,1,1,1911.6764,1
10251,1,2,2,6,1,13,1,3,52,4,6,44.0,1,2,2,2,2,2,2,2,2,99,3,1,623.5276,1
10252,2,6,1,1,2,24,1,1,52,2,2,5.0,1,2,2,2,2,2,2,2,2,4,3,1,1429.7654,1
10253,9,2,1,6,1,12,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,6,1,2,1484.5274,1
10254,2,3,2,2,4,24,1,1,52,2,2,35.0,1,2,2,2,2,2,2,2,2,3,3,2,4363.0003,2
10255,3,3,2,2,3,24,1,1,52,2,2,35.0,2,2,1,2,2,2,2,2,2,6,3,2,1952.8143,1
10256,8,6,2,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,1,191.5093,2
10257,5,3,1,1,2,59,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,4,1,2,1023.269,3
10258,2,1,1,6,4,48,1,2,26,8,6,30.0,6,6,6,6,6,6,6,6,6,1,1,2,3161.3891,1
10259,6,1,2,6,5,24,1,1,10,7,2,37.0,2,1,2,2,2,2,2,2,2,2,3,1,3089.5353,1
10260,1,4,2,1,2,10,1,1,52,1,2,60.0,2,2,2,2,2,2,2,1,2,4,1,5,152.1124,3
10261,6,3,1,6,1,35,1,1,52,8,2,60.0,1,2,2,2,2,2,2,2,2,2,1,4,781.5756,3
10262,5,1,2,6,2,35,1,1,52,6,1,39.0,2,1,1,1,2,2,2,2,2,6,1,1,3236.5433,1
10263,2,5,2,1,2,35,1,1,40,5,2,5.0,2,2,2,1,2,2,2,2,2,2,1,1,1634.4501,1
10264,8,2,1,1,3,48,1,1,52,5,2,50.0,1,2,2,2,2,2,2,2,2,6,1,6,5199.6949,1
10265,12,2,2,6,3,35,1,1,52,5,2,45.0,1,2,2,2,2,2,2,2,2,6,1,3,3456.8295,1
10266,11,7,1,1,1,35,1,1,52,8,2,60.0,1,2,2,2,2,2,2,2,2,1,1,5,1032.6556,1
10267,8,6,1,6,1,24,2,1,52,1,2,21.0,1,2,2,2,2,2,2,2,2,3,2,3,749.4771,3
10268,8,5,2,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,337.4087,1
10269,8,3,2,2,4,24,2,1,52,5,2,35.0,6,6,6,6,6,6,6,6,6,6,2,4,2096.6159,1
10270,10,2,2,1,3,59,1,1,52,4,2,27.0,2,2,2,2,2,2,2,1,2,6,1,2,1156.1585,1
10271,5,2,1,6,1,24,1,1,50,99,1,34.0,1,2,2,2,2,2,2,2,2,99,3,7,1774.8681,2
10272,7,4,1,6,1,10,2,1,52,10,2,42.0,1,2,2,2,2,2,2,2,2,1,1,4,455.0741,1
10273,8,7,1,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,1467.0645,1
10274,1,5,1,1,2,35,1,1,52,3,2,37.5,1,2,1,2,2,2,2,2,2,6,1,5,2076.7851,1
10275,10,2,2,1,6,35,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,3122.5926,1
10276,6,7,2,3,2,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,237.6798,1
10277,5,3,2,2,4,24,1,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,6,3,6,1963.1028,2
10278,6,6,2,1,5,12,2,5,24,9,6,40.0,6,6,6,6,6,6,6,6,6,1,1,2,1363.2407,1
10279,12,3,2,1,4,12,1,1,52,97,2,37.5,1,2,2,2,2,2,2,2,2,3,1,3,537.787,1
10280,7,5,2,1,2,47,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,4,612.6803,1
10281,12,5,1,1,2,12,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,3,2011.7399,1
10282,3,6,2,5,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,1,1137.6013,3
10283,2,7,2,6,2,24,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,2,1839.9335,1
10284,6,5,1,1,2,35,2,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,7,1,3,1488.7349,1
10285,4,2,2,6,3,10,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,406.3692,1
10286,10,5,2,3,1,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,269.2816,1
10287,4,5,1,1,3,11,3,1,52,5,1,56.0,1,2,2,2,2,2,2,2,2,4,1,5,247.3264,1
10288,7,1,1,6,6,59,1,1,26,2,2,58.0,2,2,2,1,2,2,2,2,2,2,1,1,2392.2283,1
10289,7,4,1,1,4,10,1,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,4,3,5,349.5658,1
10290,6,3,1,2,3,24,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,1947.7079,1
10291,3,1,1,6,4,35,1,3,96,96,6,99.6,2,2,1,1,2,2,2,2,2,2,1,1,2596.9639,1
10292,1,2,2,6,1,35,1,1,52,4,2,48.0,1,2,2,2,2,2,2,2,2,4,1,3,2038.5068,1
10293,7,5,2,1,2,48,1,1,52,3,2,60.0,1,2,2,2,2,2,2,2,2,6,1,7,1675.8137,1
10294,7,5,2,1,2,12,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,786.624,1
10295,8,4,2,1,4,48,2,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,6,1,4,523.258,1
10296,4,5,2,1,3,35,2,6,52,7,6,35.0,6,6,6,6,6,6,6,6,6,4,3,1,1879.1269,2
10297,6,5,2,6,1,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,993.4071,1
10298,1,5,2,1,2,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,2,1513.2812,1
10299,9,6,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,1214.5773,1
10300,3,5,2,6,1,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,3,223.1781,2
10301,4,3,2,1,4,47,2,1,52,5,2,50.0,1,2,2,2,2,2,2,2,2,7,1,5,2736.6971,1
10302,6,6,1,1,3,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,667.5955,2
10303,7,5,1,6,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,318.5707,2
10304,12,2,2,1,6,59,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,238.2054,1
10305,4,5,1,1,2,12,2,5,52,7,6,27.0,6,6,6,6,6,6,6,6,6,4,1,3,892.652,1
10306,6,4,1,1,2,35,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,2,1,2,1538.3511,1
10307,8,3,1,2,6,24,1,1,52,5,2,30.0,1,2,2,2,2,2,2,2,2,6,3,2,1093.6902,1
10308,6,4,2,5,1,46,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,659.5657,1
10309,10,1,2,6,5,13,2,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,2,3,1,2870.1572,2
10310,2,2,1,1,4,46,2,1,49,8,2,65.0,2,1,2,2,2,2,2,2,2,3,1,1,1092.3239,1
10311,1,1,1,6,4,35,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,1,1,1,5077.3727,2
10312,9,2,2,1,6,48,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,3485.8618,1
10313,3,3,2,1,4,35,1,1,52,1,2,45.0,6,6,6,6,6,6,6,6,6,6,1,5,1398.0664,1
10314,12,4,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,1352.218,3
10315,4,1,2,6,1,35,1,3,16,2,6,27.0,2,2,1,2,2,2,2,2,2,2,1,2,2663.5973,3
10316,3,4,1,1,2,13,2,6,16,9,6,75.0,6,6,6,6,6,6,6,6,6,3,2,4,508.7738,2
10317,9,1,2,6,4,48,1,1,52,2,1,45.5,2,2,1,2,2,2,2,2,2,6,1,2,4983.3109,3
10318,1,4,2,6,2,35,1,1,52,8,2,55.0,1,2,1,2,2,2,2,2,2,2,1,3,2093.9711,2
10319,9,2,2,1,5,46,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1192.7286,1
10320,5,5,2,1,3,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,3215.451,2
10321,5,6,1,1,2,24,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,3,1553.2499,1
10322,11,5,2,3,1,35,2,1,52,5,1,74.0,1,2,2,2,2,2,2,2,2,2,1,2,1016.3998,1
10323,12,6,1,5,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,436.3817,1
10324,11,6,1,5,1,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,2,115.3957,1
10325,8,6,2,1,2,47,1,6,30,5,6,12.0,6,6,6,6,6,6,6,6,6,6,1,2,747.0025,1
10326,2,2,1,2,2,47,1,1,40,98,2,50.0,1,2,2,2,2,2,2,2,2,4,1,6,721.1107,1
10327,9,6,2,1,3,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,3,1905.6389,1
10328,2,6,2,1,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,758.8053,1
10329,2,5,2,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,481.7013,1
10330,4,3,2,4,2,24,1,1,52,5,2,25.0,1,2,2,2,2,2,2,2,2,6,3,2,1346.6788,1
10331,5,5,2,1,4,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,5177.7987,2
10332,4,2,1,2,3,24,2,1,52,8,2,42.5,1,2,2,2,2,2,2,2,2,3,3,2,5409.5005,1
10333,7,6,1,2,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,2,293.7015,3
10334,4,5,1,1,2,46,1,1,52,7,1,43.0,2,2,2,1,2,2,2,2,2,2,1,4,683.6091,1
10335,5,3,1,1,4,24,1,1,52,2,2,46.0,1,2,2,2,2,2,2,2,2,1,1,2,2307.3083,2
10336,2,5,1,1,4,35,1,1,52,8,1,50.0,1,2,2,2,2,2,2,2,2,4,1,4,4003.2624,1
10337,3,3,1,1,4,46,2,1,52,8,1,55.0,1,2,2,2,2,2,2,2,2,2,1,2,2994.1235,1
10338,2,1,2,6,4,24,1,3,96,96,6,99.6,2,1,2,2,2,2,2,2,2,1,3,1,5613.3265,1
10339,6,5,1,1,3,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,7,3656.3893,1
10340,6,4,2,1,2,12,1,1,52,4,1,44.0,1,2,2,2,2,2,2,2,2,7,1,4,510.9133,1
10341,6,7,2,6,1,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,4,730.6293,2
10342,2,6,2,1,2,59,1,1,52,2,2,37.5,1,2,1,2,2,2,2,2,2,1,1,5,884.5189,3
10343,4,4,2,1,4,35,1,1,52,4,2,36.0,1,2,2,2,2,2,2,2,2,4,1,5,4857.9169,1
10344,3,3,1,1,2,59,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,3,1,4,433.7568,1
10345,2,3,1,1,5,24,1,1,52,3,2,35.0,1,1,2,2,2,2,2,2,2,4,2,3,1772.0774,1
10346,11,4,2,1,4,46,1,1,52,7,2,30.0,1,2,2,2,2,2,2,2,2,2,1,7,751.8577,1
10347,4,5,2,1,2,11,3,4,52,9,6,65.0,6,6,6,6,6,6,6,6,6,3,1,4,117.5887,1
10348,7,3,2,1,4,59,1,4,52,99,6,99.9,6,6,6,6,6,6,6,6,6,99,9,1,4436.2712,1
10349,9,5,1,1,2,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,1,7,870.6867,2
10350,10,5,2,6,2,35,1,1,52,5,2,35.0,1,2,2,2,2,2,2,2,2,7,1,5,1178.7179,1
10351,3,4,2,2,4,24,2,1,52,5,2,45.0,1,2,2,2,2,2,2,2,2,6,3,4,1225.8598,1
10352,2,3,1,6,1,59,1,1,52,3,2,45.0,1,2,2,2,2,2,2,2,2,4,1,3,1398.4506,1
10353,12,4,2,1,4,48,2,1,12,7,2,32.0,1,2,2,2,2,2,2,2,2,4,1,3,922.9141,1
10354,7,2,2,1,4,12,1,1,52,5,1,29.0,1,1,2,2,2,2,2,2,2,6,3,2,996.2802,1
10355,1,6,1,6,1,35,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,5,853.5546,1
10356,4,6,2,1,2,11,3,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,82.5503,3
10357,12,4,2,1,6,35,1,1,52,2,2,45.0,1,2,2,2,2,2,2,2,2,4,1,3,13899.8605,1
10358,6,6,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,7,638.9241,3
10359,11,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,537.1934,3
10360,4,4,1,1,2,35,1,1,52,8,2,72.0,1,2,2,2,2,2,2,2,2,2,1,1,2948.0532,1
10361,10,5,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,1,1660.5028,2
10362,10,5,1,2,3,24,1,5,4,7,6,7.0,6,6,6,6,6,6,6,6,6,2,2,3,5521.9196,1
10363,11,5,1,1,3,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,3,3859.0383,1
10364,3,4,2,1,2,47,2,4,28,2,6,40.0,6,6,6,6,6,6,6,6,6,2,1,3,617.6228,1
10365,2,6,2,5,1,48,1,5,3,7,6,20.0,6,6,6,6,6,6,6,6,6,3,1,3,1123.5151,2
10366,2,4,2,1,5,35,1,1,52,2,2,37.5,1,2,2,2,2,2,2,2,2,6,3,2,4221.3528,1
10367,6,7,2,1,3,24,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,2706.5676,1
10368,7,1,2,6,4,12,1,1,36,2,2,10.0,6,6,6,6,6,6,6,6,6,1,1,1,3243.2958,1
10369,11,5,2,3,1,24,2,1,52,7,2,40.0,2,2,2,1,2,2,2,2,2,2,2,3,896.0359,3
10370,3,3,2,1,5,24,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,3,2,1997.7741,1
10371,1,3,2,1,2,59,2,1,52,1,2,50.0,2,2,2,1,2,2,2,2,2,7,3,3,1662.7405,1
10372,6,2,1,2,2,24,2,1,52,2,2,35.0,1,2,2,2,2,2,2,2,2,7,3,3,2524.3514,1
10373,4,6,1,3,1,35,1,5,20,4,6,55.0,6,6,6,6,6,6,6,6,6,7,1,7,721.6375,1
10374,4,6,2,5,1,35,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,2,1,4,576.0521,1
10375,1,3,2,6,3,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,1470.154,2
10376,2,5,1,1,2,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,5,1,5,1266.3148,1
10377,10,2,1,6,1,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,1059.6012,1
10378,8,6,1,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,2,4,836.7836,1
10379,12,5,2,1,2,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,4,1388.3057,1
10380,8,5,1,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,2,1762.8199,1
10381,9,1,2,6,2,35,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,1,1,1,2148.5665,3
10382,4,4,1,1,4,47,1,1,52,1,1,99.7,1,2,2,2,2,2,2,1,2,4,1,2,1524.8818,1
10383,3,3,1,6,1,24,1,1,52,7,2,45.0,1,2,2,2,2,2,2,2,2,6,3,7,1196.8585,2
10384,10,4,1,1,6,35,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,6,1,3,5129.3808,1
10385,1,7,2,1,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,2,1082.0542,1
10386,11,2,2,2,2,10,1,1,52,3,2,40.0,1,2,2,2,2,2,2,2,2,6,1,7,724.578,1
10387,5,5,2,6,1,59,1,1,52,7,2,48.0,1,2,2,2,2,2,2,2,2,3,1,3,550.7498,1
10388,11,1,1,6,1,46,2,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,280.9045,1
10389,11,6,2,5,1,13,2,5,7,5,6,40.0,6,6,6,6,6,6,6,6,6,1,3,2,144.4283,3
10390,2,2,1,1,4,47,1,1,30,8,2,50.0,1,2,2,2,2,2,2,2,2,3,1,6,550.784,1
10391,9,1,1,2,1,59,1,3,16,5,6,75.0,1,2,1,2,2,2,2,2,2,2,3,2,2045.2375,1
10392,2,1,2,6,4,13,2,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,2,1,1,698.406,3
10393,6,5,1,6,1,10,2,1,45,9,2,40.0,2,1,2,2,2,2,2,2,2,1,8,2,168.7174,1
10394,2,6,1,6,1,12,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,339.5955,1
10395,12,6,2,3,1,46,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,532.0461,1
10396,8,5,1,1,2,10,1,1,52,1,2,45.0,1,2,2,2,2,2,2,2,2,6,1,7,175.5215,1
10397,5,6,2,2,5,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,6853.9256,1
10398,2,3,2,1,4,13,1,1,52,5,2,60.0,1,2,2,2,2,2,2,2,2,7,1,4,425.9937,1
10399,1,3,2,6,1,35,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,6,1,4,1402.3431,3
10400,4,4,2,6,1,35,1,1,52,2,2,50.0,1,2,2,2,2,2,2,2,2,6,1,3,757.8848,1
10401,5,5,1,1,3,35,1,1,52,5,2,60.0,2,2,2,2,1,2,2,2,2,6,1,5,4451.4744,1
10402,3,1,1,6,6,48,1,3,40,7,6,8.0,2,2,2,1,2,2,2,2,2,1,3,1,2757.8588,3
10403,8,7,1,5,1,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,3,129.6609,1
10404,11,5,2,1,3,59,1,4,52,7,6,20.0,6,6,6,6,6,6,6,6,6,4,1,1,3877.017,3
10405,12,3,2,6,1,59,1,1,52,9,2,60.0,1,2,2,2,2,2,2,2,2,2,1,6,184.8122,1
10406,7,5,2,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,2,2,1481.1186,1
10407,12,6,2,4,1,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,4,900.3337,1
10408,6,3,2,1,5,10,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,154.0717,1
10409,9,6,1,5,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,3,944.5892,1
10410,10,7,1,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,7,907.177,2
10411,12,2,1,6,3,13,2,1,52,8,2,42.0,1,2,2,2,2,2,2,2,2,2,1,2,1928.5979,1
10412,10,4,1,1,2,35,1,1,52,1,2,40.0,1,2,1,2,2,2,2,2,2,2,1,3,1532.4766,1
10413,2,2,1,6,2,13,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,4,3,2,1202.3482,1
10414,10,2,1,6,2,24,1,1,52,1,2,60.0,2,2,2,1,2,2,2,2,2,3,3,3,1297.618,3
10415,8,5,2,2,2,24,1,1,52,2,2,32.5,1,2,2,2,2,2,2,2,2,3,2,2,1795.3315,3
10416,1,7,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,3,2810.333,1
10417,6,2,1,2,2,48,1,1,52,3,2,30.0,1,2,2,2,2,2,2,2,2,6,1,4,3543.5001,1
10418,12,3,2,1,4,35,1,1,52,5,2,25.0,1,2,1,2,2,2,2,2,2,6,1,1,2287.7061,1
10419,2,5,2,1,2,35,1,6,49,10,6,40.0,6,6,6,6,6,6,6,6,6,1,1,1,1583.4021,1
10420,4,7,2,3,1,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,481.3452,1
10421,10,7,2,1,2,48,1,6,9,5,6,2.0,6,6,6,6,6,6,6,6,6,7,3,2,1754.0531,1
10422,7,1,1,6,4,59,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,1,1,1,946.5552,2
10423,3,5,1,1,2,13,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,448.8768,1
10424,12,3,2,1,5,13,1,1,52,5,1,40.0,1,2,2,2,2,2,2,2,2,7,3,6,533.7184,1
10425,7,4,1,1,2,13,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,326.0184,1
10426,6,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,3,1195.7708,1
10427,8,5,1,6,1,59,1,1,52,3,2,50.0,1,2,2,2,2,2,2,2,2,7,3,7,879.75,1
10428,3,2,2,1,4,35,1,4,52,5,6,40.0,6,6,6,6,6,6,6,6,6,6,1,2,3867.2613,3
10429,12,3,1,1,3,35,1,1,52,4,1,75.0,1,2,2,2,2,2,2,2,2,4,1,4,3094.7777,1
10430,2,6,1,1,3,13,2,1,52,1,2,37.0,1,1,2,2,2,2,2,2,2,6,1,4,384.5643,1
10431,7,6,1,1,2,48,1,1,97,98,1,75.0,1,2,2,2,2,2,2,2,2,6,1,3,3552.4966,1
10432,10,6,1,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,3,215.0786,3
10433,6,3,2,2,2,24,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,98,3,3,1310.7482,1
10434,3,4,1,1,2,35,1,1,4,1,2,40.0,1,2,2,2,2,2,2,2,2,2,1,1,2391.5987,1
10435,3,3,2,1,2,59,1,1,12,5,2,40.0,6,6,6,6,6,6,6,6,6,7,3,4,1605.6828,3
10436,3,3,2,1,4,13,2,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,6,3,4,630.9293,1
10437,2,2,2,6,1,35,1,1,52,1,2,55.0,2,2,2,1,2,2,2,2,2,7,1,5,867.0028,1
10438,2,5,2,2,2,47,1,1,52,3,2,75.0,2,1,1,1,2,2,2,2,1,4,1,3,590.4268,1
10439,2,4,1,2,2,24,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,4,2,2,1749.1859,1
10440,2,5,2,1,2,46,2,5,52,7,6,16.0,6,6,6,6,6,6,6,6,6,4,1,4,298.332,3
10441,8,1,2,6,4,46,1,6,48,7,6,12.0,6,6,6,6,6,6,6,6,6,3,3,1,2837.3347,1
10442,2,2,1,6,2,35,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,2,1,1,2900.4853,1
10443,11,4,2,1,3,35,1,1,52,3,2,35.0,2,1,2,2,2,2,2,2,2,7,1,3,4770.2011,1
10444,11,6,1,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1390.5061,3
10445,10,4,2,4,5,59,1,1,52,5,1,60.0,1,2,2,2,2,2,2,2,2,6,1,2,7604.4562,1
10446,5,7,2,6,1,24,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,7,1220.6347,1
10447,6,7,2,1,3,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,5483.2731,1
10448,11,6,1,6,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,7,1,346.7697,1
10449,6,4,2,2,4,35,1,1,52,7,2,30.0,1,2,2,2,2,2,2,2,2,4,1,2,3091.0897,1
10450,12,4,2,1,4,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,2,5431.0237,1
10451,2,1,1,6,4,35,1,3,43,8,6,40.0,2,2,1,2,2,2,2,2,2,2,1,1,6306.8639,3
10452,6,5,2,1,2,47,1,6,52,4,6,40.0,6,6,6,6,6,6,6,6,6,4,1,5,418.4813,1
10453,8,3,1,1,4,46,1,1,52,7,1,60.0,1,2,2,2,2,2,2,2,2,2,1,7,2824.9916,1
