HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2011,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
81497,814971,8149711,81497111,2,7,1,1,1,1,99,0,9,4,8,1,3,6,8,0,3,1,4,3,9,9,7000,35,260000,1,0,9,1,1,1,2bffbe0c,21714,11969,2_Core,7996,3_Constraints
81501,815011,8150111,81501111,2,5,2,1,1,13,9,29000,7,3,6,1,3,6,1,0,4,1,1,3,1,5,7000,10,100000,1,8,2,1,1,1,863a417d,21717,15298,2_Core,7916,2_Core
81575,815751,8157511,81575111,1,3,2,1,1,5,1,61000,10,4,11,1,2,6,9,0,1,3,1,3,1,4,12000,48,1141021,1,5,2,1,1,1,e8e39327,21738,13195,3_Constraints,6472,3_Constraints
81619,816191,8161911,81619111,2,5,1,1,1,10,99,0,7,1,4,5,3,6,5,0,4,1,4,3,9,9,5000,35,9999999,1,0,9,1,1,1,355f1a32,21754,10772,3_Constraints,12317,3_Constraints
81629,816291,8162911,81629111,2,7,2,2,1,13,99,0,7,1,6,6,3,6,3,0,3,1,5,3,9,9,5000,24,170000,1,0,9,1,1,1,1b4d8fed,21757,5776,2_Core,14563,3_Constraints
81633,816331,8163311,81633111,1,4,1,1,1,5,7,40000,8,1,5,6,3,6,6,1,4,1,1,3,1,4,7000,35,140000,1,3,2,1,1,1,ccd9e4c4,21758,13825,3_Constraints,10127,3_Constraints
81838,818381,8183811,81838111,2,5,2,2,1,5,2,96000,11,4,9,1,3,6,5,0,4,1,1,3,1,4,24000,24,270000,2,4,2,1,1,1,1dddee30,21806,2770,3_Constraints,8940,2_Core
81850,818501,8185011,81850111,1,4,1,2,1,13,7,24000,6,1,3,6,3,6,2,0,4,1,1,3,1,4,2000,24,9999999,1,5,7,1,1,1,4e090f5d,21810,5357,2_Core,6499,3_Constraints
81925,819251,8192511,81925111,2,7,2,1,1,13,99,0,8,2,6,1,3,6,8,0,3,1,4,3,9,9,6000,35,340000,1,0,9,1,1,1,dabfa387,21825,3915,3_Constraints,10290,3_Constraints
81976,819761,8197611,81976111,1,4,2,3,1,5,5,73000,10,3,10,1,2,6,3,0,1,1,1,3,1,4,17000,24,290000,3,4,2,1,1,1,b355f9a5,21837,12845,3_Constraints,9420,2_Core
82091,820911,8209111,82091111,2,3,1,1,1,8,6,58000,9,5,9,4,3,6,9,0,4,1,1,3,1,5,12000,10,387179,1,6,2,1,1,1,07398107,21865,3145,3_Constraints,7279,4_FailSafe
82129,821291,8212911,82129111,2,6,1,1,1,13,99,0,7,1,3,5,3,6,4,0,4,1,5,3,9,9,1,35,9999999,2,0,9,1,1,1,af2956fc,21875,3881,3_Constraints,7279,3_Constraints
82330,823301,8233011,82330111,1,5,1,1,1,13,2,44000,8,3,5,6,3,6,2,0,3,1,1,3,1,4,8000,35,9999999,2,4,2,1,1,1,24f9f06b,21927,10861,3_Constraints,15239,2_Core
82417,824171,8241711,82417111,1,3,2,3,2,10,5,76000,10,1,5,6,2,6,4,0,1,2,1,3,1,4,16000,24,9999999,1,4,6,1,1,1,3b415638,21945,11675,2_Core,727,3_Constraints
82434,824341,8243411,82434111,2,4,2,1,1,4,7,22000,6,1,2,6,2,6,1,0,2,1,1,3,1,4,1000,35,9999999,3,4,6,1,1,1,401cfd4e,21952,2145,3_Constraints,10924,3_Constraints
82442,824421,8244211,82442111,2,5,2,1,1,8,8,1000,8,2,4,1,3,6,3,0,3,1,1,3,1,2,7000,35,170000,1,2,2,1,1,1,3afd5c52,21954,12525,2_Core,2340,3_Constraints
82452,824521,8245211,82452111,2,7,2,1,1,3,99,0,10,3,7,1,3,6,6,0,4,1,4,3,9,9,12000,35,380000,1,0,9,1,1,1,ae3bde2c,21956,8094,3_Constraints,11264,3_Constraints
82472,824721,8247211,82472111,1,4,1,3,1,5,7,64000,10,2,4,6,2,6,10,1,4,1,1,3,1,4,16000,24,290000,1,5,2,1,1,1,4a162874,21961,4479,3_Constraints,10127,2_Core
82556,825561,8255611,82556111,2,6,1,2,1,13,99,0,5,3,5,6,3,6,10,0,4,1,5,3,9,9,0,24,9999999,1,0,9,1,1,1,72b7f607,21980,9485,2_Core,7279,3_Constraints
82572,825721,8257211,82572111,2,1,2,1,1,8,8,34000,7,2,5,1,2,6,1,0,4,1,1,3,1,6,4000,35,220000,3,5,2,1,1,1,2ccaa22c,21984,10003,4_FailSafe,366,4_FailSafe
82595,825951,8259511,82595111,1,5,2,2,1,8,99,1,6,2,8,1,2,6,6,0,3,1,4,3,9,9,4000,24,250000,1,0,9,1,1,1,d25d0004,21992,2661,3_Constraints,7916,3_Constraints
82612,826121,8261211,82612111,2,7,1,1,1,13,99,0,5,3,5,1,3,6,6,0,4,1,4,3,9,9,0,10,100000,2,0,9,1,1,1,492e1b43,21997,11969,3_Constraints,10484,3_Constraints
82696,826961,8269611,82696111,2,4,1,1,1,10,4,38000,7,3,7,1,3,6,6,0,4,1,1,3,1,5,7000,10,190000,2,5,2,1,1,1,1333d61b,22013,1492,3_Constraints,10127,3_Constraints
82755,827551,8275511,82755111,2,3,2,3,1,8,3,83000,11,1,3,6,2,6,8,0,4,1,1,3,1,4,24000,24,9999999,1,5,2,1,1,1,0dce47c7,22030,11675,2_Core,6472,3_Constraints
82863,828631,8286311,82863111,1,5,1,1,1,1,99,0,8,1,4,4,3,6,3,0,4,1,4,3,9,9,8000,35,600000,1,0,9,1,1,1,654084dc,22062,6744,3_Constraints,10879,3_Constraints
82883,828831,8288311,82883111,2,2,1,1,1,2,2,26000,6,0,1,6,2,6,4,0,4,1,1,3,1,4,3000,46,9999999,3,5,6,1,1,1,ae44524e,22069,8532,3_Constraints,3634,3_Constraints
82990,829901,8299011,82990111,1,5,1,1,1,1,5,31000,8,4,8,1,3,6,2,0,1,2,2,3,1,4,7000,59,1978811,3,0,2,1,1,1,425a2bad,22094,1238,2_Core,5210,3_Constraints
83031,830311,8303111,83031111,2,7,1,1,1,13,99,0,8,2,4,5,3,6,8,1,1,2,4,3,9,9,3000,46,330000,1,0,9,1,1,1,95ecae45,22109,1008,3_Constraints,10484,3_Constraints
83056,830561,8305611,83056111,2,6,2,3,1,9,99,0,7,2,6,1,3,6,3,0,4,1,4,3,9,9,3000,24,180000,1,0,9,1,1,1,22aab503,22113,3040,3_Constraints,2668,3_Constraints
83102,831021,8310211,83102111,2,7,1,1,1,13,99,0,7,2,7,1,3,6,6,0,1,2,5,3,9,9,2000,35,220000,1,0,9,1,1,1,f3293df3,22126,11598,3_Constraints,10484,3_Constraints
83228,832281,8322811,83228111,1,4,1,1,1,1,5,69000,10,1,3,6,2,6,3,0,4,1,1,3,1,4,12000,35,9999999,1,5,2,1,1,1,268b9e1c,22159,1492,3_Constraints,10127,3_Constraints
83399,833991,8339911,83399111,1,5,1,1,1,2,1,65000,10,1,3,5,3,6,6,0,1,3,1,3,1,4,13000,48,9999999,1,7,6,1,1,1,df222bba,22202,1235,3_Constraints,366,3_Constraints
83454,834541,8345411,83454111,1,5,2,3,1,4,5,96000,11,1,3,5,2,6,3,0,4,1,1,3,1,5,17000,59,9999999,1,4,2,1,1,1,26c2a1a3,22213,12896,3_Constraints,2340,2_Core
83624,836241,8362411,83624111,1,4,2,3,1,3,8,49000,8,2,4,6,3,6,8,0,4,1,1,3,1,4,9000,24,9999999,1,7,2,1,1,1,4e4a84bb,22252,12845,2_Core,9420,3_Constraints
83663,836631,8366311,83663111,1,2,2,1,1,5,2,27000,6,1,4,5,2,6,4,0,1,2,1,3,1,4,3000,35,9999999,1,5,6,1,1,1,6c26a835,22262,3688,3_Constraints,14177,3_Constraints
83689,836891,8368911,83689111,1,3,2,2,1,13,8,81000,11,2,6,1,2,6,3,0,4,1,1,3,1,6,20000,24,50000,2,6,2,1,1,1,1e30e8b1,22266,11675,2_Core,6472,3_Constraints
83761,837611,8376111,83761111,2,6,2,1,1,8,99,0,6,4,7,1,3,6,2,0,4,1,4,3,9,9,0,48,50000,2,0,9,1,1,1,b59a74a5,22287,2023,3_Constraints,2668,3_Constraints
83800,838001,8380011,83800111,2,4,2,1,1,9,9,110000,12,3,7,1,3,6,1,0,4,1,1,3,1,4,24000,35,9999999,1,8,2,1,1,1,44b4f2c4,22293,917,3_Constraints,9420,3_Constraints
83956,839561,8395611,83956111,1,1,2,1,1,2,6,22000,6,2,5,5,2,6,10,1,1,3,1,3,1,5,2000,59,9999999,1,5,6,1,1,1,e69b6389,22334,1682,4_FailSafe,7785,4_FailSafe
83997,839971,8399711,83997111,1,6,1,3,1,3,99,0,10,3,6,5,2,6,8,1,1,2,4,3,9,9,6000,35,50000,1,0,9,1,1,1,0289211a,22340,3881,3_Constraints,7785,3_Constraints
84059,840591,8405911,84059111,2,4,1,1,1,5,2,62000,10,1,5,1,3,6,6,0,4,1,1,3,1,5,16000,10,120000,3,5,2,1,1,1,e920328d,22356,13825,3_Constraints,6499,3_Constraints
84207,842071,8420711,84207111,2,5,2,2,1,9,10,20000,7,3,6,1,2,6,1,0,4,1,1,3,1,6,3000,24,130000,2,5,2,1,1,1,bafed4d2,22396,10544,2_Core,3723,3_Constraints
84407,844071,8440711,84407111,2,3,2,1,1,5,7,0,2,3,7,3,2,6,1,0,4,1,1,3,1,4,0,35,9999999,1,9,2,1,1,1,e66650ad,22447,13195,2_Core,727,2_Core
84438,844381,8443811,84438111,1,1,2,1,1,8,1,82000,11,3,5,1,2,6,9,0,4,1,1,3,1,1,15000,35,450000,1,7,9,1,1,1,aef14504,22455,4938,4_FailSafe,797,4_FailSafe
84469,844691,8446911,84469111,1,5,2,3,1,11,8,0,2,1,2,6,3,6,4,0,4,1,1,3,1,2,0,24,9999999,1,5,6,1,1,1,fcab97df,22462,10809,3_Constraints,8940,2_Core
84471,844711,8447111,84471111,1,7,1,1,1,10,99,0,5,2,5,3,3,6,7,1,2,1,4,3,9,9,0,59,300000,1,0,9,1,1,1,b1f023f1,22463,6284,3_Constraints,10484,3_Constraints
84583,845831,8458311,84583111,2,6,1,1,1,13,99,0,6,2,7,1,3,6,3,0,3,1,4,3,9,9,0,48,180000,1,0,9,1,1,1,43d5bc44,22492,13426,3_Constraints,7279,3_Constraints
84650,846501,8465011,84650111,2,5,1,1,1,10,4,55000,9,3,6,1,3,6,5,0,4,1,1,3,1,4,10000,10,180000,1,4,2,1,1,1,83d5aff4,22511,1238,3_Constraints,3911,3_Constraints
84698,846981,8469811,84698111,2,6,1,3,1,1,99,0,8,5,7,1,3,6,4,0,4,1,4,3,9,9,11000,24,100000,1,0,9,1,1,1,58099634,22526,136,3_Constraints,797,3_Constraints
84777,847771,8477711,84777111,1,4,2,1,1,2,6,71000,10,2,5,5,2,6,4,0,4,1,1,3,1,4,15000,48,9999999,2,5,1,1,1,1,194cff39,22546,3177,2_Core,10924,3_Constraints
84780,847801,8478011,84780111,1,5,1,1,1,10,2,70000,12,1,3,5,3,6,5,0,1,2,2,3,1,2,14000,35,9999999,1,0,2,1,1,1,7b16e794,22547,1419,3_Constraints,15239,3_Constraints
84877,848771,8487711,84877111,1,2,2,1,1,13,8,77000,10,3,5,2,2,6,10,0,4,1,1,3,1,5,16000,48,310000,1,6,2,1,1,1,6ae59860,22568,3688,3_Constraints,12416,3_Constraints
84884,848841,8488411,84884111,2,2,2,2,2,11,8,15000,5,2,5,1,2,6,1,0,4,1,3,3,1,5,1000,24,120000,1,0,2,1,1,1,9f1e530e,22570,4938,3_Constraints,14177,3_Constraints
85450,854501,8545011,85450111,2,3,2,1,1,13,7,6000,3,3,7,3,2,6,5,1,4,1,1,3,5,4,0,48,100000,3,6,2,1,1,1,69a66a8b,22706,11675,3_Constraints,6472,3_Constraints
85677,856771,8567711,85677111,2,7,1,1,1,13,99,0,10,2,4,8,3,6,6,0,3,1,4,3,9,9,12000,10,60000,1,0,9,1,1,1,043b1c53,22759,5931,3_Constraints,7996,3_Constraints
85717,857171,8571711,85717111,2,5,2,2,1,13,99,0,3,1,3,6,2,6,5,0,4,1,4,3,9,9,0,24,9999999,1,0,9,1,1,1,1a9e1d37,22771,2770,3_Constraints,7916,3_Constraints
85823,858231,8582311,85823111,1,6,2,1,1,13,99,0,4,1,3,5,3,6,9,0,1,2,4,3,9,9,0,24,9999999,1,0,9,1,1,1,1bd91245,22798,1295,3_Constraints,2668,3_Constraints
85842,858421,8584211,85842111,1,5,2,1,1,5,99,0,4,0,1,5,3,6,4,0,2,1,4,3,9,9,0,35,9999999,2,0,9,1,1,1,58055b76,22804,1396,3_Constraints,7916,3_Constraints
86088,860881,8608811,86088111,2,3,2,1,1,8,10,32000,7,3,8,1,2,6,5,0,4,1,1,3,1,6,3000,35,240000,1,4,2,1,1,1,e387b9af,22887,13195,2_Core,727,2_Core
86110,861101,8611011,86110111,2,3,2,2,1,8,8,36000,7,2,6,4,2,6,7,1,4,1,1,3,1,2,4000,24,9999999,1,8,2,1,1,1,48f0f563,22896,11675,2_Core,11095,3_Constraints
86144,861441,8614411,86144111,2,6,2,1,1,13,99,0,5,1,2,5,3,6,4,0,3,1,4,3,9,9,0,35,9999999,1,0,9,1,1,1,880ef9c4,22903,4668,3_Constraints,2668,3_Constraints
86234,862341,8623411,86234111,1,7,1,1,1,13,99,0,6,4,8,1,3,6,3,0,2,1,4,3,9,9,0,48,350000,1,0,9,1,1,1,c2be4bcd,22926,5931,3_Constraints,7996,3_Constraints
86304,863041,8630411,86304111,2,6,2,1,1,8,99,0,7,2,7,1,3,6,5,0,3,1,4,3,9,9,2000,35,200000,1,0,9,1,1,1,2abc026c,22946,2462,3_Constraints,2668,3_Constraints
86345,863451,8634511,86345111,1,6,1,2,1,13,99,0,5,2,4,6,3,6,5,0,4,1,4,3,9,9,1,24,150000,1,0,9,1,1,1,c8161a46,22957,10267,3_Constraints,7785,3_Constraints
86427,864271,8642711,86427111,1,4,2,1,1,13,99,0,2,3,5,5,3,6,10,1,4,1,4,3,9,9,0,59,920000,1,0,9,1,1,1,5cdc287b,22981,10995,2_Core,10924,3_Constraints
86567,865671,8656711,86567111,2,5,1,2,1,10,4,77000,10,2,5,1,3,6,9,0,4,1,1,3,1,4,19000,24,130000,1,3,2,1,1,1,7c06f1b9,23013,9303,2_Core,5210,3_Constraints
86568,865681,8656811,86568111,2,7,1,3,1,13,99,0,5,1,4,1,3,6,9,0,4,1,4,3,9,9,1,24,9999999,1,0,9,1,1,1,680c3fa2,23014,1008,3_Constraints,7996,3_Constraints
86621,866211,8662111,86621111,2,4,1,3,1,13,99,0,4,1,3,6,2,6,5,0,4,1,4,3,9,9,0,24,9999999,1,0,9,1,1,1,c6e3d67a,23029,11451,3_Constraints,6499,3_Constraints
86639,866391,8663911,86639111,1,5,1,1,1,5,7,1000,2,1,5,3,2,6,4,1,4,1,3,3,1,5,1000,35,10000,2,0,2,1,1,1,549da4ab,23033,2212,3_Constraints,5210,3_Constraints
86657,866571,8665711,86657111,2,2,2,1,1,13,8,85000,11,1,4,1,2,6,3,0,3,1,1,3,1,6,18000,48,40000,3,7,2,1,1,1,1452b06e,23039,3688,3_Constraints,12416,3_Constraints
86682,866821,8668211,86682111,2,6,1,1,1,5,7,10000,6,2,5,1,3,6,3,0,4,1,1,3,1,1,1000,46,220000,1,3,9,1,1,1,5da327bb,23051,136,2_Core,7279,3_Constraints
86713,867131,8671311,86713111,2,5,1,1,1,10,4,1,2,1,3,1,3,6,3,0,4,1,1,3,5,4,1,35,9999999,1,8,4,1,1,1,3064fc76,23060,10861,3_Constraints,15239,2_Core
86741,867411,8674111,86741111,2,7,2,1,1,8,99,0,6,3,10,4,3,6,5,0,2,1,4,3,9,9,2000,35,170000,1,0,9,1,1,1,c0f55596,23069,9833,3_Constraints,6972,3_Constraints
86752,867521,8675211,86752111,2,2,2,3,1,8,10,27000,6,1,3,6,2,6,3,0,4,1,1,3,1,4,4000,24,9999999,1,5,2,1,1,1,6b1b4371,23072,13803,3_Constraints,6852,2_Core
86845,868451,8684511,86845111,2,2,2,3,1,8,10,77000,10,3,6,1,2,6,5,0,4,1,1,3,1,4,14000,35,120000,2,6,2,1,1,1,12a4cd66,23094,4938,3_Constraints,14177,3_Constraints
86895,868951,8689511,86895111,2,4,2,1,1,8,3,306965,12,2,5,3,2,6,9,0,1,2,1,3,1,4,112165,10,537978,1,5,2,1,1,1,f5eaee6f,23106,4245,2_Core,9420,3_Constraints
86960,869601,8696011,86960111,1,7,1,1,1,13,99,0,5,1,3,6,3,6,5,0,3,1,4,3,9,9,0,59,9999999,1,0,9,1,1,1,8427ba1c,23130,10342,3_Constraints,7996,3_Constraints
86996,869961,8699611,86996111,2,7,1,1,1,13,99,0,6,4,8,1,3,6,3,0,3,1,4,3,9,9,0,59,170000,1,0,9,1,1,1,00d92adf,23141,6284,3_Constraints,1074,3_Constraints
87181,871811,8718111,87181111,1,4,2,1,1,2,1,52000,9,2,5,6,3,6,8,1,4,1,1,3,1,4,7000,48,250000,1,7,2,1,1,1,6fd78461,23185,10995,3_Constraints,9420,3_Constraints
87524,875241,8752411,87524111,2,7,1,3,1,13,99,0,5,2,4,6,3,6,3,0,4,1,5,3,9,9,0,35,9999999,2,0,9,1,1,1,717be390,23270,11598,3_Constraints,1074,3_Constraints
87531,875311,8753111,87531111,2,6,2,1,1,8,99,0,9,3,6,1,3,6,7,0,3,1,4,3,9,9,9000,35,220000,1,0,9,1,1,1,fa807b20,23273,11279,3_Constraints,2668,3_Constraints
87601,876011,8760111,87601111,1,5,1,3,1,3,99,0,4,1,2,6,3,6,3,0,4,1,4,3,9,9,0,24,9999999,1,0,9,1,1,1,8b8ef1ec,23295,2212,3_Constraints,10879,2_Core
87606,876061,8760611,87606111,2,5,1,1,1,10,4,18000,6,0,1,6,3,6,4,0,4,1,3,3,1,4,3000,46,9999999,1,0,6,1,1,1,3a10b2b6,23297,1419,3_Constraints,15239,3_Constraints
87844,878441,8784411,87844111,1,3,2,3,1,7,3,62000,10,1,2,5,2,6,5,0,1,2,1,3,1,4,17000,24,9999999,1,5,1,1,1,1,e2dc28b8,23358,11675,2_Core,11095,3_Constraints
87932,879321,8793211,87932111,2,7,1,2,1,13,99,0,6,3,8,1,3,6,1,0,4,1,5,3,9,9,0,24,150000,2,0,9,1,1,1,b89fbbaa,23378,9837,2_Core,7996,3_Constraints
87934,879341,8793411,87934111,2,7,1,1,1,13,99,0,9,3,6,1,3,6,3,0,1,2,4,3,9,9,8000,35,280000,1,0,9,1,1,1,1f184828,23379,11969,2_Core,10484,3_Constraints
88046,880461,8804611,88046111,2,3,2,3,2,4,1,9000,5,1,4,6,2,6,10,0,2,1,1,3,1,4,0,35,9999999,1,3,2,1,1,1,f55abf17,23405,13195,2_Core,727,2_Core
88050,880501,8805011,88050111,1,2,1,1,2,13,7,9000,4,1,3,6,2,6,5,0,4,1,1,3,1,4,0,24,9999999,1,3,6,1,1,1,115cc315,23406,8532,2_Core,6728,3_Constraints
88053,880531,8805311,88053111,1,2,2,1,1,13,99,57000,9,3,4,1,2,6,6,0,4,1,5,3,9,9,11000,35,400000,1,0,9,1,1,1,962eb8eb,23407,13803,3_Constraints,14177,3_Constraints
88110,881101,8811011,88110111,1,3,1,3,1,4,6,1,2,2,4,6,2,6,10,1,3,1,1,3,1,4,1,24,320000,1,9,2,1,1,1,e150d950,23419,2450,3_Constraints,15239,4_FailSafe
88277,882771,8827711,88277111,2,3,1,3,1,5,2,38000,7,1,3,6,2,6,6,0,4,1,1,3,1,4,4000,46,9999999,1,5,7,1,1,1,83ec18c0,23462,2450,2_Core,5872,4_FailSafe
88563,885631,8856311,88563111,2,3,2,1,1,8,8,2000,6,1,7,1,2,6,3,0,4,1,1,3,1,4,3000,35,170000,2,6,2,1,1,1,fb157e5f,23528,13195,2_Core,727,2_Core
88620,886201,8862011,88620111,1,4,1,3,1,5,99,0,2,1,2,5,3,6,4,0,4,1,4,3,9,9,0,24,9999999,1,0,9,1,1,1,9179090c,23543,5400,3_Constraints,6499,3_Constraints
88636,886361,8863611,88636111,2,4,2,2,1,8,10,42000,8,1,3,4,2,6,4,0,4,1,1,3,1,6,7000,24,9999999,1,5,2,1,1,1,4c664ddb,23552,3177,3_Constraints,9420,2_Core
88668,886681,8866811,88668111,2,5,1,2,2,10,4,44000,8,3,5,2,3,6,5,0,4,1,1,3,1,6,7000,24,9999999,1,2,2,1,1,1,b505cdc5,23560,9303,2_Core,10879,3_Constraints
88709,887091,8870911,88709111,1,5,2,1,1,11,2,0,2,1,2,8,3,6,6,0,4,1,4,3,1,4,0,59,10000,3,0,2,1,1,1,0c842e3c,23573,15298,3_Constraints,7091,3_Constraints
88726,887261,8872611,88726111,2,2,2,1,1,1,7,29000,7,1,3,6,2,6,4,0,3,1,1,3,1,4,1000,46,9999999,2,5,2,1,1,1,62db9311,23580,13964,2_Core,12416,2_Core
88798,887981,8879811,88798111,2,7,1,3,1,2,99,0,10,1,4,5,3,6,7,1,4,1,4,3,9,9,19000,24,250000,1,0,9,1,1,1,57af9e26,23595,11969,3_Constraints,7996,3_Constraints
88813,888131,8881311,88813111,2,6,1,1,1,11,99,0,6,2,5,5,2,6,3,0,4,1,4,3,9,9,0,35,9999999,1,0,9,1,1,1,1d190ecc,23597,13426,3_Constraints,7279,3_Constraints
88945,889451,8894511,88945111,1,2,1,3,2,10,6,17000,5,2,4,5,2,6,8,1,4,1,1,3,5,2,0,35,9999999,1,7,2,1,1,1,ea38c78e,23629,809,3_Constraints,6728,3_Constraints
89018,890181,8901811,89018111,1,6,1,1,1,13,2,67000,12,4,8,1,3,6,6,0,2,1,1,3,1,6,26000,35,400000,1,4,2,1,1,1,0c1be7cc,23647,11873,2_Core,797,3_Constraints
89108,891081,8910811,89108111,2,2,2,2,2,11,7,31000,7,3,6,1,2,6,5,0,4,1,1,3,1,4,5000,24,10000,2,5,2,1,1,1,e7d1bde1,23672,13964,3_Constraints,6852,2_Core
89125,891251,8912511,89125111,2,6,1,1,1,5,99,0,7,2,4,6,3,6,9,1,2,1,4,3,9,9,4000,46,230000,2,0,9,1,1,1,91f4b069,23674,148,3_Constraints,7279,3_Constraints
89142,891421,8914211,89142111,2,3,2,2,1,13,8,33000,7,3,6,1,2,6,3,0,4,1,1,3,1,6,2000,24,100000,1,5,2,1,1,1,65e82819,23682,11675,2_Core,727,3_Constraints
89157,891571,8915711,89157111,1,1,2,2,1,13,8,35000,7,2,4,6,2,6,3,0,4,1,3,3,1,1,5000,24,9999999,2,0,9,1,1,1,090f9a62,23687,3177,4_FailSafe,12416,4_FailSafe
89185,891851,8918511,89185111,2,5,2,1,1,13,8,29000,9,4,10,6,2,6,4,0,3,1,1,3,1,2,8000,35,200000,1,5,2,1,1,1,0537156b,23698,11920,3_Constraints,2340,3_Constraints
89197,891971,8919711,89197111,1,3,2,1,1,7,6,49000,8,1,5,5,2,6,5,1,4,1,1,3,1,5,8000,59,150000,1,5,2,1,1,1,c3f8371a,23703,13195,3_Constraints,6472,3_Constraints
89253,892531,8925311,89253111,2,5,2,1,1,13,8,84000,11,2,3,6,3,6,8,1,4,1,1,3,5,1,25000,35,230000,1,3,9,1,1,1,7366791d,23710,12525,2_Core,8940,3_Constraints
89633,896331,8963311,89633111,1,6,1,1,1,10,99,7000,7,3,6,1,2,6,2,0,4,1,4,3,9,9,2000,35,1205546,1,0,9,1,1,1,4129bf73,23807,87,3_Constraints,7279,3_Constraints
89709,897091,8970911,89709111,2,5,2,1,1,13,1,130000,12,3,7,1,3,6,4,0,4,1,1,3,1,2,50000,59,100000,3,5,2,1,1,1,904115c1,23822,12995,2_Core,2340,3_Constraints
89810,898101,8981011,89810111,1,2,2,1,1,4,6,51000,9,1,3,5,2,6,10,1,1,2,3,3,1,6,9000,35,300000,1,0,2,1,1,1,0865c184,23847,4938,3_Constraints,6852,3_Constraints
89833,898331,8983311,89833111,2,6,2,1,1,4,2,30000,9,4,9,1,3,6,4,0,4,1,4,3,1,1,11000,35,692840,1,0,9,1,1,1,eb18a4b2,23856,1295,3_Constraints,2668,3_Constraints
90102,901021,9010211,90102111,1,5,2,1,1,5,2,79000,10,3,8,1,2,6,5,0,4,1,1,3,1,4,15000,48,320000,2,5,2,1,1,1,e0e964f9,23934,10003,3_Constraints,7091,3_Constraints
90294,902941,9029411,90294111,1,4,1,1,1,13,2,72000,10,4,9,1,2,6,5,0,2,1,1,3,1,4,18000,48,350000,2,5,2,1,1,1,ca0f8431,23991,6834,3_Constraints,6499,3_Constraints
90312,903121,9031211,90312111,1,1,2,1,2,13,99,0,2,2,3,5,2,6,10,1,1,2,4,3,9,9,0,35,360000,3,0,9,1,1,1,ba79e4c2,23997,13384,4_FailSafe,5210,4_FailSafe
90355,903551,9035511,90355111,2,2,2,3,1,13,1,0,2,3,9,3,2,6,5,1,4,1,1,3,1,4,0,35,190000,1,5,2,1,1,1,f505c07f,24013,13964,3_Constraints,6852,3_Constraints
90541,905411,9054111,90541111,2,4,1,1,1,13,99,0,6,3,9,1,3,6,6,0,4,1,4,3,9,9,3000,35,430000,1,0,9,1,1,1,1c987ffe,24056,5400,3_Constraints,6499,3_Constraints
90627,906271,9062711,90627111,2,5,1,2,1,13,7,2000,4,1,3,6,2,6,2,0,4,1,1,3,5,2,0,24,9999999,1,1,2,1,1,1,615c2b42,24081,10772,3_Constraints,12317,3_Constraints
91044,910441,9104411,91044111,2,5,1,2,1,13,2,28000,7,2,5,4,3,6,9,0,4,1,1,3,1,4,5000,24,200000,1,5,2,1,1,1,fe763eab,24196,9303,2_Core,15239,3_Constraints
91066,910661,9106611,91066111,1,2,1,3,2,8,3,48000,8,3,5,6,3,6,6,0,4,1,1,3,1,6,14000,24,30000,1,4,2,1,1,1,a6cc95e4,24202,8532,3_Constraints,6728,3_Constraints
91097,910971,9109711,91097111,2,3,2,3,1,8,8,77000,10,5,11,1,3,6,4,0,4,1,1,3,1,4,12000,10,270000,1,5,2,1,1,1,7a4722d6,24211,3460,3_Constraints,6472,3_Constraints
91206,912061,9120611,91206111,2,7,1,3,1,13,99,0,6,2,5,1,3,6,5,0,4,1,4,3,9,9,1,35,692840,1,0,9,1,1,1,ac67f304,24243,11969,2_Core,1074,3_Constraints
91257,912571,9125711,91257111,2,4,1,1,1,13,7,13000,5,1,3,5,3,6,4,0,4,1,4,3,1,4,1,35,9999999,3,0,6,1,1,1,f220e975,24256,4479,3_Constraints,10127,3_Constraints
91453,914531,9145311,91453111,2,7,1,1,1,13,99,0,7,2,4,6,3,6,9,1,4,1,4,3,9,9,1,48,190000,1,0,9,1,1,1,c1d00abf,24293,5931,3_Constraints,10484,3_Constraints
91756,917561,9175611,91756111,1,4,1,1,1,5,2,32000,8,1,2,5,2,6,7,1,1,2,1,3,1,6,6000,35,180000,1,4,6,1,1,1,3cbb175a,24370,5357,3_Constraints,6499,3_Constraints
92042,920421,9204211,92042111,2,5,1,1,1,4,1,66000,10,2,6,1,3,6,4,0,2,1,1,3,1,4,13000,35,200000,1,10,2,1,1,1,7780b1ec,24442,9303,3_Constraints,15239,2_Core
92144,921441,9214411,92144111,1,6,1,1,1,10,99,0,6,5,10,4,3,6,2,0,1,2,4,3,9,9,1000,59,1200000,1,0,9,1,1,1,8715427a,24470,87,3_Constraints,797,3_Constraints
92226,922261,9222611,92226111,1,5,2,3,2,5,2,14000,5,3,6,4,3,6,3,0,1,2,1,3,5,4,1,24,9999999,2,10,2,1,1,1,67b20350,24492,11603,3_Constraints,8940,2_Core
