HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2011,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
124947,1249471,12494711,124947112,1,1,1,1,2,13,7,7000,4,1,2,6,1,1,10,1,3,1,1,2,1,5,0,59,9999999,1,3,2,2,2,2,76d59b34,47439,2597,3_Constraints,2404,4_FailSafe
76065,760651,7606511,76065112,2,3,2,1,1,13,8,110000,12,5,8,1,1,2,7,0,8,8,1,2,1,2,24000,48,9999999,1,7,2,6,7,7,9cf96b69,47439,15162,3_Constraints,5090,4_FailSafe
17193,171931,1719311,17193111,1,2,1,3,1,13,99,9000,4,3,6,6,1,2,1,0,4,1,4,1,9,9,0,24,9999999,2,0,9,3,3,3,fde362e7,47468,6119,4_FailSafe,13449,4_FailSafe
124596,1245961,12459611,124596112,1,2,1,1,1,2,6,34000,7,1,2,6,1,1,9,1,4,1,1,2,1,4,5000,48,9999999,1,5,2,2,2,2,b694bb06,47468,12067,3_Constraints,13593,3_Constraints
57633,576331,5763311,57633112,2,5,1,1,1,13,99,0,2,4,9,1,1,1,7,0,4,1,5,2,9,9,0,46,20000,1,0,9,2,2,2,ca076408,47468,2177,3_Constraints,2780,4_FailSafe
17222,172221,1722211,17222111,1,4,2,3,1,10,1,100000,12,2,5,4,1,2,2,0,4,1,1,1,1,4,25000,59,9999999,2,5,1,4,4,4,738872cf,47495,6289,4_FailSafe,10417,3_Constraints
11316,113161,1131611,11316112,2,6,1,1,1,2,99,0,4,4,11,1,1,1,5,0,1,2,4,2,9,9,2000,10,200000,2,0,9,2,2,2,e9562bc4,47495,4727,3_Constraints,11071,3_Constraints
126176,1261761,12617611,126176112,2,4,1,1,1,13,7,27000,6,5,10,4,1,2,2,0,4,1,1,2,1,4,7000,59,680000,3,4,2,4,4,4,a393c790,47495,14728,3_Constraints,8291,4_FailSafe
17364,173641,1736411,17364111,2,4,1,2,1,13,3,33000,7,4,7,1,1,2,7,0,4,1,2,1,1,5,3000,24,250000,1,0,2,4,4,4,fddada73,47597,14728,3_Constraints,10417,4_FailSafe
2548,25481,254811,2548112,2,6,2,1,1,6,5,13000,10,5,11,1,1,1,1,0,1,2,4,2,1,5,9000,35,300000,1,0,2,2,2,2,28eb6a57,47597,14556,3_Constraints,2969,3_Constraints
62836,628361,6283611,62836112,2,2,2,1,1,8,8,62000,10,3,8,1,1,1,9,0,3,1,1,2,1,4,11000,35,300000,1,5,2,2,2,2,e488e53b,47597,10283,3_Constraints,8596,4_FailSafe
101242,1012421,10124211,101242112,2,4,1,3,1,13,99,0,2,3,11,1,1,2,5,0,2,1,4,2,9,9,1,24,120000,3,0,9,3,3,3,80973706,47597,13076,4_FailSafe,15164,3_Constraints
17387,173871,1738711,17387111,2,3,2,3,1,11,7,20000,6,2,4,6,2,3,6,0,1,2,1,1,5,2,0,24,9999999,1,2,2,2,2,2,995dcb08,47613,9345,3_Constraints,2404,4_FailSafe
18417,184171,1841711,18417112,1,6,1,1,1,4,99,0,5,3,8,1,1,1,9,0,1,2,4,2,9,9,7000,59,800000,1,0,9,2,2,2,902918c5,47613,6465,3_Constraints,8596,3_Constraints
17594,175941,1759411,17594111,1,4,2,3,1,13,1,67000,10,4,7,1,1,2,10,0,4,1,1,1,1,6,14000,24,500000,1,5,2,4,4,4,a642702a,47769,15277,4_FailSafe,10417,3_Constraints
43096,430961,4309611,43096112,2,2,1,3,1,1,5,32000,7,2,4,6,1,1,6,0,4,1,1,2,1,4,4000,24,9999999,1,4,2,2,2,2,c68cda83,47769,12067,3_Constraints,13593,3_Constraints
17614,176141,1761412,17614124,1,1,1,2,2,13,99,0,2,3,6,6,2,3,3,0,1,2,5,1,9,9,0,24,9999999,2,0,9,5,5,2,c02e0dfb,47784,15050,3_Constraints,2165,4_FailSafe
79584,795841,7958411,79584112,1,2,1,1,1,10,2,31000,9,4,7,1,1,2,6,0,1,2,3,2,1,4,8000,35,470000,1,0,2,6,7,7,e879ca56,47784,4887,4_FailSafe,5090,4_FailSafe
110199,1101991,11019911,110199112,2,7,2,1,1,13,99,6000,3,3,7,2,2,5,9,0,4,1,5,2,9,9,0,59,9999999,2,0,9,3,3,3,df07cb80,47784,10167,4_FailSafe,7129,4_FailSafe
25935,259351,2593511,25935113,2,1,1,1,1,10,2,66000,10,3,9,1,2,4,7,0,4,1,1,2,1,6,13000,35,692840,2,5,2,3,3,3,d43d3167,47784,12558,4_FailSafe,13449,4_FailSafe
18154,181541,1815411,18154111,1,3,2,1,1,13,7,52000,9,3,5,5,1,2,4,0,3,1,1,1,1,4,6000,35,9999999,1,6,2,4,4,4,bffe3ff7,48170,15277,3_Constraints,11336,2_Core
32676,326761,3267611,32676112,2,3,1,1,1,5,3,79000,10,4,7,1,1,1,8,0,2,1,1,2,1,4,19000,46,330000,1,4,2,2,2,2,6997e571,48170,12067,4_FailSafe,2780,4_FailSafe
115277,1152771,11527711,115277112,2,5,1,1,1,5,2,29000,6,5,11,1,1,1,3,0,4,1,2,2,1,4,3000,35,692840,1,0,7,2,2,2,fe3c8a79,48170,2177,3_Constraints,7994,4_FailSafe
51485,514851,5148511,51485112,1,4,1,1,1,13,7,8000,4,4,10,1,1,2,10,0,1,2,1,2,1,6,0,35,550000,1,4,2,4,4,4,9462f3e2,48170,14728,3_Constraints,8291,4_FailSafe
18180,181801,1818011,18180111,1,2,2,1,2,3,6,5000,3,1,4,5,1,1,4,0,1,3,1,1,1,4,0,35,9999999,2,4,6,2,2,2,5c210218,48187,10283,3_Constraints,2969,4_FailSafe
60714,607141,6071411,60714112,2,4,2,1,1,8,8,73000,10,3,8,1,1,1,1,0,4,1,1,2,1,6,12000,35,200000,2,5,2,2,2,2,67445f3d,48187,13102,2_Core,15359,3_Constraints
18724,187241,1872411,18724111,2,2,2,1,1,7,3,23000,6,4,10,1,1,1,3,0,4,1,1,1,1,4,3000,46,230000,2,5,6,2,2,2,882ad13e,48581,10283,3_Constraints,2404,4_FailSafe
124451,1244511,12445111,124451112,1,3,1,3,1,5,7,26000,7,3,7,1,1,2,6,0,1,2,1,2,1,6,1,24,250000,1,5,2,4,4,4,628b64a4,48581,2968,3_Constraints,9215,3_Constraints
19139,191391,1913911,19139111,2,5,1,2,1,5,4,37000,7,3,5,1,1,1,5,0,4,1,1,1,1,4,5000,24,150000,2,4,2,2,2,2,8b0adb8d,48869,2177,3_Constraints,2731,4_FailSafe
19275,192751,1927511,19275111,1,5,2,1,1,1,1,60000,12,3,7,1,1,1,7,0,4,1,1,1,4,4,24000,48,903897,1,7,7,2,2,2,c53769bd,48973,13977,3_Constraints,5670,3_Constraints
19448,194481,1944811,19448111,2,2,2,1,2,10,10,44000,8,4,8,1,1,2,5,0,4,1,1,1,1,5,7000,46,180000,2,5,2,4,4,4,8cfaad98,49104,2631,3_Constraints,8291,4_FailSafe
107718,1077181,10771811,107718112,2,3,1,1,1,4,5,12000,6,4,9,1,1,2,6,0,3,1,1,2,1,5,0,48,9999999,2,3,2,5,5,5,fdd4e376,49104,3806,3_Constraints,2165,4_FailSafe
7852,78521,785211,7852112,2,1,2,1,2,13,99,0,1,3,6,1,2,5,1,0,4,1,5,2,9,9,0,35,400000,3,0,9,2,2,2,9a0f3792,49104,4624,3_Constraints,2404,4_FailSafe
19461,194611,1946111,19461111,1,4,1,1,1,2,1,45000,9,3,5,6,1,2,7,0,4,1,1,1,1,4,6000,59,9999999,1,3,2,3,3,3,876910fa,49114,5536,4_FailSafe,15164,3_Constraints
84985,849851,8498511,84985112,2,5,2,1,1,13,99,0,2,4,11,1,1,1,5,0,1,8,4,2,9,9,0,59,650000,2,0,9,6,6,2,5d25dc08,49114,15162,4_FailSafe,5090,4_FailSafe
27329,273291,2732911,27329112,2,4,1,1,1,1,5,76000,10,2,10,2,1,1,9,1,1,2,1,2,1,4,12000,59,350000,1,4,2,2,2,2,7da9ab55,49114,12570,3_Constraints,7994,3_Constraints
19489,194891,1948911,19489111,2,6,2,1,1,8,99,0,7,1,4,1,1,1,7,0,4,1,4,1,9,9,0,46,40000,1,0,9,2,2,2,81f9d62d,49135,14556,3_Constraints,2969,3_Constraints
19538,195381,1953811,19538111,2,3,2,1,1,8,8,81000,11,3,10,1,1,2,4,0,4,1,1,1,1,4,18000,35,280000,1,3,2,3,3,3,52acb876,49175,12558,3_Constraints,13449,4_FailSafe
21816,218161,2181611,21816113,1,1,2,1,1,13,8,18000,5,5,6,4,2,4,5,0,1,2,1,2,1,4,0,48,360000,1,5,2,4,4,4,dcee518c,49175,15386,4_FailSafe,10417,4_FailSafe
19546,195461,1954611,19546111,2,1,1,1,2,8,5,5000,4,1,3,6,1,1,5,0,4,1,1,1,1,4,0,35,9999999,1,4,1,2,2,2,3ff2aeae,49183,2597,3_Constraints,15359,4_FailSafe
87968,879681,8796811,87968113,1,1,2,1,2,13,7,0,1,3,8,1,2,4,5,0,4,1,3,2,1,2,0,48,450000,2,0,2,4,4,4,a3209dd5,49183,9058,4_FailSafe,11336,4_FailSafe
19831,198311,1983111,19831111,1,4,2,1,1,8,3,53000,9,2,5,5,1,1,6,1,2,1,1,1,1,6,8000,35,9999999,1,7,2,2,2,2,9984ece4,49386,5716,2_Core,2780,3_Constraints
25268,252681,2526811,25268113,2,2,2,1,1,11,5,93000,11,2,6,1,2,4,6,0,4,1,1,2,1,6,19000,35,250000,2,5,2,3,3,3,584f2c01,49386,5467,3_Constraints,5524,3_Constraints
19959,199591,1995911,19959111,2,2,2,1,1,8,8,54000,9,2,8,1,1,2,1,0,4,1,1,1,1,4,11000,46,250000,3,7,2,3,3,3,292716f4,49480,5536,3_Constraints,13449,3_Constraints
82603,826031,8260311,82603112,1,3,2,1,1,13,99,0,2,3,7,1,2,5,5,0,4,1,5,2,9,9,0,48,9999999,2,0,9,3,3,3,b0f7ba66,49480,2421,3_Constraints,13449,4_FailSafe
92491,924911,9249111,92491113,2,2,2,1,1,13,99,0,2,3,8,1,2,4,1,0,3,1,3,2,9,9,0,35,160000,1,0,9,3,3,3,7739d4a1,49480,5536,3_Constraints,3176,3_Constraints
20000,200001,2000011,20000111,2,5,2,1,1,5,1,92000,12,5,11,1,1,2,6,0,1,2,1,1,1,4,19000,46,350000,1,5,2,4,4,4,dfd14fc5,49513,2968,4_FailSafe,10417,4_FailSafe
60632,606321,6063211,60632113,1,2,2,1,1,10,7,24000,6,2,3,5,2,4,4,0,1,2,1,2,1,4,0,35,9999999,1,6,2,3,3,3,6c520f37,49513,5536,3_Constraints,3176,3_Constraints
121273,1212731,12127311,121273113,1,1,1,1,2,5,2,15000,5,3,6,5,2,4,6,1,1,2,3,2,1,4,0,35,200000,2,0,5,4,4,4,c7f3d846,49513,9540,3_Constraints,8291,4_FailSafe
20080,200801,2008011,20080111,2,3,2,1,2,1,5,66000,10,2,10,1,1,2,3,0,4,1,1,1,1,4,9000,35,250000,1,5,2,3,3,3,cb8f4c45,49566,12558,3_Constraints,13449,4_FailSafe
84425,844251,8442511,84425112,1,3,1,1,1,3,99,0,8,5,10,1,1,2,6,0,1,3,4,2,9,9,1000,35,9999999,1,0,9,4,4,4,3094d097,49566,11778,3_Constraints,9215,3_Constraints
16992,169921,1699211,16992112,2,6,2,1,1,13,99,0,6,4,7,1,1,1,2,0,4,1,5,2,9,9,0,35,250000,1,0,9,2,2,2,2bea71f1,49566,14556,3_Constraints,2969,3_Constraints
20094,200941,2009411,20094111,2,6,1,1,1,13,99,1000,8,4,9,1,1,1,6,0,1,2,4,1,9,9,6000,35,330000,1,0,9,2,2,2,f13d7a7b,49573,6465,3_Constraints,2731,3_Constraints
20119,201191,2011911,20119111,1,3,2,1,1,8,1,55000,9,4,5,1,1,2,9,0,1,2,1,1,1,6,9000,35,500000,1,6,2,4,4,4,8356634e,49591,9058,3_Constraints,11336,2_Core
128954,1289541,12895411,128954113,2,2,2,1,2,8,8,35000,8,4,9,1,2,4,5,0,2,1,1,2,1,5,4000,35,450000,2,5,2,3,3,3,4946d511,49591,5536,3_Constraints,13449,3_Constraints
121846,1218461,12184611,121846112,1,4,1,2,1,13,9,18000,6,4,6,1,1,2,3,0,4,1,1,2,1,6,2000,24,200000,1,5,2,3,3,3,a159a9ff,49591,10796,4_FailSafe,15164,3_Constraints
85042,850421,8504211,85042112,2,3,2,3,1,8,3,68000,10,3,6,3,1,2,5,0,4,1,1,2,1,2,3000,46,9999999,1,5,2,5,5,5,db1abba9,49591,15050,4_FailSafe,2165,4_FailSafe
20413,204131,2041311,20413111,1,6,2,3,1,13,99,0,6,3,7,2,1,1,4,0,4,1,4,1,9,9,2000,24,200000,1,0,9,2,2,2,29c28ff2,49798,4790,3_Constraints,2969,3_Constraints
108700,1087001,10870011,108700113,2,1,2,1,2,88,99,6000,5,2,4,1,2,4,3,0,4,1,1,2,1,6,1000,46,9999999,2,5,2,6,7,7,42376e6d,49798,4887,3_Constraints,5090,4_FailSafe
20717,207171,2071711,20717111,1,3,1,1,1,13,1,70000,10,3,7,1,1,2,9,0,3,1,1,1,1,4,12000,48,9999999,1,7,2,4,4,4,0366594b,50015,2968,3_Constraints,9215,3_Constraints
94799,947991,9479911,94799112,2,5,1,3,1,3,6,49000,8,4,7,1,1,1,5,0,4,1,1,2,1,4,6000,24,459390,1,4,2,2,2,2,a65636c4,50015,7273,3_Constraints,2404,4_FailSafe
20744,207441,2074412,20744122,1,4,2,1,1,13,10,46000,9,3,7,1,1,2,1,0,1,2,1,1,1,6,9000,35,450000,1,5,2,5,5,4,3c54dc69,50033,8392,4_FailSafe,2165,4_FailSafe
108600,1086001,10860011,108600112,2,6,1,1,1,4,99,0,7,4,9,1,1,1,1,0,4,1,4,2,9,9,1000,35,210000,1,0,9,2,2,2,bddf3446,50033,6465,3_Constraints,5256,3_Constraints
20768,207681,2076811,20768111,1,3,2,1,1,8,3,140000,12,3,7,1,1,1,8,0,1,2,1,1,1,6,33000,35,450000,2,5,2,2,2,2,3cf1e467,50047,9345,3_Constraints,7994,4_FailSafe
113879,1138791,11387911,113879112,2,1,2,2,1,13,10,35000,8,4,7,1,2,5,2,0,4,1,1,2,1,6,7000,24,80000,2,5,2,3,3,3,83ec80d7,50047,5261,3_Constraints,328,4_FailSafe
20770,207701,2077011,20770111,2,2,1,1,2,4,2,25000,8,3,6,3,2,3,5,0,4,1,1,1,1,4,3000,35,190000,1,4,2,3,3,3,33e47541,50049,1966,4_FailSafe,5524,4_FailSafe
49342,493421,4934211,49342112,1,5,2,1,1,7,99,0,4,3,8,4,1,2,6,0,1,2,3,2,9,9,1,59,550000,2,0,9,3,3,3,063e8bae,50049,3112,3_Constraints,5524,4_FailSafe
92489,924891,9248911,92489112,2,4,2,1,1,13,8,47000,10,2,4,6,1,1,7,0,4,1,1,2,1,4,9000,48,9999999,1,5,5,2,2,2,2eeae9d8,50049,4218,3_Constraints,15359,3_Constraints
20784,207841,2078411,20784111,1,3,2,1,1,13,1,57000,9,5,9,1,1,2,5,0,4,1,1,1,1,5,9000,48,420000,2,5,2,4,4,4,7db22d23,50060,6289,3_Constraints,11336,3_Constraints
104188,1041881,10418811,104188112,2,2,1,3,2,5,7,5000,4,5,11,1,1,2,7,0,4,1,1,2,3,1,0,35,692840,1,5,9,4,4,4,f690a630,50060,11602,3_Constraints,11336,4_FailSafe
20824,208241,2082411,20824111,2,5,2,1,1,13,8,48000,8,3,6,1,1,2,6,0,2,1,2,1,4,2,5000,48,500000,1,0,2,3,3,3,40c0c732,50088,3112,3_Constraints,13449,4_FailSafe
19252,192521,1925211,19252112,1,4,1,1,1,8,3,20000,6,2,3,2,1,2,9,0,1,2,1,2,1,6,2000,35,250000,1,5,2,3,3,3,f40e6aab,50088,10167,4_FailSafe,15164,3_Constraints
92406,924061,9240611,92406112,2,5,1,1,1,1,99,-4000,8,4,9,1,1,1,6,0,1,2,4,2,9,9,9000,46,380000,1,0,9,2,2,2,ff1f7ba6,50088,2177,3_Constraints,2780,4_FailSafe
20906,209061,2090611,20906111,2,4,2,3,1,5,1,110000,12,5,11,1,1,2,3,0,4,1,1,1,4,4,39000,24,459390,1,3,2,5,5,5,a3625389,50146,15050,4_FailSafe,2165,4_FailSafe
129335,1293351,12933511,129335113,2,1,2,1,1,13,8,24000,6,3,10,1,2,4,5,0,4,1,1,2,1,4,2000,10,120000,1,5,2,4,4,4,ce696aca,50146,11778,4_FailSafe,11336,4_FailSafe
21240,212401,2124011,21240111,1,6,2,3,1,13,7,1000,8,2,5,5,1,1,6,1,1,2,1,1,5,1,4000,24,330000,1,1,9,2,2,2,2252e85d,50394,14556,3_Constraints,2969,3_Constraints
86801,868011,8680111,86801112,2,4,1,3,1,1,5,85000,11,3,8,1,1,2,4,0,4,1,1,2,1,4,16000,35,180000,2,4,2,3,3,3,d3f5ff63,50394,5467,4_FailSafe,15164,3_Constraints
21264,212641,2126412,21264122,1,5,2,1,1,4,2,49000,9,3,5,3,1,2,5,0,1,2,1,1,1,1,3000,35,300000,1,5,9,5,5,4,c677b4ca,50414,7561,4_FailSafe,2165,4_FailSafe
101869,1018691,10186912,101869124,1,7,1,1,1,7,7,16000,6,2,3,3,1,1,6,1,1,3,1,2,1,4,2000,59,9999999,1,5,6,4,4,2,bbf11da9,50414,2631,4_FailSafe,11336,4_FailSafe
26977,269771,2697711,26977113,1,1,1,1,2,13,99,0,1,3,5,1,2,4,7,0,1,2,3,2,9,9,0,35,500000,3,0,9,3,3,3,276283e9,50414,10394,4_FailSafe,13449,4_FailSafe
37074,370741,3707411,37074112,1,5,2,1,1,8,8,37000,7,1,2,5,2,5,4,0,1,2,1,2,1,4,5000,35,9999999,1,5,2,2,2,2,158acc36,50414,7875,3_Constraints,10648,3_Constraints
83963,839631,8396311,83963112,2,3,1,1,1,4,99,0,2,4,9,1,1,2,4,0,3,1,4,2,9,9,0,35,190000,1,0,9,4,4,4,47409754,50414,15386,3_Constraints,9215,3_Constraints
21352,213521,2135211,21352111,2,3,1,1,1,13,7,8000,7,3,6,5,2,3,5,0,4,1,4,1,1,5,0,35,9999999,1,0,6,5,5,5,0e845343,50479,3806,3_Constraints,2165,4_FailSafe
35421,354211,3542111,35421112,1,3,2,1,1,8,7,32000,7,1,4,6,1,1,6,0,4,1,1,2,1,4,1,35,9999999,1,5,2,2,2,2,3cea6a75,50479,9345,3_Constraints,11506,4_FailSafe
122188,1221881,12218811,122188111,2,3,1,1,1,8,8,44000,8,3,8,1,2,5,6,0,4,1,1,2,1,4,6000,10,9999999,1,5,2,2,2,2,bea350e1,50479,12067,4_FailSafe,15359,4_FailSafe
21499,214991,2149911,21499111,2,4,2,1,1,8,8,150000,12,4,7,1,1,2,9,0,4,1,1,1,1,5,35000,48,849535,2,5,2,3,3,3,f064f0e7,50577,9047,3_Constraints,7129,3_Constraints
7212,72121,721211,7212112,1,5,1,1,1,4,5,1000,2,5,6,1,1,1,4,0,1,2,1,2,4,4,0,35,650000,2,7,2,2,2,2,0f60a3c2,50577,7273,3_Constraints,11071,4_FailSafe
21543,215431,2154311,21543111,1,3,2,1,1,8,99,27000,6,3,7,3,1,2,7,0,1,2,1,1,1,8,4000,24,9999999,1,5,8,5,5,5,d906a774,50614,7561,4_FailSafe,2165,4_FailSafe
5969,59691,596911,5969112,1,1,2,2,2,13,7,15000,5,3,8,2,2,5,5,0,4,1,1,2,1,6,0,24,200000,2,4,2,3,3,3,8eae50a3,50614,5261,3_Constraints,7129,4_FailSafe
131867,1318671,13186711,131867112,2,5,1,3,1,10,99,26000,8,5,11,1,1,2,8,0,4,1,4,2,9,9,4000,48,420000,1,0,9,6,4,4,06862fb9,50614,4887,4_FailSafe,5090,4_FailSafe
3076,30761,307611,3076113,2,1,2,1,1,13,99,0,1,4,11,1,2,4,7,0,4,1,5,2,9,9,0,46,538591,1,0,9,4,4,4,b1ea5a65,50614,3851,4_FailSafe,9215,4_FailSafe
81981,819811,8198111,81981113,1,1,1,1,2,13,7,0,1,2,5,1,2,4,2,0,4,1,3,2,1,4,0,35,400000,1,0,7,4,4,4,abe3ffdc,50614,9540,3_Constraints,8291,4_FailSafe
21634,216341,2163411,21634111,2,2,2,2,1,13,8,59000,10,3,6,1,1,1,6,0,4,1,1,1,1,1,15000,24,120000,2,5,9,2,2,2,a583abcf,50683,10283,3_Constraints,5256,4_FailSafe
7412,74121,741212,7412123,2,7,2,1,1,13,8,160000,12,4,10,1,1,2,7,0,4,1,1,2,1,6,44000,59,350000,1,5,2,5,5,4,c064d558,50683,3806,4_FailSafe,2165,4_FailSafe
21642,216421,2164213,21642133,2,7,2,1,1,8,99,96000,11,4,5,1,1,2,6,0,1,2,1,1,1,6,22000,35,210000,2,5,2,6,7,5,ba9bba7e,50690,4887,4_FailSafe,5090,4_FailSafe
50113,501131,5011311,50113112,1,5,1,1,1,13,99,0,2,3,5,1,1,1,6,0,1,2,4,2,9,9,0,48,350000,1,0,9,2,2,2,d5a217c4,50690,7273,3_Constraints,2731,4_FailSafe
36319,363191,3631911,36319113,1,1,1,3,2,88,7,0,1,5,6,1,2,4,10,0,4,1,1,2,1,8,0,24,500000,1,2,8,6,6,6,d9db0611,50690,15162,4_FailSafe,5090,4_FailSafe
38016,380161,3801611,38016112,2,5,2,1,1,13,99,0,4,4,9,1,2,5,4,0,4,1,4,2,9,9,0,35,150000,1,0,9,2,2,2,698bd3a1,50690,7875,3_Constraints,5670,3_Constraints
49135,491351,4913511,49135112,2,3,2,1,1,13,10,0,2,3,7,1,2,5,3,0,4,1,1,2,1,4,0,35,180000,3,5,2,2,2,2,eb943848,50690,9345,3_Constraints,5256,4_FailSafe
14863,148631,1486312,14863126,1,1,2,1,1,13,99,2000,2,5,9,1,2,4,10,0,1,2,5,2,9,9,0,35,450000,1,0,9,6,7,4,baf8e8d2,50690,4887,3_Constraints,5090,4_FailSafe
85484,854841,8548411,85484114,1,2,1,1,1,88,99,33000,7,3,8,1,2,4,6,0,1,2,1,2,1,6,3000,24,230000,1,5,2,5,5,5,71b6df9e,50714,7561,4_FailSafe,2165,4_FailSafe
96975,969751,9697511,96975112,2,6,2,3,1,5,99,0,4,4,8,1,1,1,5,0,4,1,4,2,9,9,1000,24,230000,1,0,9,2,2,2,66c89084,50714,15107,3_Constraints,2969,3_Constraints
21711,217111,2171111,21711111,1,5,2,2,1,13,99,0,3,2,4,6,1,1,7,0,4,1,4,1,9,9,0,24,9999999,1,0,9,2,2,2,86feeb76,50737,7875,3_Constraints,2404,3_Constraints
17954,179541,1795412,17954126,1,2,1,1,1,13,99,0,2,5,7,6,1,2,8,0,1,3,5,2,9,9,0,35,500000,2,0,9,6,7,3,57eff4ff,50737,14374,4_FailSafe,5090,4_FailSafe
21982,219821,2198211,21982111,2,5,2,1,1,7,1,96000,11,4,11,1,1,2,4,0,2,1,1,1,1,5,18000,59,997622,2,4,6,3,3,3,a2e3e252,50933,9986,3_Constraints,3176,4_FailSafe
62369,623691,6236912,62369124,2,3,1,1,1,5,99,33000,8,1,5,1,1,2,6,0,4,1,1,2,1,4,5000,10,270000,1,3,7,6,6,4,a00895b4,50933,14374,4_FailSafe,5090,4_FailSafe
7617,76171,761711,7617113,2,1,2,1,2,13,99,0,3,3,7,1,2,4,1,0,4,1,4,2,9,9,0,35,260000,2,0,9,3,3,3,8c8380a0,50933,5261,3_Constraints,5524,4_FailSafe
22067,220671,2206711,22067111,2,3,1,1,2,13,2,0,5,4,10,1,3,3,2,0,4,1,1,1,1,4,0,35,160000,1,5,2,4,4,4,1165dcc0,50997,11778,3_Constraints,9215,3_Constraints
35293,352931,3529311,35293114,2,1,2,3,2,13,5,2000,3,3,5,1,2,4,4,0,1,1,1,2,1,5,0,35,270000,2,4,2,4,4,4,d464ee5d,50997,6289,4_FailSafe,11336,4_FailSafe
125018,1250181,12501811,125018112,1,3,2,1,2,10,5,0,7,1,2,3,1,2,5,0,1,3,1,2,1,4,0,48,9999999,1,5,2,4,4,4,e35c39f4,50997,9058,3_Constraints,11336,3_Constraints
76918,769181,7691811,76918114,2,1,2,3,1,9,6,12000,5,2,4,1,2,4,2,0,4,1,1,2,1,5,0,35,120000,1,4,2,5,5,5,b0f78154,50997,7561,2_Core,2165,3_Constraints
22411,224111,2241111,22411111,2,3,1,2,1,13,99,0,3,3,7,2,1,2,5,0,4,1,5,1,9,9,1,24,120000,1,0,9,4,4,4,d13e95d8,51243,2968,3_Constraints,9215,3_Constraints
36852,368521,3685211,36852114,2,1,2,1,2,13,8,6000,3,4,8,1,2,4,6,0,4,1,1,2,1,6,0,10,120000,2,5,5,5,5,5,0a61a323,51243,7561,3_Constraints,2165,3_Constraints
96018,960181,9601811,96018112,1,3,1,1,1,5,6,15000,4,4,9,3,1,2,7,0,1,8,4,2,6,1,0,35,500000,1,0,9,5,5,5,e9968dfb,51243,8392,3_Constraints,2165,4_FailSafe
22679,226791,2267911,22679111,1,2,2,1,1,1,5,4000,3,4,10,3,1,2,4,0,2,8,1,1,1,4,0,48,9999999,1,5,2,5,5,5,fdf7999a,51436,15050,4_FailSafe,2165,4_FailSafe
80034,800341,8003411,80034115,1,1,2,3,2,13,99,0,1,3,6,6,2,4,4,0,2,1,5,2,9,9,0,24,9999999,1,0,9,5,5,5,e301b82c,51436,7561,3_Constraints,2165,3_Constraints
41365,413651,4136511,41365112,2,4,1,2,1,4,5,67000,10,4,11,1,1,2,6,0,4,1,1,2,1,4,14000,24,180000,1,4,2,5,5,5,4bd747c7,51436,7561,4_FailSafe,2165,4_FailSafe
127162,1271621,12716211,127162112,1,4,1,1,1,13,2,50000,9,3,8,1,1,1,7,0,3,1,1,2,1,4,9000,48,400000,1,5,2,2,2,2,e3570ecf,51436,12570,3_Constraints,7994,3_Constraints
22847,228471,2284711,22847111,2,4,2,1,1,4,7,29000,6,3,7,1,1,1,6,0,1,3,1,1,1,6,4000,35,350000,1,5,2,2,2,2,f9b2b048,51561,5716,2_Core,15359,3_Constraints
22924,229241,2292411,22924111,2,5,2,1,1,8,99,0,8,4,9,1,1,1,8,0,3,1,4,1,9,9,10000,46,350000,1,0,9,2,2,2,c1662d0c,51622,7875,3_Constraints,2404,3_Constraints
16179,161791,1617911,16179112,2,6,1,2,1,13,99,0,4,2,4,5,1,1,6,0,4,1,4,2,9,9,1,24,9999999,1,0,9,2,2,2,d96bab31,51622,4727,3_Constraints,5256,3_Constraints
22979,229791,2297911,22979111,1,2,1,1,1,2,5,8000,4,3,4,5,1,2,5,0,1,2,1,1,1,4,0,35,9999999,2,5,6,3,3,3,4ee30a00,51664,7323,4_FailSafe,3176,4_FailSafe
84430,844301,8443011,84430112,1,1,1,1,1,13,7,1000,2,3,5,1,2,5,1,0,4,1,1,2,1,2,0,35,460000,1,1,6,2,2,2,5a1cc711,51664,2597,3_Constraints,11071,4_FailSafe
23154,231541,2315411,23154111,2,6,2,3,1,8,99,0,5,2,4,6,1,1,9,0,4,1,4,1,9,9,0,24,9999999,1,0,9,2,2,2,a9924f81,51783,14556,3_Constraints,11506,3_Constraints
88075,880751,8807511,88075115,1,1,2,1,2,88,99,0,3,5,7,2,2,4,5,0,2,1,5,2,9,9,0,35,300000,2,0,9,6,7,7,e17630fb,51783,4887,3_Constraints,5090,4_FailSafe
23381,233811,2338111,23381111,1,5,2,1,1,11,7,24000,6,2,3,6,1,2,9,1,1,3,1,1,1,4,2000,48,320000,1,4,6,4,4,4,488071e0,51959,11602,4_FailSafe,10417,4_FailSafe
