HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
56537,565371,5653711,565371102,2,1,1,2,2,3,5,8000,3,2,2,2,1,1,3,9,4,1,3,2,1,5,0,24,0,1,0,2,2,2,2,3971617d,87504,1224.0,3_Constraints,5388.0,3_Constraints
87401,874011,8740111,874011103,2,1,1,2,2,13,7,8000,3,2,3,1,1,3,3,0,4,1,1,2,1,5,0,24,70000,1,2,5,4,4,4,f5adcdc3,46141,14565.0,3_Constraints,16222.0,3_Constraints
23665,236651,2366511,236651102,2,2,1,1,1,5,2,41000,8,2,4,1,2,1,3,0,4,1,1,2,1,5,7000,46,170000,1,5,2,2,2,2,644bc924,83627,15258.0,3_Constraints,12642.0,3_Constraints
92503,925031,9250311,925031102,2,3,1,2,1,1,7,19000,6,2,3,1,1,1,2,0,4,1,1,2,1,5,1000,10,50000,2,4,2,2,2,2,ff68f59b,100930,3031.0,3_Constraints,1539.0,3_Constraints
63417,634171,6341711,634171101,2,1,1,1,1,5,2,7000,6,2,3,3,1,2,3,9,3,1,4,1,1,4,0,46,0,3,0,2,1,1,1,80d366e3,19136,164.0,3_Constraints,12856.0,3_Constraints
70926,709261,7092611,709261102,1,6,1,2,2,13,99,0,5,2,2,2,2,1,2,9,4,1,4,2,9,9,1,24,0,1,0,9,2,2,2,b9666e9e,58358,1233.0,3_Constraints,1850.0,3_Constraints
123562,1235621,12356211,1235621102,2,4,1,2,1,5,9,13000,5,2,4,1,2,1,2,0,2,1,1,2,2,1,1,24,120000,1,6,9,3,3,3,6540cb8f,70747,16503.0,3_Constraints,18057.0,3_Constraints
91591,915911,9159111,915911103,2,1,2,3,2,6,7,6000,3,3,4,1,1,3,2,0,4,1,1,2,1,4,0,24,150000,1,1,6,5,5,5,3245ce57,37608,6402.0,4_FailSafe,18743.0,3_Constraints
31986,319861,3198611,319861101,2,5,2,3,1,13,99,0,4,2,2,1,3,6,1,9,4,1,4,3,9,9,0,24,0,1,0,9,2,1,1,8778938a,111182,2171.0,3_Constraints,19537.0,3_Constraints
107168,1071681,10716812,1071681204,1,1,2,1,2,13,8,1000,3,2,2,2,1,3,3,1,1,2,1,2,1,4,0,35,270000,1,5,2,4,4,3,08575ddb,64700,12902.0,3_Constraints,15404.0,3_Constraints
36053,360531,3605311,360531104,1,1,1,1,1,13,2,16000,5,3,4,1,1,3,3,0,4,1,1,2,1,4,1000,46,270000,1,3,2,4,4,4,8f4a8ede,44802,4248.0,3_Constraints,4030.0,3_Constraints
81477,814771,8147711,814771101,2,4,2,2,1,13,4,47000,8,3,3,1,2,1,2,0,4,1,1,1,1,7,10000,24,180000,1,5,2,3,3,3,4d347d0b,85677,11663.0,3_Constraints,17832.0,3_Constraints
16782,167821,1678211,167821101,1,2,1,1,1,8,5,50000,9,2,2,2,1,1,2,9,4,1,1,1,1,5,9000,48,0,2,7,2,2,2,2,b2476afe,47211,3674.0,2_Core,7051.0,3_Constraints
91698,916981,9169811,916981102,1,1,2,3,2,13,7,3000,2,2,2,2,1,4,1,9,4,1,4,2,1,4,0,24,0,1,0,7,2,2,2,87075a98,78808,8102.0,3_Constraints,17588.0,3_Constraints
45551,455511,4555111,455511102,1,2,1,1,1,1,2,12000,6,2,3,3,2,1,4,0,1,2,1,2,1,4,0,35,260000,1,5,2,2,2,2,e2dbd731,40964,8027.0,3_Constraints,16114.0,3_Constraints
123948,1239481,12394811,1239481101,1,6,1,1,1,1,99,0,4,1,1,2,3,5,2,9,1,2,4,3,9,9,0,35,0,2,0,9,1,1,1,9ff8c1ab,37092,7230.0,3_Constraints,15168.0,3_Constraints
74817,748171,7481711,748171101,2,4,2,3,1,13,7,34000,7,2,2,2,1,5,4,9,4,1,1,3,1,6,6000,24,0,1,4,2,1,1,1,7545f61f,22567,17928.0,3_Constraints,6872.0,2_Core
99986,999861,9998611,999861101,2,5,2,2,1,13,8,26000,7,2,2,1,2,5,1,0,4,1,1,3,1,2,3000,24,90000,1,5,2,1,1,1,73e38522,30002,6357.0,3_Constraints,11938.0,3_Constraints
83546,835461,8354611,835461101,2,6,1,1,1,13,7,3000,6,2,2,2,3,5,2,9,2,1,4,3,1,4,2000,35,0,1,0,2,1,1,1,14a97767,25111,7230.0,3_Constraints,15786.0,3_Constraints
112813,1128131,11281311,1128131102,1,3,1,1,1,4,5,61000,12,3,4,1,2,1,3,0,3,1,2,2,1,4,29000,46,400000,2,0,2,2,2,2,d7d0b2e1,47241,3031.0,3_Constraints,18396.0,3_Constraints
111336,1113362,11133622,1113362202,2,1,1,1,2,10,4,0,2,2,3,1,1,6,4,9,4,1,1,3,1,4,0,10,0,1,4,2,2,1,1,5b69bdbe,113381,7346.0,2_Core,5388.0,3_Constraints
1724,17241,172411,17241102,2,4,2,1,1,13,99,0,4,2,2,1,2,1,1,0,4,1,4,2,9,9,0,35,140000,1,0,9,3,3,3,e4becc02,101129,11663.0,3_Constraints,17832.0,3_Constraints
102283,1022831,10228311,1022831102,2,5,1,1,1,13,99,1000,2,1,2,1,2,1,1,0,1,2,5,2,9,9,0,48,190000,2,0,9,2,2,2,b5bdd499,41508,4587.0,3_Constraints,1966.0,3_Constraints
56038,560381,5603811,560381101,1,4,1,1,1,13,99,0,7,2,3,1,3,2,2,0,1,2,4,1,9,9,1000,35,300000,1,0,9,3,3,3,a2b0a3e4,70511,9968.0,3_Constraints,6020.0,3_Constraints
120723,1207231,12072311,1207231103,2,1,1,1,1,13,7,9000,3,2,3,1,1,3,4,0,4,1,1,2,1,6,1,46,220000,1,4,2,3,3,3,427bc0b9,45558,18655.0,3_Constraints,16010.0,3_Constraints
96254,962541,9625411,962541102,2,5,1,1,1,10,99,0,1,2,2,1,2,1,2,0,4,1,4,2,9,9,0,48,40000,1,0,9,2,2,2,66bfae6a,80922,17775.0,3_Constraints,11154.0,3_Constraints
64370,643701,6437011,643701101,1,5,1,1,1,13,99,0,3,2,3,3,3,2,2,1,1,2,4,1,9,9,0,35,140000,3,0,9,2,2,2,ef55da46,75442,11631.0,3_Constraints,13433.0,3_Constraints
113950,1139501,11395011,1139501102,1,3,1,2,1,5,99,2000,6,2,3,3,1,4,2,0,4,1,5,2,9,9,2000,24,130000,2,0,9,2,2,2,24278f26,41194,12918.0,3_Constraints,16766.0,3_Constraints
26192,261921,2619211,261921101,1,5,1,1,1,13,2,32000,7,2,3,3,3,5,2,1,1,2,1,3,1,4,5000,35,250000,2,5,2,1,1,1,f29a93dc,7928,3606.0,3_Constraints,13972.0,2_Core
62503,625031,6250311,625031101,1,5,2,3,1,5,1,0,4,2,3,1,1,1,2,0,4,1,1,1,3,5,2000,24,150000,2,4,2,5,5,5,e9758982,74335,16253.0,4_FailSafe,9014.0,3_Constraints
26554,265541,2655411,265541101,1,3,1,2,1,13,10,24000,7,2,2,2,1,2,1,9,4,1,1,1,1,4,1000,24,0,1,5,5,3,3,3,0778c5ba,53030,10053.0,3_Constraints,6072.0,2_Core
93858,938581,9385811,938581101,2,3,1,1,1,7,3,47000,8,2,2,2,3,4,1,9,4,1,1,2,1,4,8000,10,0,1,4,2,2,2,2,4ca48543,54788,5106.0,3_Constraints,1095.0,2_Core
100767,1007671,10076711,1007671101,2,2,1,1,1,13,7,0,2,3,4,2,2,1,2,9,3,1,1,1,1,4,0,48,0,3,3,2,2,2,2,2c95e5a8,97247,15258.0,3_Constraints,7068.0,3_Constraints
56740,567401,5674011,567401102,1,4,2,1,1,8,8,87000,11,3,3,1,2,1,2,0,4,1,1,2,1,4,16000,46,926660,1,7,2,2,2,2,f6150d2f,71261,4269.0,3_Constraints,16566.0,3_Constraints
16767,167671,1676711,167671101,1,5,2,1,1,6,99,2000,6,2,3,3,2,1,3,1,4,1,4,1,9,9,11000,48,400000,1,0,9,2,2,2,47386bce,47203,4673.0,3_Constraints,1796.0,3_Constraints
26242,262421,2624211,262421102,2,4,1,1,1,8,10,16000,5,2,3,3,2,1,2,0,1,2,1,2,1,5,1000,35,170000,2,5,2,3,3,3,02e5530e,65175,7064.0,3_Constraints,3309.0,3_Constraints
47099,470991,4709911,470991102,2,1,1,1,2,13,7,8000,4,2,3,1,1,4,3,0,4,1,1,2,1,7,0,46,200000,1,2,2,3,3,3,a2574097,50129,18655.0,3_Constraints,457.0,3_Constraints
56384,563841,5638411,563841102,2,3,1,1,1,13,99,0,4,2,3,3,2,1,4,9,1,3,5,2,9,9,0,35,0,1,0,9,4,4,4,26dc6186,49097,18200.0,3_Constraints,4414.0,3_Constraints
73214,732141,7321411,732141101,2,6,2,1,1,8,99,0,9,2,3,1,2,1,2,0,4,1,4,1,9,9,11000,10,180000,1,0,9,2,2,2,4d1e9eb6,80681,18109.0,3_Constraints,2946.0,3_Constraints
110288,1102881,11028811,1102881101,1,4,2,3,1,5,8,28000,6,3,4,1,2,1,3,0,2,1,2,1,3,1,2000,24,685092,1,0,9,3,3,3,fe5018b7,102957,11663.0,3_Constraints,12929.0,3_Constraints
21422,214221,2142211,214221101,1,2,1,3,1,4,2,54000,9,2,2,2,3,5,1,9,2,1,1,3,1,4,11000,24,0,2,4,6,1,1,1,fd23be66,6450,7376.0,2_Core,16556.0,2_Core
55282,552821,5528211,552821101,2,4,2,1,1,8,3,73000,10,2,2,1,2,1,2,0,4,1,2,1,1,4,16000,46,120000,2,0,5,2,2,2,818c2ae9,70063,16116.0,3_Constraints,16622.0,3_Constraints
74494,744941,7449412,744941202,2,2,2,1,1,8,8,24000,6,3,4,1,2,1,2,0,4,1,1,1,1,2,3000,10,100000,3,6,2,3,3,2,a1bf6f1f,81446,5891.0,2_Core,16938.0,3_Constraints
45276,452761,4527611,452761103,2,3,1,1,1,10,2,32000,7,3,4,1,3,3,2,0,4,1,2,2,1,4,4000,10,410405,1,0,2,3,3,3,e7335eaa,77585,10053.0,3_Constraints,16084.0,3_Constraints
95216,952161,9521611,952161101,2,5,2,2,1,13,99,1,5,2,2,1,2,1,2,0,4,1,4,1,9,9,1,24,50000,1,0,9,2,2,2,6c1064fd,93937,18719.0,3_Constraints,18924.0,3_Constraints
111441,1114411,11144111,1114411101,2,5,2,3,1,13,99,0,3,1,1,2,1,5,2,9,4,1,4,3,9,9,0,24,0,2,0,9,1,1,1,2af895da,33381,17722.0,3_Constraints,2391.0,3_Constraints
27615,276151,2761511,276151101,1,4,2,1,1,13,7,0,2,3,4,2,3,2,3,0,1,2,1,1,1,4,0,46,360000,1,7,6,3,3,1,58cbb4b0,53662,11663.0,3_Constraints,3623.0,3_Constraints
99807,998071,9980711,998071103,2,1,2,1,2,13,99,0,2,2,2,1,1,3,2,0,4,1,3,2,9,9,0,46,1,3,0,9,3,3,3,9b57f5e3,102053,13882.0,3_Constraints,8823.0,3_Constraints
16081,160811,1608111,160811102,1,6,1,2,1,4,99,0,4,2,4,1,2,1,2,0,4,1,5,2,9,9,1,24,100000,1,0,9,2,2,2,124f5a91,63736,1233.0,3_Constraints,15703.0,3_Constraints
42170,421701,4217011,421701103,2,1,2,2,1,5,7,12000,4,3,4,1,1,3,3,0,4,1,1,2,1,4,0,24,10000,1,5,2,4,4,4,e3f34af0,81758,15884.0,3_Constraints,4873.0,3_Constraints
115763,1157631,11576312,1157631204,2,3,2,1,1,8,8,2000,2,3,3,1,1,3,1,0,4,1,2,2,2,2,0,35,180000,2,0,2,4,4,3,41fd2b26,72446,15774.0,3_Constraints,19482.0,3_Constraints
96543,965431,9654311,965431102,1,6,1,1,1,13,99,0,6,2,3,2,2,1,2,1,1,2,4,2,9,9,4000,35,170000,1,0,9,3,3,3,185960c7,99540,3698.0,3_Constraints,6727.0,3_Constraints
103521,1035211,10352111,1035211102,1,3,1,3,1,13,2,38000,7,2,4,3,3,1,3,0,3,1,1,2,1,6,3000,24,140000,1,4,2,3,3,3,954006f2,59705,15878.0,3_Constraints,19208.0,2_Core
61050,610501,6105011,610501102,2,2,1,1,1,13,1,41000,8,2,3,1,2,1,1,0,3,1,1,2,1,6,7000,35,280000,2,6,2,2,2,2,d058c3cf,69364,3674.0,3_Constraints,18208.0,3_Constraints
54793,547931,5479311,547931101,2,7,2,1,1,8,99,0,7,2,2,2,2,1,3,1,1,2,4,1,9,9,4000,46,536203,1,0,9,2,2,2,d9a8a10d,69795,11146.0,3_Constraints,5966.0,3_Constraints
103300,1033001,10330011,1033001101,2,2,1,1,1,13,1,46000,8,3,3,1,2,1,4,0,4,1,1,1,3,5,8000,35,590894,1,5,2,2,2,2,15d10604,98748,8056.0,3_Constraints,12642.0,3_Constraints
15104,151041,1510411,151041101,2,1,2,1,1,9,99,40000,8,2,2,1,1,1,3,9,4,1,5,1,9,9,8000,46,0,1,0,9,2,2,2,634d88d5,46201,15227.0,3_Constraints,17588.0,3_Constraints
5765,57651,576511,57651101,2,2,2,1,1,8,1,44000,8,2,3,1,2,1,3,0,4,1,3,1,1,6,7000,10,150000,1,0,2,2,2,2,4875f847,40587,18164.0,3_Constraints,6799.0,3_Constraints
97945,979451,9794511,979451103,1,4,2,3,1,5,2,96000,12,2,4,1,1,3,2,0,2,1,1,2,1,4,32000,24,200000,1,5,2,3,3,3,3b114291,43516,11663.0,3_Constraints,12929.0,2_Core
117975,1179751,11797511,1179751102,2,5,1,2,1,3,5,16000,5,2,3,1,2,1,3,0,4,1,1,2,1,4,1000,24,110000,2,2,7,2,2,2,95f40730,91766,550.0,3_Constraints,13433.0,2_Core
84617,846171,8461711,846171101,2,2,2,1,1,5,1,50000,9,3,4,1,2,1,4,0,4,1,1,1,3,2,13000,10,210000,1,6,2,2,2,2,d4c50393,87536,7920.0,3_Constraints,15241.0,2_Core
107703,1077031,10770311,1077031102,2,3,1,3,1,13,5,17000,6,3,3,1,2,1,3,0,4,1,1,2,1,5,2000,10,160000,1,4,2,3,3,3,2010b93b,67518,17685.0,3_Constraints,18649.0,3_Constraints
32346,323462,3234622,323462202,2,2,2,3,1,13,1,25000,6,3,3,2,1,6,1,9,4,1,1,3,1,4,3000,35,0,1,5,6,4,1,1,241de1f0,107576,16899.0,3_Constraints,12261.0,3_Constraints
62856,628561,6285611,628561102,2,2,1,1,2,9,3,9000,6,1,1,2,2,1,2,9,2,1,1,2,1,5,2000,48,0,2,5,2,2,2,2,26de39d8,90087,8056.0,3_Constraints,7068.0,3_Constraints
29072,290721,2907211,290721101,2,3,2,1,1,13,7,27000,6,2,4,1,2,1,4,0,4,1,1,1,1,6,4000,46,140000,1,7,2,2,2,2,0e6eedf5,54514,1686.0,3_Constraints,91.0,3_Constraints
53175,531751,5317511,531751102,2,3,1,2,1,13,7,0,3,1,1,1,2,1,2,0,4,1,1,2,1,5,0,24,30000,2,5,4,5,5,5,b694d678,75494,6402.0,3_Constraints,17786.0,3_Constraints
40364,403641,4036411,403641101,2,5,1,3,1,13,7,27000,6,1,1,2,3,5,3,1,4,1,1,3,1,4,4000,24,90000,1,3,2,1,1,1,8b1558d4,12146,3606.0,3_Constraints,13099.0,2_Core
52046,520461,5204611,520461102,2,1,1,2,1,13,99,0,1,3,3,2,1,4,1,9,4,1,5,2,9,9,0,24,0,1,0,9,2,2,2,2a9fb4cf,88236,3443.0,3_Constraints,6880.0,3_Constraints
18363,183631,1836311,183631101,2,3,2,1,1,8,4,50000,8,2,4,1,2,1,3,0,4,1,1,1,1,5,9000,46,300000,1,5,2,2,2,2,9eb53212,48131,9160.0,3_Constraints,1307.0,3_Constraints
104605,1046051,10460511,1046051101,2,2,2,1,1,3,8,27000,7,1,1,2,1,5,3,9,4,1,1,3,1,2,5000,46,0,1,8,2,1,1,1,3176352e,31408,19529.0,4_FailSafe,3819.0,3_Constraints
112532,1125321,11253211,1125321101,2,3,1,1,1,10,4,21000,6,2,3,1,1,5,1,9,4,1,1,3,1,4,1000,35,0,1,4,2,1,1,1,d1257b5d,33711,7777.0,3_Constraints,1896.0,3_Constraints
124305,1243051,12430511,1243051101,2,2,1,3,1,10,5,59000,10,1,1,2,1,5,3,9,1,3,1,3,1,2,11000,35,0,3,1,2,1,1,1,573f70dc,37203,17315.0,3_Constraints,2605.0,3_Constraints
17833,178331,1783311,178331101,2,4,2,1,1,8,1,140000,12,3,3,1,2,1,2,0,2,1,1,1,1,5,51000,35,590894,1,9,2,4,4,4,abf4ec3c,47840,10449.0,3_Constraints,9075.0,3_Constraints
56107,561071,5610711,561071102,1,2,1,1,2,5,5,30000,7,2,3,3,2,1,2,0,1,3,1,2,1,6,2000,35,270000,1,4,6,2,2,2,7dda3860,51012,14597.0,3_Constraints,16114.0,3_Constraints
32167,321671,3216711,321671101,1,3,1,1,1,13,1,56000,9,2,2,3,3,1,4,1,4,1,1,1,1,4,11000,46,190000,1,7,2,2,2,2,659499d4,56357,12918.0,3_Constraints,16766.0,3_Constraints
46427,464271,4642711,464271101,2,1,1,2,2,3,4,3000,2,1,1,2,1,5,1,9,4,1,4,3,1,6,0,24,0,2,0,7,1,1,1,9915a6c3,13923,164.0,3_Constraints,14534.0,3_Constraints
1041,10411,104111,10411101,2,3,2,1,1,8,8,50000,9,3,4,1,2,1,2,0,2,1,1,1,1,6,10000,35,350000,2,8,2,2,2,2,f70c3671,37842,9160.0,3_Constraints,14647.0,3_Constraints
63234,632341,6323411,632341102,2,5,2,2,2,8,8,87000,11,3,4,1,2,1,2,0,4,1,1,2,1,4,19000,24,90000,1,5,2,3,3,3,87f65ac7,51216,16042.0,3_Constraints,18966.0,3_Constraints
13400,134001,1340011,134001101,2,4,2,2,1,5,2,85000,11,2,2,2,3,5,3,9,4,1,1,3,1,4,14000,24,0,1,5,2,1,1,1,03a44ffb,4106,10712.0,3_Constraints,4861.0,2_Core
96115,961151,9611511,961151104,2,1,2,1,1,13,7,17000,5,3,4,1,1,3,3,0,4,1,1,2,1,4,1000,35,330000,1,6,2,3,3,3,27fc6a81,40278,13882.0,3_Constraints,11329.0,3_Constraints
11227,112271,1122711,112271101,1,5,1,1,1,10,99,0,7,2,2,2,3,5,2,1,1,2,4,3,9,9,6000,35,230000,1,0,9,1,1,1,b444aaa1,3475,3606.0,2_Core,14841.0,3_Constraints
86904,869041,8690411,869041101,2,2,2,1,1,8,8,49000,9,1,2,2,2,1,2,9,3,1,1,1,1,2,8000,35,0,2,5,2,2,2,2,17341888,88915,868.0,2_Core,6576.0,2_Core
109663,1096631,10966311,1096631102,2,7,2,1,1,13,99,0,7,2,3,3,3,2,2,9,1,2,4,1,9,9,4000,35,0,1,0,9,2,2,2,9965e17a,102580,11146.0,3_Constraints,12758.0,3_Constraints
84972,849721,8497211,849721101,2,7,2,3,1,13,99,0,6,2,2,1,2,1,1,0,4,1,4,1,9,9,3000,24,130000,1,0,9,2,2,2,56384ece,87767,15779.0,3_Constraints,5966.0,3_Constraints
34427,344271,3442711,344271101,1,3,1,1,1,4,5,34000,7,2,2,2,1,5,3,1,1,2,1,3,1,6,6000,35,230000,1,6,2,1,1,1,6208552d,10431,15793.0,3_Constraints,1896.0,3_Constraints
8241,82411,824111,82411101,1,5,2,2,1,8,99,0,4,2,2,2,1,5,1,9,4,1,4,3,9,9,0,24,0,2,0,9,1,1,1,5e55f1c7,2614,14477.0,3_Constraints,2391.0,3_Constraints
57452,574521,5745211,574521101,1,3,2,1,1,5,1,210000,12,3,4,1,2,1,2,0,4,1,1,1,1,4,74000,35,1006598,1,5,2,2,2,2,6ec18e8e,71348,9160.0,3_Constraints,3614.0,3_Constraints
675,6751,67511,6751101,2,1,1,1,1,13,7,25000,6,1,1,2,1,5,1,9,4,1,1,3,1,4,3000,35,0,3,6,6,1,1,1,17d46e07,322,164.0,3_Constraints,14534.0,3_Constraints
109230,1092301,10923011,1092301101,1,3,1,1,1,13,7,16000,6,2,3,2,3,2,1,9,1,2,1,1,1,4,1,35,0,1,5,2,2,2,2,b06be82b,102310,5106.0,3_Constraints,2268.0,3_Constraints
73961,739611,7396111,739611101,1,6,2,1,1,13,99,0,6,3,4,2,2,1,2,0,1,2,4,1,9,9,3000,48,600000,3,0,9,2,2,2,e0003525,81122,18109.0,3_Constraints,17247.0,3_Constraints
56766,567661,5676611,567661101,2,2,2,2,1,13,8,8000,3,2,3,1,1,1,2,0,4,1,1,1,1,5,0,24,70000,1,4,2,2,2,2,70736552,70953,18164.0,3_Constraints,11201.0,3_Constraints
35009,350092,3500922,350092202,2,1,2,1,1,13,1,23000,6,2,3,2,1,6,3,9,4,1,1,3,1,4,2000,48,0,1,5,2,2,1,1,edb9eb21,110857,15227.0,3_Constraints,763.0,3_Constraints
25180,251801,2518011,251801103,1,2,2,1,1,13,10,15000,5,2,2,2,1,3,2,9,1,2,3,2,1,6,2000,35,0,1,0,5,3,3,3,ae49ce29,72968,5891.0,3_Constraints,13382.0,3_Constraints
50060,500601,5006011,500601101,2,1,2,3,2,4,1,7000,3,1,2,2,1,1,4,1,4,1,1,1,1,4,0,10,200000,1,2,6,2,2,2,14930a77,67020,10638.0,3_Constraints,17588.0,3_Constraints
100686,1006861,10068611,1006861101,1,3,2,3,1,13,7,42000,8,2,2,2,2,1,2,9,4,1,1,1,1,6,8000,24,0,2,6,2,2,2,2,5d906eae,97196,9160.0,3_Constraints,10517.0,2_Core
67693,676931,6769311,676931101,1,4,2,3,1,13,7,52000,9,2,3,3,2,1,3,0,4,1,1,1,1,6,13000,24,120000,2,5,2,4,4,2,c0515fd6,77369,7343.0,3_Constraints,4537.0,3_Constraints
70405,704051,7040511,704051102,2,3,1,1,1,11,7,12000,4,2,4,1,2,1,3,0,3,1,1,2,1,4,1,35,320000,1,3,2,2,2,2,0263ec42,80587,12918.0,3_Constraints,2268.0,3_Constraints
24822,248221,2482211,248221103,1,1,1,3,2,4,7,21000,6,3,4,1,1,4,1,0,4,1,4,2,1,5,0,24,685092,1,0,6,3,3,3,3930de6c,84431,18655.0,3_Constraints,3696.0,3_Constraints
43921,439211,4392111,439211102,2,1,2,1,1,13,7,4000,3,2,4,1,1,4,1,0,4,1,3,2,1,2,0,35,120000,2,0,5,3,3,3,263ddf0b,39011,13882.0,3_Constraints,14963.0,3_Constraints
117144,1171441,11714411,1171441103,2,1,2,1,1,13,99,0,1,2,2,1,1,3,3,0,4,1,3,2,9,9,0,48,480000,1,0,9,3,3,3,8ef794b5,53307,13882.0,3_Constraints,11329.0,3_Constraints
67247,672471,6724711,672471101,1,3,2,2,1,13,9,30000,7,1,1,3,1,5,4,9,4,1,1,3,3,2,6000,24,0,1,5,2,1,1,1,5e98b55c,20312,8944.0,3_Constraints,11095.0,2_Core
102206,1022061,10220611,1022061101,2,6,2,2,1,13,7,76000,11,2,2,1,2,1,2,0,4,1,1,1,2,1,28000,24,70000,1,1,9,2,2,2,830527d4,98094,18109.0,3_Constraints,13474.0,3_Constraints
86958,869581,8695811,869581101,2,4,2,1,1,13,8,68000,10,2,3,1,2,1,3,0,4,1,1,1,1,4,16000,35,140000,2,5,2,3,3,3,e78e3ece,88954,11663.0,3_Constraints,12929.0,3_Constraints
111017,1110171,11101711,1110171101,2,3,2,2,2,1,5,63000,10,2,4,1,1,1,2,0,4,1,1,1,1,4,15000,24,150000,2,6,2,2,2,2,e6405fcb,103430,1686.0,3_Constraints,17561.0,2_Core
49374,493741,4937411,493741101,2,7,2,1,1,13,99,-3000,6,2,3,1,2,1,2,0,1,3,4,1,9,9,1,35,120000,2,0,9,3,3,3,afa5376a,66622,8401.0,3_Constraints,7879.0,3_Constraints
20562,205621,2056211,205621102,2,2,1,1,2,13,8,6000,3,2,2,2,2,1,3,9,1,3,1,2,1,5,0,35,0,1,3,2,2,2,2,14aa8456,65956,2438.0,3_Constraints,7051.0,3_Constraints
22010,220101,2201011,220101101,1,6,1,3,1,10,99,0,7,2,2,2,1,5,2,9,4,1,4,3,9,9,4000,24,0,1,0,9,1,1,1,a95f6ae5,6645,7230.0,3_Constraints,101.0,3_Constraints
2570,25701,257011,25701101,2,5,2,1,1,4,5,140000,12,3,4,1,2,1,2,0,4,1,1,1,3,5,45000,35,590894,2,7,2,4,4,4,7d7b33cf,38721,15414.0,4_FailSafe,5332.0,4_FailSafe
34459,344592,3445922,344592202,2,1,2,1,2,7,5,0,3,2,2,2,1,6,1,9,1,3,1,3,1,4,0,35,0,1,3,7,2,1,1,e4368eb9,111351,5333.0,3_Constraints,17588.0,3_Constraints
43749,437491,4374911,437491102,1,6,1,1,1,13,99,0,6,2,3,1,2,1,1,0,1,2,4,2,9,9,4000,35,400000,2,0,9,2,2,2,e52b9cd7,46997,1233.0,3_Constraints,12721.0,3_Constraints
80057,800571,8005711,800571103,2,1,2,3,1,7,3,26000,6,2,4,1,1,3,2,0,2,1,1,2,1,4,2000,35,140000,1,6,2,3,3,3,2eab272a,104863,13882.0,3_Constraints,17743.0,3_Constraints
27755,277551,2775511,277551101,2,4,1,1,1,13,10,10000,5,2,4,1,2,1,3,0,4,1,1,1,1,4,2000,35,90000,2,5,2,2,2,2,d959a085,53756,19269.0,3_Constraints,5973.0,3_Constraints
117641,1176412,11764122,1176412202,2,3,1,1,1,13,7,14000,4,2,2,1,1,6,3,0,4,1,1,3,1,5,0,10,410405,2,5,2,2,1,1,55266f53,110706,18151.0,3_Constraints,18396.0,3_Constraints
30670,306701,3067011,306701102,2,2,2,1,2,10,99,9000,4,2,3,1,1,4,4,0,4,1,4,2,9,9,0,35,280000,1,0,9,3,3,3,337586a2,93284,5891.0,3_Constraints,6881.0,2_Core
45550,455501,4555011,455501101,2,7,1,1,1,13,99,0,6,2,2,1,3,5,3,0,3,1,4,3,9,9,1000,10,70000,3,0,9,1,1,1,9a759845,13666,11724.0,3_Constraints,7305.0,3_Constraints
68648,686481,6864811,686481101,2,3,1,3,1,8,3,75000,10,1,2,2,1,5,3,1,4,1,1,3,1,2,14000,35,160000,1,5,2,1,1,1,4529fc74,20740,13783.0,3_Constraints,8180.0,3_Constraints
17063,170631,1706311,170631101,1,6,2,3,1,5,7,508011,12,2,3,2,2,1,4,1,3,1,1,1,3,4,264590,24,685092,1,5,2,2,2,2,21db3a5c,47377,18109.0,3_Constraints,1737.0,3_Constraints
115783,1157831,11578311,1157831101,1,4,1,1,1,2,6,41000,8,1,1,2,1,5,1,9,2,1,1,3,2,2,5000,35,0,1,3,6,1,1,1,e6029809,34677,12999.0,3_Constraints,9997.0,3_Constraints
21089,210891,2108911,210891101,1,2,2,3,1,5,1,65000,10,2,3,2,1,1,4,9,4,1,1,1,1,6,15000,24,0,1,4,6,2,2,2,3d74c1e6,49797,11336.0,3_Constraints,11201.0,3_Constraints
88187,881871,8818711,881871101,2,2,1,1,1,4,4,13000,8,2,4,1,1,1,3,9,4,1,2,1,2,1,7000,48,0,1,0,9,2,2,2,6c70040d,89711,14610.0,3_Constraints,12642.0,3_Constraints
56964,569641,5696411,569641104,2,1,2,1,2,13,7,7000,3,3,4,1,1,3,3,0,4,1,1,2,1,2,0,10,410405,1,6,2,4,4,4,506b2ef8,40554,12902.0,3_Constraints,4873.0,3_Constraints
32474,324741,3247411,324741103,2,3,1,1,1,13,99,0,3,2,3,1,3,3,3,0,4,1,5,2,9,9,0,24,30000,1,0,9,3,3,3,05fe63ea,98389,17685.0,3_Constraints,6072.0,3_Constraints
84968,849681,8496811,849681101,1,3,1,3,1,5,7,38000,8,3,3,3,3,2,3,0,4,1,1,1,2,2,9000,24,180000,2,4,2,3,3,3,6d2b7c89,87764,13637.0,3_Constraints,19208.0,2_Core
