occID,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,WKSWRK,WGHT_PER,DDAY,KOL,LFTAG,TOTINC,EDU10,HRSWRK,COW,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,SURVMNTH,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
1649.0,4.0,2.0,4.0,3.0,3.0,1.0,8.0,2716.967010994896,1.0,1.0,1,1.0,8.0,1.0,1.0,10.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
7899.0,4.0,1.0,1.0,5.0,3.0,1.0,52.0,2322.499640640702,3.0,1.0,1,4.0,6.0,5.0,1.0,45.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
8839.0,4.0,1.0,4.0,2.0,4.0,1.0,52.0,1344.5431779921494,1.0,1.0,1,5.0,4.0,6.0,1.0,50.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
14888.0,5.0,2.0,1.0,2.0,3.0,1.0,,1862.0041677984177,1.0,1.0,3,,10.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
12322.0,2.0,2.0,1.0,4.0,4.0,1.0,52.0,1682.982254122966,2.0,1.0,1,1.0,3.0,1.0,2.0,14.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
8213.0,5.0,2.0,1.0,2.0,3.0,1.0,,2267.8672069195172,2.0,1.0,3,,3.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
13356.0,4.0,2.0,6.0,1.0,4.0,1.0,52.0,302.5783669865957,1.0,1.0,,,7.0,,2.0,99.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
11749.0,1.0,1.0,6.0,2.0,3.0,1.0,52.0,2297.0948796161947,1.0,1.0,1,,2.0,5.0,1.0,45.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
6947.0,4.0,1.0,1.0,4.0,3.0,1.0,,3544.311540894413,1.0,1.0,3,3.0,2.0,,,97.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
2764.0,4.0,1.0,1.0,4.0,3.0,1.0,52.0,3495.5128067648075,1.0,1.0,1,4.0,8.0,8.0,1.0,75.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
9328.0,4.0,1.0,1.0,4.0,3.0,1.0,25.0,4943.867830269552,3.0,1.0,1,3.0,2.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
11965.0,3.0,2.0,1.0,3.0,3.0,1.0,52.0,1709.0830094686848,1.0,1.0,1,3.0,2.0,3.0,1.0,35.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
6105.0,1.0,1.0,6.0,4.0,3.0,1.0,45.0,2392.4031287722237,1.0,1.0,1,1.0,9.0,1.0,1.0,15.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
3704.0,5.0,2.0,5.0,1.0,3.0,1.0,44.0,777.3496824949971,1.0,2.0,1,,6.0,1.0,1.0,15.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
18673.0,5.0,1.0,1.0,2.0,3.0,2.0,,1877.0239235174463,2.0,1.0,3,3.0,7.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
2850.0,5.0,1.0,5.0,1.0,4.0,1.0,52.0,721.1471261844221,3.0,1.0,1,,4.0,7.0,1.0,55.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
4325.0,7.0,2.0,1.0,2.0,3.0,1.0,,3010.837421575053,1.0,1.0,3,,99.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
18421.0,2.0,2.0,2.0,4.0,4.0,1.0,52.0,653.7195110812098,1.0,1.0,1,3.0,7.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
8463.0,7.0,2.0,3.0,3.0,3.0,1.0,,3782.676072792512,2.0,1.0,3,,2.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
951.0,4.0,1.0,1.0,3.0,4.0,1.0,52.0,1234.75603029094,1.0,1.0,1,3.0,8.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
5918.0,3.0,2.0,1.0,2.0,4.0,1.0,52.0,1427.1294557051133,1.0,1.0,1,2.0,3.0,5.0,2.0,45.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
3945.0,2.0,1.0,6.0,1.0,3.0,1.0,52.0,1529.0089056594002,1.0,1.0,1,4.0,3.0,6.0,1.0,50.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
4266.0,4.0,2.0,1.0,5.0,4.0,1.0,52.0,1583.4862537017796,2.0,1.0,1,3.0,2.0,1.0,1.0,20.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
1856.0,3.0,1.0,5.0,1.0,3.0,1.0,52.0,487.8798545907983,1.0,3.0,1,5.0,2.0,5.0,2.0,45.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
8340.0,5.0,2.0,1.0,2.0,4.0,1.0,52.0,681.1830191311916,1.0,1.0,1,,8.0,1.0,2.0,24.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
11851.0,7.0,2.0,1.0,2.0,3.0,1.0,,2355.362568034503,3.0,1.0,3,1.0,9.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
12963.0,5.0,2.0,3.0,1.0,4.0,1.0,52.0,814.570631097215,1.0,2.0,1,4.0,3.0,3.0,1.0,37.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
15588.0,6.0,2.0,1.0,2.0,4.0,2.0,,813.2030679302171,1.0,1.0,3,3.0,8.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
10279.0,4.0,2.0,2.0,5.0,4.0,1.0,52.0,1865.4190144952256,1.0,1.0,1,3.0,3.0,8.0,1.0,72.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
6689.0,7.0,2.0,3.0,1.0,3.0,1.0,,1029.970116119328,2.0,1.0,3,2.0,6.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
9155.0,6.0,2.0,3.0,1.0,3.0,1.0,,957.678424809622,3.0,3.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
16787.0,2.0,1.0,1.0,2.0,3.0,1.0,52.0,2311.262919902045,1.0,3.0,1,2.0,9.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
3727.0,5.0,2.0,5.0,1.0,4.0,2.0,40.0,378.0011566829567,3.0,1.0,1,1.0,9.0,1.0,1.0,20.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
293.0,6.0,2.0,4.0,2.0,3.0,2.0,,2280.8133456329783,3.0,1.0,3,1.0,10.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
19025.0,2.0,2.0,1.0,5.0,3.0,1.0,,4611.585427471153,1.0,3.0,3,1.0,3.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
9267.0,4.0,1.0,1.0,4.0,4.0,1.0,24.0,700.560853764952,3.0,1.0,3,,9.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
3167.0,4.0,1.0,1.0,3.0,3.0,2.0,49.0,2167.2165012827154,1.0,3.0,1,3.0,2.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
8072.0,2.0,1.0,1.0,2.0,4.0,2.0,46.0,749.6048059719112,1.0,3.0,1,2.0,4.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
13769.0,4.0,2.0,1.0,2.0,4.0,2.0,52.0,721.0296102942614,2.0,1.0,1,,2.0,7.0,1.0,55.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
15914.0,1.0,1.0,6.0,5.0,3.0,1.0,28.0,4957.533870744633,1.0,1.0,1,1.0,3.0,6.0,1.0,50.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
13434.0,7.0,2.0,3.0,3.0,3.0,1.0,,4787.965128670746,1.0,1.0,3,,99.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
7685.0,4.0,2.0,6.0,2.0,3.0,1.0,52.0,2328.458464551985,1.0,1.0,1,2.0,3.0,3.0,1.0,38.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
10336.0,5.0,2.0,3.0,1.0,4.0,2.0,,367.7542084618224,3.0,3.0,3,,10.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
7502.0,4.0,1.0,6.0,1.0,4.0,1.0,52.0,493.90062799918087,1.0,1.0,1,,2.0,4.0,2.0,40.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
768.0,7.0,2.0,3.0,1.0,3.0,1.0,,1050.8192054785825,1.0,1.0,3,2.0,1.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
9161.0,7.0,1.0,3.0,1.0,3.0,1.0,,1046.8020763099075,3.0,3.0,3,2.0,2.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
12379.0,4.0,1.0,1.0,3.0,3.0,2.0,52.0,3180.2818486839337,1.0,1.0,1,2.0,6.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
16480.0,3.0,1.0,1.0,4.0,3.0,2.0,52.0,2603.103386944274,1.0,1.0,1,3.0,7.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
2045.0,3.0,1.0,4.0,1.0,4.0,2.0,52.0,421.6309752961414,1.0,3.0,1,2.0,3.0,8.0,2.0,70.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
17955.0,5.0,2.0,1.0,2.0,3.0,1.0,16.0,1955.8235167337243,1.0,3.0,1,,3.0,4.0,1.0,40.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
6534.0,3.0,1.0,2.0,2.0,3.0,1.0,52.0,2251.012612257705,1.0,1.0,1,4.0,2.0,4.0,1.0,40.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
11810.0,4.0,2.0,1.0,3.0,3.0,2.0,52.0,2607.437572868213,1.0,1.0,1,2.0,7.0,7.0,2.0,55.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
5862.0,3.0,2.0,1.0,2.0,3.0,1.0,,1004.735022084476,1.0,1.0,3,,98.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
9157.0,4.0,2.0,1.0,3.0,3.0,1.0,52.0,1786.946376341064,3.0,3.0,1,1.0,8.0,3.0,1.0,38.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
1271.0,3.0,2.0,5.0,2.0,4.0,1.0,24.0,330.86303320504743,1.0,3.0,2,1.0,5.0,,,97.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
19331.0,5.0,1.0,1.0,2.0,4.0,2.0,20.0,1415.021259023206,1.0,1.0,3,2.0,2.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
17121.0,3.0,1.0,1.0,4.0,3.0,1.0,26.0,2155.5053901960896,1.0,3.0,2,2.0,6.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
15922.0,4.0,1.0,1.0,4.0,3.0,1.0,52.0,3856.579504442697,1.0,1.0,1,,8.0,3.0,1.0,38.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
6052.0,4.0,2.0,1.0,4.0,4.0,1.0,28.0,3254.9060265945036,3.0,1.0,1,1.0,2.0,4.0,1.0,40.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
13689.0,4.0,1.0,1.0,2.0,3.0,1.0,16.0,3014.9888201938775,2.0,1.0,1,,3.0,4.0,1.0,40.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
14920.0,4.0,2.0,6.0,1.0,3.0,1.0,52.0,890.9195200217497,1.0,1.0,1,4.0,1.0,6.0,1.0,50.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
8465.0,5.0,1.0,5.0,1.0,3.0,1.0,,1035.9421058974965,2.0,1.0,3,1.0,7.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
3499.0,5.0,1.0,1.0,2.0,3.0,1.0,35.0,2022.758492342129,1.0,1.0,1,2.0,9.0,2.0,2.0,30.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
14573.0,1.0,2.0,2.0,3.0,4.0,1.0,13.0,1476.9913161201216,1.0,1.0,3,,8.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
14445.0,4.0,2.0,1.0,5.0,3.0,1.0,52.0,3608.6793259841183,1.0,3.0,1,3.0,7.0,3.0,1.0,35.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
5624.0,5.0,2.0,6.0,1.0,3.0,1.0,,812.2459002224149,1.0,1.0,3,2.0,3.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14955.0,5.0,1.0,1.0,2.0,3.0,1.0,52.0,2372.2708536131854,1.0,3.0,1,2.0,3.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
14340.0,3.0,1.0,1.0,3.0,3.0,1.0,13.0,2445.2672145067336,1.0,3.0,2,1.0,1.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
2350.0,4.0,2.0,6.0,3.0,4.0,1.0,52.0,1165.9333106885151,1.0,1.0,1,4.0,1.0,8.0,1.0,60.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
11122.0,5.0,2.0,5.0,1.0,3.0,2.0,52.0,1037.262430745078,1.0,3.0,1,,4.0,1.0,1.0,27.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
14466.0,3.0,2.0,1.0,4.0,4.0,1.0,52.0,689.1075315982704,1.0,1.0,1,4.0,7.0,6.0,1.0,50.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
10902.0,1.0,2.0,6.0,3.0,3.0,1.0,52.0,4666.114141624664,1.0,1.0,1,2.0,2.0,2.0,2.0,32.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
7969.0,5.0,2.0,5.0,2.0,3.0,1.0,,1933.527087186825,1.0,1.0,3,2.0,1.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
17500.0,1.0,1.0,6.0,3.0,4.0,1.0,52.0,2562.3636376601344,3.0,1.0,1,1.0,5.0,1.0,1.0,20.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
16402.0,2.0,2.0,6.0,2.0,4.0,1.0,52.0,729.4344258821651,3.0,3.0,1,2.0,5.0,4.0,1.0,40.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
11542.0,3.0,2.0,6.0,1.0,4.0,1.0,,364.5646913807915,1.0,1.0,2,1.0,2.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
9296.0,5.0,2.0,1.0,5.0,3.0,1.0,,3345.1800245393138,1.0,3.0,3,,2.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
4381.0,5.0,2.0,6.0,2.0,3.0,1.0,52.0,1966.9165448913852,1.0,2.0,1,3.0,6.0,8.0,1.0,60.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
9549.0,2.0,2.0,2.0,3.0,3.0,2.0,52.0,1920.6958274633653,1.0,1.0,1,2.0,3.0,1.0,1.0,15.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
13709.0,3.0,1.0,6.0,1.0,3.0,2.0,52.0,1065.9197023849738,1.0,1.0,1,4.0,1.0,2.0,1.0,32.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
10939.0,5.0,1.0,6.0,1.0,3.0,1.0,,1033.6244873338774,1.0,1.0,3,2.0,2.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
16151.0,4.0,1.0,5.0,2.0,4.0,1.0,52.0,2287.0509621037336,1.0,1.0,1,2.0,9.0,4.0,1.0,40.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
5135.0,1.0,1.0,6.0,5.0,4.0,2.0,12.0,1145.052401838601,3.0,1.0,1,1.0,9.0,1.0,1.0,9.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
17894.0,6.0,2.0,5.0,1.0,4.0,1.0,50.0,299.6132549147898,1.0,1.0,1,,6.0,1.0,1.0,12.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
12412.0,2.0,1.0,1.0,3.0,4.0,1.0,50.0,2571.426911162512,1.0,3.0,1,2.0,2.0,5.0,1.0,45.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
13858.0,7.0,2.0,3.0,1.0,4.0,1.0,,524.6275614615603,1.0,2.0,3,1.0,9.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
13811.0,6.0,2.0,2.0,2.0,3.0,1.0,,2026.9979283245448,1.0,1.0,3,,8.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
17695.0,3.0,2.0,6.0,2.0,3.0,1.0,,2044.1353627905228,1.0,1.0,3,1.0,7.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
13716.0,3.0,2.0,1.0,4.0,3.0,2.0,50.0,1829.955393423851,2.0,1.0,1,2.0,3.0,3.0,1.0,35.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
16228.0,2.0,1.0,1.0,3.0,3.0,1.0,52.0,2148.7885907270893,1.0,1.0,1,3.0,5.0,3.0,1.0,38.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
11461.0,7.0,2.0,3.0,2.0,3.0,1.0,,2751.6828565692376,1.0,1.0,3,1.0,9.0,,,97.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
18350.0,1.0,2.0,6.0,3.0,3.0,2.0,52.0,3327.2749438370497,1.0,1.0,1,2.0,6.0,5.0,1.0,48.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
10496.0,2.0,2.0,6.0,1.0,4.0,1.0,28.0,199.79753838941843,2.0,1.0,1,3.0,2.0,3.0,1.0,35.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
16459.0,3.0,2.0,5.0,4.0,4.0,1.0,52.0,1864.0032784126488,1.0,1.0,1,1.0,8.0,2.0,1.0,30.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
946.0,2.0,1.0,6.0,1.0,3.0,1.0,52.0,1407.3810120100643,3.0,1.0,1,2.0,6.0,8.0,1.0,75.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
11056.0,7.0,2.0,3.0,1.0,3.0,1.0,,1513.1057592753114,1.0,1.0,3,1.0,7.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
17349.0,6.0,1.0,3.0,5.0,4.0,2.0,10.0,1466.1290458548494,3.0,3.0,3,1.0,4.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
15907.0,5.0,2.0,1.0,2.0,4.0,1.0,,1890.7188957951785,1.0,1.0,3,2.0,3.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
5938.0,6.0,1.0,3.0,1.0,4.0,2.0,,1060.5400973555732,1.0,1.0,3,,9.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
16832.0,3.0,1.0,1.0,4.0,3.0,1.0,52.0,2603.0577158679394,3.0,1.0,1,,3.0,6.0,2.0,50.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
9932.0,3.0,2.0,1.0,4.0,3.0,1.0,52.0,2530.8026701299495,1.0,3.0,1,3.0,8.0,4.0,1.0,40.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
7812.0,2.0,2.0,6.0,2.0,3.0,1.0,52.0,2407.617377107036,1.0,1.0,1,3.0,1.0,3.0,1.0,38.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
8565.0,7.0,1.0,3.0,1.0,3.0,1.0,,1523.9081307537622,1.0,3.0,3,2.0,7.0,,,97.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
17625.0,1.0,2.0,6.0,1.0,4.0,1.0,12.0,631.7552801426893,1.0,1.0,3,,5.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
8075.0,4.0,2.0,1.0,2.0,3.0,1.0,49.0,1756.2083054227635,2.0,3.0,1,2.0,9.0,2.0,1.0,30.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
19585.0,5.0,1.0,1.0,2.0,4.0,2.0,,748.451724523768,2.0,1.0,3,2.0,9.0,,,97.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
18533.0,6.0,2.0,1.0,2.0,3.0,1.0,,2583.4186276284477,1.0,1.0,3,4.0,1.0,,,97.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
6454.0,4.0,1.0,4.0,2.0,3.0,1.0,52.0,1042.4386770279,1.0,1.0,1,3.0,7.0,4.0,1.0,40.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
16080.0,1.0,2.0,6.0,4.0,4.0,2.0,32.0,1278.7744170876906,1.0,1.0,2,1.0,9.0,,,97.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
6515.0,1.0,1.0,6.0,4.0,3.0,1.0,27.0,3504.2293175731556,1.0,1.0,1,1.0,9.0,1.0,1.0,2.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
1929.0,3.0,2.0,6.0,1.0,3.0,1.0,,747.1209696629206,1.0,1.0,3,3.0,8.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
15408.0,2.0,1.0,1.0,2.0,3.0,2.0,52.0,3247.898198978092,1.0,1.0,1,3.0,1.0,,1.0,99.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
1414.0,6.0,2.0,1.0,2.0,3.0,2.0,,2044.6338454933812,2.0,1.0,3,1.0,9.0,,,97.0,4.0,SELF,2005,2005,,0,0,MEAN_BS
15918.0,4.0,1.0,1.0,5.0,4.0,1.0,52.0,3645.0838100396745,1.0,1.0,1,3.0,8.0,5.0,1.0,45.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
13912.0,6.0,2.0,1.0,2.0,3.0,1.0,,2184.565792856858,1.0,3.0,3,1.0,3.0,,,97.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
8934.0,5.0,1.0,6.0,1.0,4.0,1.0,,249.0148509784153,1.0,1.0,3,1.0,10.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
4175.0,3.0,2.0,4.0,3.0,3.0,1.0,52.0,826.8606469578482,1.0,3.0,1,2.0,2.0,3.0,1.0,35.0,7.0,SELF,2005,2005,,0,0,MEAN_BS
14228.0,3.0,2.0,1.0,4.0,3.0,2.0,16.0,1671.0731701370134,3.0,1.0,3,1.0,4.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
14754.0,4.0,2.0,4.0,1.0,3.0,1.0,52.0,803.8304715753816,1.0,1.0,1,,3.0,5.0,1.0,45.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
9287.0,4.0,2.0,4.0,1.0,3.0,1.0,52.0,884.0907707138383,1.0,1.0,1,3.0,9.0,3.0,1.0,38.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
10695.0,6.0,1.0,3.0,1.0,3.0,1.0,,846.815090091456,1.0,,3,,98.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
11795.0,4.0,2.0,5.0,4.0,4.0,1.0,52.0,876.8030169317166,1.0,1.0,1,2.0,3.0,8.0,1.0,65.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
16708.0,1.0,1.0,6.0,5.0,4.0,2.0,8.0,1192.6693297147524,1.0,1.0,2,1.0,9.0,,,97.0,2.0,SELF,2005,2005,,0,0,MEAN_BS
13818.0,4.0,1.0,2.0,2.0,4.0,1.0,45.0,1435.585891957449,2.0,1.0,1,4.0,4.0,4.0,1.0,40.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
17847.0,2.0,2.0,1.0,2.0,4.0,1.0,52.0,747.7103362116538,1.0,1.0,1,3.0,2.0,3.0,1.0,37.0,9.0,SELF,2005,2005,,0,0,MEAN_BS
19522.0,3.0,1.0,1.0,2.0,4.0,2.0,47.0,756.0958806699243,1.0,1.0,1,4.0,5.0,7.0,2.0,57.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
14608.0,5.0,1.0,1.0,2.0,3.0,1.0,52.0,2232.5883726736456,1.0,1.0,1,3.0,7.0,3.0,1.0,38.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
10109.0,5.0,2.0,1.0,4.0,3.0,1.0,,4304.079126717288,2.0,1.0,3,,2.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
13922.0,6.0,1.0,3.0,3.0,4.0,1.0,,4413.103212443478,1.0,1.0,3,,8.0,,,97.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
18750.0,4.0,2.0,1.0,3.0,3.0,1.0,,2587.7476556151323,1.0,3.0,3,1.0,10.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
12592.0,5.0,1.0,1.0,3.0,4.0,1.0,52.0,1303.8318942716244,1.0,3.0,,,4.0,,2.0,99.0,98.0,SELF,2005,2005,,0,0,MEAN_BS
2332.0,1.0,2.0,6.0,5.0,4.0,1.0,,3730.580382212765,1.0,3.0,2,1.0,9.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
4259.0,4.0,1.0,1.0,3.0,3.0,1.0,52.0,3465.626691328192,1.0,1.0,1,5.0,3.0,5.0,1.0,48.0,11.0,SELF,2005,2005,,0,0,MEAN_BS
5364.0,5.0,2.0,5.0,2.0,4.0,1.0,,1132.599573386551,1.0,1.0,3,1.0,9.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
2422.0,1.0,1.0,6.0,5.0,3.0,1.0,30.0,5310.787162583742,3.0,1.0,1,3.0,8.0,8.0,1.0,73.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
17367.0,5.0,1.0,5.0,1.0,3.0,1.0,43.0,772.3591239313723,1.0,1.0,3,4.0,8.0,,,97.0,10.0,SELF,2005,2005,,0,0,MEAN_BS
3728.0,1.0,1.0,6.0,2.0,4.0,1.0,20.0,505.8622497042881,1.0,1.0,1,1.0,9.0,1.0,1.0,18.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
5403.0,1.0,1.0,6.0,1.0,4.0,1.0,47.0,693.9961686618321,1.0,1.0,1,1.0,2.0,1.0,1.0,3.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
18590.0,3.0,2.0,1.0,2.0,4.0,1.0,52.0,1988.8555238601052,1.0,1.0,1,1.0,8.0,1.0,1.0,20.0,5.0,SELF,2005,2005,,0,0,MEAN_BS
17978.0,3.0,2.0,1.0,3.0,4.0,1.0,40.0,624.1423233974888,1.0,1.0,1,2.0,6.0,3.0,1.0,35.0,6.0,SELF,2005,2005,,0,0,MEAN_BS
6618.0,6.0,2.0,3.0,2.0,4.0,2.0,,846.7658448150397,1.0,1.0,3,1.0,9.0,,,97.0,3.0,SELF,2005,2005,,0,0,MEAN_BS
12353.0,3.0,2.0,6.0,1.0,3.0,1.0,52.0,854.5393125247857,2.0,1.0,1,5.0,2.0,6.0,1.0,50.0,12.0,SELF,2005,2005,,0,0,MEAN_BS
1282.0,3.0,2.0,6.0,1.0,4.0,2.0,52.0,272.02257539461044,2.0,3.0,1,,10.0,1.0,1.0,20.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
1774.0,7.0,1.0,1.0,2.0,3.0,1.0,,2379.660570355318,3.0,1.0,3,3.0,8.0,,,97.0,8.0,SELF,2005,2005,,0,0,MEAN_BS
12186.0,4.0,2.0,1.0,2.0,3.0,1.0,,1731.8308636774284,1.0,3.0,3,,2.0,,,97.0,99.0,SELF,2005,2005,,0,0,MEAN_BS
3024.0,4.0,2.0,1.0,4.0,3.0,1.0,,2798.0298380066506,1.0,3.0,3,1.0,8.0,,,97.0,1.0,SELF,2005,2005,,0,0,MEAN_BS
