occID,WGHT_PER,AGEGRP,SEX,MARSTH,HHSIZE,PR,REGION,CMA,DDAY,ACT7DAYS,WKWE,LFTAG,HRSWRK,EDU10,CTW_Q140_C01,CTW_Q140_C02,CTW_Q140_C03,CTW_Q140_C04,CTW_Q140_C05,CTW_Q140_C06,CTW_Q140_C07,CTW_Q140_C08,CTW_Q140_C09,KOL,TOTINC,HRSWRK_RAW,MODE,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,SURVMNTH,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
4887,9029.1757,1,2,6,5,59,5,2,1,1,9,1,3.0,7,1,1,2,2,2,2,2,2,2,1.0,1.0,38.0,1,5,SELF,2010,2010,,0,0,MEAN_BS
4888,289.4678,2,1,6,3,13,1,1,3,1,52,1,8.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,60.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
4889,81.0272,4,2,5,1,10,1,1,1,1,28,1,1.0,3,2,2,2,1,2,2,2,2,2,1.0,1.0,27.0,3,3,SELF,2010,2010,,0,0,MEAN_BS
4890,2552.9881,2,2,1,2,35,3,1,1,1,52,1,3.0,1,1,2,1,2,2,2,2,2,2,1.0,2.0,35.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
4891,986.7245,5,1,5,1,35,3,1,2,5,2,3,,4,7,7,7,7,7,7,7,7,7,3.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
4892,2444.5862,6,2,3,2,35,3,1,2,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4893,4418.5403,4,1,1,4,35,3,1,3,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,3.0,3.0,44.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
4894,1177.7596,4,2,1,4,47,4,1,1,1,20,1,4.0,4,1,2,2,2,2,2,2,2,2,1.0,2.0,40.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4895,839.4611,4,2,5,1,35,3,2,1,4,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4896,112.2175,4,2,6,2,10,1,1,1,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,1.0,2.0,35.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
4897,1259.7567,3,1,6,1,48,4,1,1,1,52,1,5.0,2,1,2,2,2,2,2,2,2,2,3.0,5.0,45.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
4898,4464.058,3,2,1,4,35,3,1,1,1,35,1,4.0,2,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4899,2152.998,2,2,1,4,59,5,1,1,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,3.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
4900,7644.4346,2,1,6,4,35,3,1,1,3,52,1,1.0,2,1,2,2,2,2,2,2,2,2,1.0,2.0,17.5,1,7,SELF,2010,2010,,0,0,MEAN_BS
4901,1628.7552,5,1,1,2,35,3,1,1,5,4,1,1.0,5,7,7,7,7,7,7,7,7,7,1.0,3.0,6.0,,9,SELF,2010,2010,,0,0,MEAN_BS
4902,1188.5319,7,2,3,1,35,3,1,1,6,97,3,,10,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4903,3926.6031,2,1,6,2,35,3,1,1,1,52,1,3.0,5,2,2,2,2,1,2,2,2,2,2.0,3.0,37.5,3,8,SELF,2010,2010,,0,0,MEAN_BS
4904,496.623,2,2,4,2,12,1,2,1,1,52,1,3.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,35.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4905,825.3869,2,2,1,3,46,4,2,1,6,52,1,3.0,2,7,7,7,7,7,7,7,7,7,1.0,4.0,36.0,,10,SELF,2010,2010,,0,0,MEAN_BS
4906,574.0728,4,1,1,4,47,4,2,1,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,1.0,4.0,37.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
4907,653.1959,4,2,5,1,35,3,2,1,2,37,3,,6,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
4908,3054.0426,3,1,1,4,35,3,2,1,1,52,1,4.0,4,2,1,2,2,2,2,2,2,2,1.0,2.0,40.0,2,7,SELF,2010,2010,,0,0,MEAN_BS
4909,555.5122,5,2,1,2,47,4,1,1,4,97,3,,8,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
4910,2037.3951,4,1,1,4,48,4,2,2,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
4911,3218.0301,5,1,6,3,48,4,2,1,6,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4912,3730.3699,2,1,1,2,24,2,1,1,3,16,2,,5,2,2,1,2,2,2,2,2,2,3.0,2.0,99.7,6,6,SELF,2010,2010,,0,0,MEAN_BS
4913,785.5409,7,2,1,2,13,1,1,1,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4914,2480.8618,2,2,1,2,35,3,1,1,1,52,1,7.0,1,1,1,1,2,2,2,2,2,2,1.0,4.0,55.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4915,1643.5585,6,2,1,2,35,3,2,2,5,97,3,,5,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4916,660.7148,5,1,2,2,59,5,1,1,5,24,1,1.0,3,7,7,7,7,7,7,7,7,7,2.0,2.0,20.0,,7,SELF,2010,2010,,0,0,MEAN_BS
4917,2318.521,4,2,1,3,59,5,1,3,1,52,1,1.0,4,2,1,2,2,2,2,2,2,2,1.0,2.0,24.0,2,6,SELF,2010,2010,,0,0,MEAN_BS
4918,4468.2959,4,2,1,5,35,3,1,3,1,40,1,2.0,3,1,2,2,2,2,2,2,2,2,1.0,2.0,30.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
4919,583.3447,4,2,4,1,35,3,1,1,1,52,1,3.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,35.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4920,847.8371,3,1,2,3,12,1,1,1,1,52,1,3.0,2,1,1,2,2,2,2,2,2,2,1.0,3.0,37.5,1,9,SELF,2010,2010,,0,0,MEAN_BS
4921,853.4389,7,2,3,2,47,4,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
4922,1968.9384,4,2,1,3,59,5,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,3.0,3.0,43.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
4923,2381.6514,2,1,1,5,59,5,2,1,4,49,1,2.0,4,7,7,7,7,7,7,7,7,7,1.0,2.0,34.0,,7,SELF,2010,2010,,0,0,MEAN_BS
4924,4843.7099,3,1,2,4,35,3,1,1,1,52,1,8.0,4,1,2,2,2,2,2,2,2,2,1.0,3.0,75.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
4925,615.4344,4,2,1,2,10,1,2,1,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,1.0,,41.7,1,98,SELF,2010,2010,,0,0,MEAN_BS
4926,1040.3337,6,1,1,2,24,2,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,2.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4927,634.741,6,1,5,1,59,5,2,3,6,3,1,1.0,4,7,7,7,7,7,7,7,7,7,1.0,4.0,8.0,,10,SELF,2010,2010,,0,0,MEAN_BS
4928,464.0842,5,2,1,2,46,4,2,1,5,52,3,,9,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
4929,1862.3354,1,1,6,4,13,1,2,1,3,36,2,,9,2,2,1,2,2,2,2,2,2,1.0,1.0,99.7,6,3,SELF,2010,2010,,0,0,MEAN_BS
4930,802.7481,6,1,6,1,59,5,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4931,2999.0536,4,1,1,4,35,3,1,1,1,49,1,4.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
4932,1055.6116,2,2,6,5,46,4,1,2,4,12,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
4933,529.738,6,1,3,1,59,5,1,1,1,52,1,1.0,1,2,2,2,2,2,2,2,1,2,1.0,5.0,25.0,4,12,SELF,2010,2010,,0,0,MEAN_BS
4934,959.2937,2,2,1,3,46,4,2,1,4,99,3,,6,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
4935,956.2181,3,2,1,4,47,4,1,3,1,52,1,7.0,5,2,2,2,2,2,2,2,1,2,1.0,1.0,55.0,4,4,SELF,2010,2010,,0,0,MEAN_BS
4936,610.7113,4,2,1,2,12,1,2,1,1,52,1,3.0,3,1,2,2,2,2,2,2,2,2,1.0,2.0,35.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4937,796.0682,7,1,3,1,35,3,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4938,1205.596,2,2,6,1,59,5,1,1,1,52,1,4.0,2,2,2,2,2,2,2,2,1,2,1.0,3.0,40.0,4,9,SELF,2010,2010,,0,0,MEAN_BS
4939,1494.0611,7,1,3,1,35,3,1,2,5,97,3,,10,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4940,1858.058,4,1,1,3,35,3,1,1,1,26,1,4.0,1,1,2,2,2,2,2,2,2,2,3.0,2.0,42.5,1,7,SELF,2010,2010,,0,0,MEAN_BS
4941,546.0444,6,1,2,2,12,1,2,1,6,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4942,5772.2487,4,1,1,4,35,3,1,3,1,52,1,4.0,8,2,1,1,1,2,2,2,2,2,1.0,3.0,40.0,2,8,SELF,2010,2010,,0,0,MEAN_BS
4943,2299.6929,4,1,6,2,35,3,1,1,1,50,1,1.0,3,2,2,2,2,2,2,2,1,2,1.0,,15.0,4,98,SELF,2010,2010,,0,0,MEAN_BS
4944,2024.082,5,2,6,1,24,2,1,1,1,52,1,6.0,2,2,2,1,2,2,2,2,2,2,2.0,1.0,50.0,6,5,SELF,2010,2010,,0,0,MEAN_BS
4945,136.9439,3,2,6,2,10,1,1,1,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,40.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4946,3639.8909,7,1,1,2,35,3,1,1,4,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4947,4678.6956,2,1,2,2,35,3,1,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,50.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
4948,1098.009,1,2,6,3,12,1,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4949,292.7706,5,2,5,1,59,5,1,1,5,97,3,,6,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
4950,515.262,6,1,1,2,47,4,2,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,3.0,4.0,50.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4951,623.1106,6,2,1,2,59,5,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
4952,705.8627,3,1,6,2,47,4,1,3,2,52,1,5.0,2,7,7,7,7,7,7,7,7,7,1.0,1.0,45.0,,5,SELF,2010,2010,,0,0,MEAN_BS
4953,841.3614,5,1,1,1,35,3,1,1,1,52,1,5.0,4,1,2,2,2,2,2,2,2,2,3.0,4.0,47.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
4954,1483.4692,5,1,1,2,59,5,2,3,1,52,1,4.0,4,2,2,2,2,2,2,2,1,2,1.0,2.0,40.0,4,6,SELF,2010,2010,,0,0,MEAN_BS
4955,902.303,2,1,1,4,47,4,1,1,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4956,1190.5093,3,1,2,4,12,1,1,1,1,52,1,8.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,60.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
4957,412.5286,7,2,3,1,47,4,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
4958,1487.1159,5,1,1,2,35,3,1,1,1,52,1,5.0,8,1,2,2,2,2,2,2,2,2,3.0,5.0,48.0,1,11,SELF,2010,2010,,0,0,MEAN_BS
4959,3658.6445,3,1,1,2,59,5,1,1,1,52,1,2.0,2,2,2,2,2,2,2,2,1,2,1.0,1.0,30.0,4,1,SELF,2010,2010,,0,0,MEAN_BS
4960,1698.9894,6,1,1,2,35,3,1,1,6,97,3,,10,7,7,7,7,7,7,7,7,7,2.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4961,1816.7775,5,1,1,2,48,4,2,1,1,52,1,8.0,9,2,2,2,2,2,2,2,1,2,1.0,2.0,60.0,4,6,SELF,2010,2010,,0,0,MEAN_BS
4962,1136.9839,2,1,1,5,46,4,2,1,1,52,1,8.0,4,1,2,2,2,2,2,2,2,2,1.0,2.0,75.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4963,1578.9292,6,2,1,2,35,3,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4964,2123.4734,1,1,6,4,48,4,2,1,3,8,2,,9,2,1,1,2,2,2,2,2,2,1.0,1.0,99.7,2,2,SELF,2010,2010,,0,0,MEAN_BS
4965,277.7112,5,2,5,1,59,5,1,1,4,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
4966,1218.4896,5,2,1,2,35,3,1,1,1,52,1,4.0,4,1,1,2,2,2,2,2,2,2,1.0,,41.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
4967,2182.0462,7,1,1,2,48,4,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,3.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
4968,3359.669,4,1,2,3,35,3,1,2,1,52,1,5.0,2,2,2,1,1,2,2,2,2,2,1.0,5.0,47.0,3,12,SELF,2010,2010,,0,0,MEAN_BS
4969,244.442,2,1,2,5,11,1,3,1,3,26,2,,7,2,1,2,2,2,2,1,2,2,1.0,2.0,99.7,2,6,SELF,2010,2010,,0,0,MEAN_BS
4970,1211.4376,4,2,1,5,59,5,1,1,8,97,3,,98,7,7,7,7,7,7,7,7,7,,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4971,1374.7259,5,1,6,1,24,2,1,3,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,2.0,4.0,38.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4972,506.3907,3,2,1,5,11,1,3,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
4973,1737.2536,1,2,6,1,48,4,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
4974,262.4281,6,2,,1,47,4,1,2,4,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
4975,1953.9342,4,2,1,2,35,3,1,1,4,52,1,5.0,3,7,7,7,7,7,7,7,7,7,1.0,1.0,45.0,,5,SELF,2010,2010,,0,0,MEAN_BS
4976,532.3334,6,2,1,2,59,5,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4977,417.0938,3,2,5,1,13,1,1,2,1,52,1,8.0,2,7,7,7,7,7,7,7,7,7,1.0,5.0,65.0,,11,SELF,2010,2010,,0,0,MEAN_BS
4978,1144.8562,5,2,5,2,48,4,1,3,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,2.0,2.0,40.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4979,1775.6808,5,2,1,2,35,3,2,1,1,52,1,4.0,5,7,7,7,7,7,7,7,7,7,3.0,4.0,40.0,,10,SELF,2010,2010,,0,0,MEAN_BS
4980,431.9085,6,2,3,1,47,4,2,2,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
4981,352.6771,7,2,6,1,47,4,1,1,5,97,3,,1,7,7,7,7,7,7,7,7,7,2.0,5.0,99.7,,11,SELF,2010,2010,,0,0,MEAN_BS
4982,2116.1418,2,2,2,4,35,3,1,3,4,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
4983,1878.8024,1,1,6,5,48,4,1,1,3,97,2,,9,2,2,2,1,2,2,2,2,2,1.0,1.0,99.7,3,1,SELF,2010,2010,,0,0,MEAN_BS
4984,3367.512,2,1,1,3,48,4,1,1,1,52,1,8.0,9,1,2,2,2,2,2,2,2,2,1.0,3.0,60.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
4985,2575.583,3,1,1,4,48,4,1,1,3,52,1,5.0,2,2,2,2,2,2,2,2,1,2,1.0,5.0,45.0,4,12,SELF,2010,2010,,0,0,MEAN_BS
4986,212.4391,1,2,2,2,11,1,3,2,1,52,1,2.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,32.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
4987,620.592,5,2,6,1,48,4,2,3,1,52,1,1.0,4,2,2,2,1,2,2,2,2,2,1.0,2.0,28.0,3,6,SELF,2010,2010,,0,0,MEAN_BS
4988,1009.3232,1,1,6,3,46,4,1,2,3,97,2,,9,1,2,2,2,2,2,2,2,2,1.0,1.0,99.7,1,1,SELF,2010,2010,,0,0,MEAN_BS
4989,3176.0904,5,1,1,3,48,4,1,1,1,52,1,3.0,2,7,7,7,7,7,7,7,7,7,1.0,,37.5,,98,SELF,2010,2010,,0,0,MEAN_BS
4990,3019.3773,6,1,1,3,48,4,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
4991,419.827,3,2,1,2,12,1,1,1,1,52,1,3.0,3,1,2,1,2,2,2,2,2,2,1.0,3.0,37.5,1,8,SELF,2010,2010,,0,0,MEAN_BS
4992,2869.3914,3,1,5,3,24,2,1,1,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,2.0,3.0,35.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
4993,253.9225,2,2,2,3,10,1,1,1,4,44,1,1.0,4,7,7,7,7,7,7,7,7,7,1.0,2.0,25.0,,6,SELF,2010,2010,,0,0,MEAN_BS
4994,1240.7032,5,1,1,2,46,4,2,1,1,52,1,3.0,3,1,2,2,2,2,2,2,2,2,1.0,4.0,37.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
4995,1700.3967,5,2,1,2,24,2,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
4996,110.4955,6,1,5,1,13,1,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
4997,1359.4633,7,2,3,1,59,5,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
4998,1806.749,4,2,5,2,48,4,1,1,6,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
4999,879.9373,3,2,6,1,48,4,1,1,1,52,1,3.0,5,1,2,2,2,2,2,2,2,2,1.0,3.0,35.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
5000,1589.2034,5,2,1,2,59,5,1,2,6,12,3,,3,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
5001,5762.6526,7,1,1,3,35,3,1,2,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
5002,4702.9646,2,2,6,5,35,3,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,3.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
5003,2516.1905,2,1,1,5,35,3,2,1,1,46,1,6.0,4,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
5004,357.9369,3,2,1,5,10,1,2,1,4,5,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
5005,1104.7576,5,2,1,2,59,5,1,1,5,97,3,,98,7,7,7,7,7,7,7,7,7,3.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
5006,547.2397,6,2,1,2,59,5,1,2,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
5007,1833.7176,2,1,2,2,59,5,1,2,1,52,1,3.0,4,2,2,2,1,2,2,2,2,2,1.0,2.0,35.0,3,7,SELF,2010,2010,,0,0,MEAN_BS
5008,4030.4103,6,1,1,2,24,2,1,2,5,97,3,,8,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
5009,1558.947,4,2,1,3,59,5,1,2,4,5,1,3.0,1,7,7,7,7,7,7,7,7,7,3.0,2.0,37.5,,7,SELF,2010,2010,,0,0,MEAN_BS
5010,1648.0188,1,2,2,2,24,2,1,3,3,52,1,1.0,2,2,2,1,2,2,2,2,2,2,2.0,1.0,10.0,6,4,SELF,2010,2010,,0,0,MEAN_BS
5011,1037.1788,6,2,3,1,24,2,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
5012,1405.0503,3,1,1,4,13,1,1,1,4,52,1,5.0,7,7,7,7,7,7,7,7,7,7,1.0,3.0,46.0,,8,SELF,2010,2010,,0,0,MEAN_BS
5013,2975.8674,5,1,2,2,24,2,2,1,6,97,3,,4,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
5014,624.3246,7,1,3,1,48,4,2,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
5015,1070.979,7,2,1,2,12,1,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
5016,682.5515,3,2,1,4,59,5,1,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,3.0,4.0,37.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
5017,348.7502,5,1,5,1,12,1,2,1,1,52,1,8.0,9,2,2,2,2,2,2,2,2,1,1.0,,75.0,6,98,SELF,2010,2010,,0,0,MEAN_BS
5018,758.5909,4,1,1,2,46,4,2,1,1,52,1,8.0,3,1,2,2,2,2,2,2,2,2,1.0,4.0,60.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
5019,1976.992,2,2,6,4,59,5,1,1,1,52,1,4.0,2,2,1,1,2,2,2,2,2,2,1.0,2.0,40.0,2,7,SELF,2010,2010,,0,0,MEAN_BS
5020,676.5228,4,2,5,1,48,4,1,3,4,97,3,,4,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
5021,986.2487,4,1,6,1,35,3,1,1,1,52,1,4.0,2,2,2,2,2,2,2,2,1,2,1.0,4.0,40.0,4,10,SELF,2010,2010,,0,0,MEAN_BS
5022,972.0585,7,1,1,1,35,3,2,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
5023,916.7313,4,1,6,1,35,3,1,1,1,52,1,4.0,6,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
5024,1970.4229,3,1,2,2,35,3,1,1,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
5025,2623.2826,4,1,1,4,24,2,1,1,2,97,3,,2,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
5026,940.5445,2,2,6,2,35,3,1,1,1,52,,,9,1,2,2,2,2,2,2,2,2,1.0,,99.9,1,99,SELF,2010,2010,,0,0,MEAN_BS
5027,880.6982,3,2,6,1,35,3,1,3,1,40,1,2.0,3,2,2,2,1,2,2,2,2,2,1.0,2.0,32.5,3,7,SELF,2010,2010,,0,0,MEAN_BS
5028,3412.9623,7,2,5,3,35,3,1,3,4,97,3,,10,7,7,7,7,7,7,7,7,7,3.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
5029,603.2536,5,1,1,2,46,4,2,3,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,3.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
5030,1448.3373,6,1,1,2,35,3,1,2,1,52,1,4.0,1,2,2,2,2,2,2,2,1,2,3.0,5.0,40.0,4,12,SELF,2010,2010,,0,0,MEAN_BS
5031,639.7737,4,2,6,1,59,5,1,1,1,32,1,5.0,1,1,2,2,2,2,2,2,2,2,1.0,2.0,45.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
5032,1532.8976,7,1,1,2,35,3,2,1,1,52,1,1.0,9,1,2,2,2,2,2,2,2,2,2.0,1.0,9.0,1,5,SELF,2010,2010,,0,0,MEAN_BS
5033,2132.1599,4,2,1,2,48,4,2,1,1,52,1,2.0,8,2,2,2,1,2,2,2,2,2,1.0,,30.0,3,98,SELF,2010,2010,,0,0,MEAN_BS
5034,3003.5114,4,2,1,4,35,3,1,2,1,46,1,4.0,7,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
5035,2085.0093,5,2,1,2,35,3,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
5036,1845.2338,6,1,1,2,35,3,2,1,1,52,1,5.0,9,9,9,9,9,9,9,9,9,9,2.0,,45.0,,98,SELF,2010,2010,,0,0,MEAN_BS
