occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WET_120,NOCS,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140I,MODE,EDC_10,KOL,TOTINC,WGHT_PER,DDAY,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
6428.0,10.0,3.0,2.0,1.0,4.0,48.0,2.0,3,1.0,8.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,582.0395,4.0,99.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6429.0,10.0,6.0,2.0,5.0,1.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,3.0,1313.0956,6.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6430.0,9.0,2.0,1.0,1.0,5.0,35.0,1.0,1,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,4389.93,1.0,5.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6431.0,11.0,5.0,1.0,1.0,2.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1550.0249,5.0,96.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6432.0,1.0,6.0,2.0,1.0,3.0,48.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,2.0,3461.0756,2.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6433.0,8.0,4.0,2.0,1.0,2.0,35.0,1.0,1,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1008.1838,2.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6434.0,1.0,5.0,1.0,3.0,1.0,35.0,1.0,1,1.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,949.3107,6.0,6.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6435.0,1.0,7.0,1.0,1.0,2.0,24.0,1.0,3,2.0,3.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,2357.645,2.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6436.0,5.0,4.0,2.0,1.0,4.0,59.0,2.0,1,1.0,10.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2511.7006,1.0,3.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6437.0,2.0,5.0,1.0,1.0,2.0,59.0,2.0,1,1.0,8.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,4553.9003,4.0,8.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6438.0,10.0,4.0,2.0,1.0,2.0,35.0,1.0,1,1.0,5.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1113.4404,1.0,6.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6439.0,9.0,3.0,1.0,3.0,1.0,48.0,1.0,1,2.0,,,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,,5.0,1402.8009,1.0,99.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6440.0,5.0,6.0,2.0,3.0,1.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,1.0,2761.2718,7.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6441.0,11.0,6.0,1.0,1.0,2.0,48.0,1.0,1,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5934.7825,7.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6442.0,6.0,6.0,2.0,6.0,1.0,59.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,2.0,354.3171,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6443.0,5.0,2.0,2.0,1.0,2.0,35.0,1.0,1,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,6493.2176,2.0,5.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6444.0,1.0,6.0,1.0,1.0,2.0,12.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,658.2635,2.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6445.0,9.0,6.0,1.0,3.0,1.0,13.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,236.9248,6.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6446.0,10.0,3.0,2.0,2.0,3.0,59.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4527.9205,5.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6447.0,5.0,4.0,2.0,5.0,2.0,35.0,1.0,1,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2511.7742,1.0,2.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6448.0,12.0,6.0,2.0,5.0,2.0,47.0,1.0,1,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,554.9597,7.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6449.0,10.0,6.0,2.0,1.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,5033.7209,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6450.0,10.0,6.0,1.0,5.0,1.0,24.0,1.0,3,2.0,9.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,1.0,1192.906,7.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6451.0,11.0,6.0,1.0,3.0,1.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1212.6287,3.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6452.0,12.0,3.0,2.0,3.0,1.0,12.0,1.0,1,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,148.107,1.0,8.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6453.0,5.0,7.0,2.0,6.0,1.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,2114.7409,5.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6454.0,5.0,2.0,1.0,2.0,1.0,59.0,1.0,1,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1673.6778,3.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6455.0,11.0,4.0,1.0,5.0,2.0,48.0,1.0,1,2.0,8.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1922.9317,7.0,6.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6456.0,10.0,3.0,2.0,4.0,4.0,48.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,3.0,5692.4054,6.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6457.0,6.0,6.0,2.0,1.0,2.0,12.0,1.0,1,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1659.8814,6.0,5.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6458.0,1.0,6.0,2.0,1.0,2.0,48.0,1.0,1,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1262.1688,7.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6459.0,11.0,6.0,2.0,2.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,3962.513,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6460.0,2.0,5.0,1.0,1.0,2.0,48.0,2.0,1,1.0,10.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,6319.8187,6.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6461.0,7.0,2.0,2.0,3.0,5.0,35.0,1.0,1,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,5856.0309,7.0,6.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6462.0,3.0,6.0,2.0,1.0,2.0,46.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1027.7939,6.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6463.0,5.0,7.0,2.0,4.0,1.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,777.4827,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6464.0,10.0,3.0,2.0,1.0,3.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,2252.9317,7.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6465.0,7.0,2.0,1.0,1.0,2.0,59.0,1.0,1,2.0,8.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4369.3353,2.0,6.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6466.0,7.0,4.0,2.0,1.0,2.0,46.0,1.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,9.0,,3.0,30.0,4.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6467.0,1.0,4.0,1.0,1.0,5.0,48.0,1.0,1,1.0,8.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1564.4425,2.0,8.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6468.0,11.0,5.0,2.0,1.0,1.0,59.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,679.0748,5.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6469.0,4.0,4.0,1.0,4.0,1.0,24.0,1.0,3,2.0,2.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,2865.0612,2.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6470.0,1.0,4.0,2.0,5.0,1.0,12.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,1.0,1328.2818,7.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6471.0,1.0,5.0,1.0,5.0,2.0,59.0,1.0,1,2.0,10.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1507.9813,1.0,5.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6472.0,12.0,5.0,2.0,5.0,2.0,46.0,1.0,1,1.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,677.3701,6.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6473.0,11.0,2.0,2.0,3.0,1.0,35.0,1.0,1,1.0,7.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,9020.3988,6.0,7.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6474.0,9.0,4.0,1.0,1.0,2.0,24.0,1.0,1,1.0,8.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1325.1055,5.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6475.0,12.0,6.0,1.0,1.0,2.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,,2.0,84.3543,3.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6476.0,3.0,5.0,1.0,1.0,2.0,48.0,1.0,1,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1257.4227,1.0,2.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6477.0,1.0,5.0,1.0,2.0,2.0,48.0,1.0,1,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1138.2631,3.0,1.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6478.0,8.0,4.0,2.0,1.0,4.0,59.0,1.0,1,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4801.496,7.0,1.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6479.0,7.0,6.0,2.0,1.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1157.5917,1.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6480.0,8.0,7.0,2.0,5.0,2.0,48.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,2.0,954.8166,2.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6481.0,9.0,5.0,2.0,5.0,3.0,48.0,1.0,3,1.0,2.0,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,1.0,3356.4202,3.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6482.0,2.0,3.0,1.0,1.0,4.0,35.0,1.0,1,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,5168.4959,7.0,5.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6483.0,12.0,6.0,2.0,3.0,1.0,59.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,,3.0,684.3868,1.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6484.0,6.0,5.0,1.0,4.0,1.0,35.0,1.0,1,1.0,8.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1889.5654,5.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6485.0,1.0,6.0,1.0,1.0,2.0,35.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,5.0,1454.2041,4.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6486.0,12.0,7.0,2.0,1.0,2.0,24.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,3.0,2631.9742,6.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6487.0,8.0,2.0,2.0,2.0,2.0,10.0,1.0,1,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,764.4058,4.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6488.0,11.0,2.0,2.0,1.0,4.0,47.0,1.0,1,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1746.7133,3.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6489.0,5.0,6.0,1.0,3.0,1.0,35.0,1.0,1,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1618.1896,3.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6490.0,3.0,4.0,2.0,5.0,2.0,47.0,1.0,1,2.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,903.5215,3.0,8.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6491.0,3.0,3.0,1.0,1.0,3.0,24.0,1.0,1,1.0,8.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4491.7759,3.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6492.0,9.0,7.0,1.0,4.0,1.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,152.5789,2.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6493.0,8.0,6.0,2.0,6.0,4.0,13.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,396.5222,5.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6494.0,11.0,4.0,2.0,2.0,2.0,35.0,1.0,1,1.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1225.5585,4.0,3.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6495.0,2.0,3.0,2.0,3.0,3.0,13.0,1.0,1,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1099.2571,5.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6496.0,3.0,6.0,2.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,3055.3896,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6497.0,7.0,5.0,1.0,1.0,2.0,35.0,2.0,1,2.0,7.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2913.7696,1.0,6.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6498.0,7.0,7.0,1.0,1.0,2.0,24.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,3.0,3266.8426,4.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6499.0,7.0,6.0,2.0,1.0,2.0,13.0,2.0,1,2.0,8.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1067.909,1.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6500.0,9.0,6.0,2.0,1.0,2.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,1527.8542,2.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6501.0,11.0,5.0,2.0,6.0,1.0,11.0,3.0,3,1.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,43.4953,2.0,99.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6502.0,11.0,5.0,2.0,3.0,1.0,13.0,1.0,1,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,225.192,4.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6503.0,5.0,5.0,2.0,5.0,2.0,24.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1713.3734,5.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6504.0,11.0,4.0,2.0,1.0,3.0,46.0,2.0,3,1.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,4.0,3168.4107,3.0,99.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6505.0,4.0,6.0,2.0,1.0,2.0,48.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,1.0,3.0,1104.3598,3.0,96.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6506.0,6.0,4.0,1.0,2.0,3.0,24.0,1.0,1,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,4434.6734,4.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6507.0,6.0,6.0,2.0,6.0,1.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,2.0,1689.0273,3.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6508.0,7.0,2.0,1.0,2.0,3.0,13.0,2.0,1,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,784.3259,1.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6509.0,5.0,3.0,2.0,3.0,1.0,59.0,1.0,1,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1030.5976,2.0,5.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6510.0,3.0,6.0,1.0,1.0,3.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,5.0,6205.6684,5.0,96.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6511.0,4.0,2.0,2.0,6.0,3.0,11.0,3.0,3,1.0,7.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,3.0,259.1051,7.0,99.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6512.0,4.0,5.0,1.0,1.0,2.0,59.0,1.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1699.1138,7.0,2.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6513.0,9.0,6.0,2.0,6.0,1.0,47.0,2.0,1,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,247.4798,5.0,1.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6514.0,9.0,5.0,2.0,3.0,1.0,24.0,2.0,2,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,724.7678,5.0,99.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6515.0,5.0,5.0,1.0,4.0,2.0,47.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,2500.546,7.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6516.0,3.0,3.0,2.0,2.0,3.0,24.0,2.0,1,1.0,9.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5626.9649,3.0,3.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6517.0,5.0,5.0,2.0,3.0,1.0,35.0,2.0,1,1.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2227.6648,7.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6518.0,12.0,6.0,1.0,1.0,2.0,46.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,299.9718,4.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6519.0,1.0,4.0,1.0,1.0,2.0,35.0,1.0,1,2.0,8.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1695.7242,3.0,5.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6520.0,10.0,5.0,2.0,3.0,1.0,24.0,1.0,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1515.7377,1.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6521.0,5.0,5.0,2.0,1.0,2.0,10.0,2.0,1,1.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,668.5915,1.0,6.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6522.0,11.0,3.0,2.0,1.0,4.0,11.0,3.0,1,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,113.5581,3.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6523.0,3.0,3.0,1.0,5.0,3.0,35.0,1.0,3,1.0,7.0,,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,1.0,2.0,10180.1127,4.0,99.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6524.0,8.0,4.0,2.0,1.0,4.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,1.0,1253.9796,1.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6525.0,7.0,2.0,1.0,2.0,3.0,10.0,1.0,1,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1001.8004,4.0,3.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6526.0,9.0,7.0,2.0,2.0,2.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,1.0,118.5668,2.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6527.0,2.0,2.0,2.0,3.0,2.0,35.0,1.0,1,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,9148.5633,3.0,4.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6528.0,10.0,2.0,2.0,3.0,1.0,24.0,1.0,1,1.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2786.659,2.0,4.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6529.0,3.0,5.0,2.0,1.0,3.0,24.0,1.0,1,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4782.9106,1.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6530.0,2.0,7.0,1.0,5.0,1.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,666.9609,1.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6531.0,3.0,4.0,1.0,1.0,5.0,35.0,1.0,1,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,11498.7723,7.0,4.0,3.0,CRA,2022,2022,1,1,STANDARD_BS
6532.0,5.0,6.0,2.0,6.0,1.0,11.0,3.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,76.5954,2.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6533.0,2.0,3.0,1.0,1.0,5.0,35.0,1.0,1,1.0,3.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4360.8173,6.0,8.0,4.0,CRA,2022,2022,1,1,STANDARD_BS
6534.0,9.0,5.0,2.0,1.0,2.0,48.0,2.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,821.5193,2.0,96.0,2.0,CRA,2022,2022,1,1,STANDARD_BS
6535.0,3.0,6.0,1.0,1.0,2.0,59.0,1.0,1,1.0,10.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2142.1717,6.0,4.0,5.0,CRA,2022,2022,1,1,STANDARD_BS
6536.0,2.0,7.0,1.0,1.0,2.0,12.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,1250.1462,6.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
6537.0,9.0,3.0,2.0,1.0,3.0,35.0,1.0,3,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,1.0,2788.4618,1.0,96.0,1.0,CRA,2022,2022,1,1,STANDARD_BS
